field,cell_index,difficulty,player_count,value,is_ultimate_solo,is_offense_field,record,archive,grade,note
defensivePhysical,3,Normal,4,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePhysical,4,Elite,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePhysical,5,Elite,2,4.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePhysical,6,Elite,3,6.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePhysical,7,Elite,4,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePhysical,8,Ultimate,1,2.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensivePhysical,9,Ultimate,2,7.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePhysical,10,Ultimate,3,10.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePhysical,11,Ultimate,4,13.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePierce,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePierce,1,Normal,2,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePierce,2,Normal,3,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePierce,3,Normal,4,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePierce,4,Elite,1,2.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePierce,5,Elite,2,5.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePierce,6,Elite,3,9.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePierce,7,Elite,4,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePierce,8,Ultimate,1,5.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensivePierce,9,Ultimate,2,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePierce,10,Ultimate,3,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePierce,11,Ultimate,4,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePoison,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePoison,1,Normal,2,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePoison,2,Normal,3,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePoison,3,Normal,4,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePoison,4,Elite,1,6.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePoison,5,Elite,2,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePoison,6,Elite,3,10.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePoison,7,Elite,4,13.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePoison,8,Ultimate,1,10.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensivePoison,9,Ultimate,2,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePoison,10,Ultimate,3,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePoison,11,Ultimate,4,18.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveReflectModifier,0,Normal,1,-50.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveReflectModifier,1,Normal,2,-50.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveReflectModifier,2,Normal,3,-50.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveReflectModifier,3,Normal,4,-50.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveReflectModifier,4,Elite,1,-35.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveReflectModifier,5,Elite,2,-35.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveReflectModifier,6,Elite,3,-35.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveReflectModifier,7,Elite,4,-35.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveReflectModifier,8,Ultimate,1,-25.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveReflectModifier,9,Ultimate,2,-25.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveReflectModifier,10,Ultimate,3,-25.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveReflectModifier,11,Ultimate,4,-25.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveSlowLifeLeach,0,Normal,1,35.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveSlowLifeLeach,1,Normal,2,35.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveSlowLifeLeach,2,Normal,3,35.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveSlowLifeLeach,3,Normal,4,35.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveSlowLifeLeach,4,Elite,1,45.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveSlowLifeLeach,5,Elite,2,45.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveSlowLifeLeach,6,Elite,3,45.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveSlowLifeLeach,7,Elite,4,45.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveSlowLifeLeach,8,Ultimate,1,65.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveSlowLifeLeach,9,Ultimate,2,65.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveSlowLifeLeach,10,Ultimate,3,65.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveSlowLifeLeach,11,Ultimate,4,65.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveStun,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveStun,1,Normal,2,6.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveStun,2,Normal,3,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveStun,3,Normal,4,18.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveStun,4,Elite,1,10.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveStun,5,Elite,2,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveStun,6,Elite,3,27.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveStun,7,Elite,4,33.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveStun,8,Ultimate,1,18.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveStun,9,Ultimate,2,23.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveStun,10,Ultimate,3,37.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveStun,11,Ultimate,4,43.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveTrap,0,Normal,1,10.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveTrap,1,Normal,2,17.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveTrap,2,Normal,3,22.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveTrap,3,Normal,4,28.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveTrap,4,Elite,1,18.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveTrap,5,Elite,2,23.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveTrap,6,Elite,3,26.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveTrap,7,Elite,4,30.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveTrap,8,Ultimate,1,18.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveTrap,9,Ultimate,2,23.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveTrap,10,Ultimate,3,26.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveTrap,11,Ultimate,4,30.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveAetherModifier,0,Normal,1,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveAetherModifier,1,Normal,2,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveAetherModifier,2,Normal,3,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveAetherModifier,3,Normal,4,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveAetherModifier,4,Elite,1,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveAetherModifier,5,Elite,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveAetherModifier,6,Elite,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveAetherModifier,7,Elite,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveAetherModifier,8,Ultimate,1,0.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveAetherModifier,9,Ultimate,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveAetherModifier,10,Ultimate,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveAetherModifier,11,Ultimate,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveChaosModifier,0,Normal,1,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveChaosModifier,1,Normal,2,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveChaosModifier,2,Normal,3,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveChaosModifier,3,Normal,4,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveChaosModifier,4,Elite,1,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveChaosModifier,5,Elite,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveChaosModifier,6,Elite,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveChaosModifier,7,Elite,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveChaosModifier,8,Ultimate,1,0.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveChaosModifier,9,Ultimate,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveChaosModifier,10,Ultimate,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveChaosModifier,11,Ultimate,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveFreezeModifier,0,Normal,1,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveFreezeModifier,1,Normal,2,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveFreezeModifier,2,Normal,3,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveFreezeModifier,3,Normal,4,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveFreezeModifier,4,Elite,1,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveFreezeModifier,5,Elite,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveFreezeModifier,6,Elite,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveFreezeModifier,7,Elite,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveFreezeModifier,8,Ultimate,1,10.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveFreezeModifier,9,Ultimate,2,10.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveFreezeModifier,10,Ultimate,3,10.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveFreezeModifier,11,Ultimate,4,10.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveLifeModifier,0,Normal,1,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveLifeModifier,1,Normal,2,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveLifeModifier,2,Normal,3,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveLifeModifier,3,Normal,4,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveLifeModifier,4,Elite,1,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveLifeModifier,5,Elite,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveLifeModifier,6,Elite,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveLifeModifier,7,Elite,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveLifeModifier,8,Ultimate,1,0.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveLifeModifier,9,Ultimate,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveLifeModifier,10,Ultimate,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveLifeModifier,11,Ultimate,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePetrifyModifier,0,Normal,1,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePetrifyModifier,1,Normal,2,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePetrifyModifier,2,Normal,3,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePetrifyModifier,3,Normal,4,-20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePetrifyModifier,4,Elite,1,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePetrifyModifier,5,Elite,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePetrifyModifier,6,Elite,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePetrifyModifier,7,Elite,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePetrifyModifier,8,Ultimate,1,10.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensivePetrifyModifier,9,Ultimate,2,10.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePetrifyModifier,10,Ultimate,3,10.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePetrifyModifier,11,Ultimate,4,10.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePhysicalModifier,0,Normal,1,-10.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePhysicalModifier,1,Normal,2,-10.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePhysicalModifier,2,Normal,3,-10.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePhysicalModifier,3,Normal,4,-10.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePhysicalModifier,4,Elite,1,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePhysicalModifier,5,Elite,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePhysicalModifier,6,Elite,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePhysicalModifier,7,Elite,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePhysicalModifier,8,Ultimate,1,0.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensivePhysicalModifier,9,Ultimate,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePhysicalModifier,10,Ultimate,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePhysicalModifier,11,Ultimate,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePierceModifier,0,Normal,1,-8.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePierceModifier,1,Normal,2,-8.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePierceModifier,2,Normal,3,-8.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePierceModifier,3,Normal,4,-8.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePierceModifier,4,Elite,1,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePierceModifier,5,Elite,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePierceModifier,6,Elite,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePierceModifier,7,Elite,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePierceModifier,8,Ultimate,1,0.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensivePierceModifier,9,Ultimate,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePierceModifier,10,Ultimate,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensivePierceModifier,11,Ultimate,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowBleedingModifier,0,Normal,1,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowBleedingModifier,1,Normal,2,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowBleedingModifier,2,Normal,3,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowBleedingModifier,3,Normal,4,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowBleedingModifier,4,Elite,1,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowBleedingModifier,5,Elite,2,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowBleedingModifier,6,Elite,3,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowBleedingModifier,7,Elite,4,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowBleedingModifier,8,Ultimate,1,-28.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveSlowBleedingModifier,9,Ultimate,2,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowBleedingModifier,10,Ultimate,3,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowBleedingModifier,11,Ultimate,4,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowColdModifier,0,Normal,1,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowColdModifier,1,Normal,2,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowColdModifier,2,Normal,3,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowColdModifier,3,Normal,4,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowColdModifier,4,Elite,1,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowColdModifier,5,Elite,2,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowColdModifier,6,Elite,3,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowColdModifier,7,Elite,4,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowColdModifier,8,Ultimate,1,-28.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveSlowColdModifier,9,Ultimate,2,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowColdModifier,10,Ultimate,3,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowColdModifier,11,Ultimate,4,-28.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowDamageMultModifier,0,Normal,1,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowDamageMultModifier,1,Normal,2,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowDamageMultModifier,2,Normal,3,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowDamageMultModifier,3,Normal,4,0.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowDamageMultModifier,4,Elite,1,20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowDamageMultModifier,5,Elite,2,20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowDamageMultModifier,6,Elite,3,20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowDamageMultModifier,7,Elite,4,20.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowDamageMultModifier,8,Ultimate,1,40.0,True,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
offensiveSlowDamageMultModifier,9,Ultimate,2,40.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowDamageMultModifier,10,Ultimate,3,40.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowDamageMultModifier,11,Ultimate,4,40.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowFireModifier,0,Normal,1,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowFireModifier,1,Normal,2,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowFireModifier,2,Normal,3,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
offensiveSlowFireModifier,3,Normal,4,-38.0,False,True,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
