record,wave,content_tier,G_pct,D_total_damage_modifier_pct,level_lo,level_hi,ehp_lo,ehp_hi,total_damage_modifier_pct_lo,total_damage_modifier_pct_hi,life_grade,damage_grade
records/creatures/anomalies/aetheranomaly_01_summon.dbr,171,18,420.0,56.0,107,108,67976,68763,96.0,96.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphon_a01a_summon.dbr,179,18,500.0,74.0,106,108,512110,534024,230.0,230.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphon_a01a_summon.dbr,180,18,510.0,75.0,106,108,516102,538129,231.0,231.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphon_b01a_summon.dbr,171,18,420.0,56.0,106,108,763916,797358,141.0,141.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphon_b01a_summon.dbr,172,18,430.0,57.0,106,108,770266,803889,142.0,142.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphon_b01a_summon.dbr,173,18,440.0,58.0,106,108,776616,810419,143.0,143.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphon_b01a_summon.dbr,174,18,450.0,59.0,106,108,782966,816949,144.0,144.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphon_b01a_summon.dbr,175,18,460.0,60.0,106,108,789316,823480,145.0,145.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphon_b01a_summon.dbr,176,18,470.0,71.0,106,108,795666,830010,156.0,156.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphon_b01a_summon.dbr,177,18,480.0,72.0,106,108,802016,836540,157.0,157.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphon_b01a_summon.dbr,178,18,490.0,73.0,106,108,808366,843071,158.0,158.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphon_b01a_summon.dbr,179,18,500.0,74.0,106,108,814717,849601,159.0,159.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphon_b01a_summon.dbr,180,18,510.0,75.0,106,108,821067,856132,160.0,160.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_a01.dbr,171,18,420.0,56.0,104,106,460091,480178,212.0,212.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_a01.dbr,172,18,430.0,57.0,104,106,463971,484170,213.0,213.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_a01.dbr,173,18,440.0,58.0,104,106,467850,488161,214.0,214.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_a01.dbr,174,18,450.0,59.0,104,106,471730,492153,215.0,215.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_a01.dbr,175,18,460.0,60.0,104,106,475609,496144,216.0,216.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_a01.dbr,176,18,470.0,71.0,104,106,479488,500136,227.0,227.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_a01.dbr,177,18,480.0,72.0,104,106,483368,504127,228.0,228.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_a01.dbr,178,18,490.0,73.0,104,106,487247,508119,229.0,229.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_a01.dbr,179,18,500.0,74.0,104,106,491126,512110,230.0,230.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_a01.dbr,180,18,510.0,75.0,104,106,495006,516102,231.0,231.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_b01.dbr,171,18,420.0,56.0,105,106,747514,763916,141.0,141.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_b01.dbr,172,18,430.0,57.0,105,106,753774,770266,142.0,142.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_b01.dbr,173,18,440.0,58.0,105,106,760035,776616,143.0,143.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_b01.dbr,174,18,450.0,59.0,105,106,766295,782966,144.0,144.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_b01.dbr,175,18,460.0,60.0,105,106,772556,789316,145.0,145.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_b01.dbr,176,18,470.0,71.0,105,106,778817,795666,156.0,156.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_b01.dbr,177,18,480.0,72.0,105,106,785077,802016,157.0,157.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_b01.dbr,178,18,490.0,73.0,105,106,791338,808366,158.0,158.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_b01.dbr,179,18,500.0,74.0,105,106,797598,814717,159.0,159.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_b01.dbr,180,18,510.0,75.0,105,106,803859,821067,160.0,160.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_c01.dbr,171,18,420.0,56.0,105,106,902842,922639,145.0,145.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_c01.dbr,172,18,430.0,57.0,105,106,910403,930308,146.0,146.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_c01.dbr,173,18,440.0,58.0,105,106,917965,937977,147.0,147.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_c01.dbr,174,18,450.0,59.0,105,106,925526,945647,148.0,148.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_c01.dbr,175,18,460.0,60.0,105,106,933088,953316,149.0,149.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_c01.dbr,176,18,470.0,71.0,105,106,940649,960986,160.0,160.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_c01.dbr,177,18,480.0,72.0,105,106,948211,968655,161.0,161.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_c01.dbr,178,18,490.0,73.0,105,106,955772,976325,162.0,162.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_c01.dbr,179,18,500.0,74.0,105,106,963334,983994,163.0,163.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/gryphonstone_c01.dbr,180,18,510.0,75.0,105,106,970895,991664,164.0,164.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h01.dbr,171,18,420.0,56.0,107,108,628495,642586,137.0,137.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h01.dbr,172,18,430.0,57.0,107,108,633685,647848,138.0,138.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h01.dbr,173,18,440.0,58.0,107,108,638875,653111,139.0,139.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h01.dbr,174,18,450.0,59.0,107,108,644065,658374,140.0,140.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h01.dbr,175,18,460.0,60.0,107,108,649255,663637,141.0,141.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h01.dbr,176,18,470.0,71.0,107,108,654445,668900,152.0,152.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h01.dbr,177,18,480.0,72.0,107,108,659634,674162,153.0,153.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h01.dbr,178,18,490.0,73.0,107,108,664824,679425,154.0,154.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h01.dbr,179,18,500.0,74.0,107,108,670014,684688,155.0,155.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h01.dbr,180,18,510.0,75.0,107,108,675204,689951,156.0,156.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h02.dbr,171,18,420.0,56.0,107,108,628495,642586,137.0,137.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h02.dbr,172,18,430.0,57.0,107,108,633685,647848,138.0,138.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h02.dbr,173,18,440.0,58.0,107,108,638875,653111,139.0,139.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h02.dbr,174,18,450.0,59.0,107,108,644065,658374,140.0,140.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h02.dbr,175,18,460.0,60.0,107,108,649255,663637,141.0,141.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h02.dbr,176,18,470.0,71.0,107,108,654445,668900,152.0,152.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h02.dbr,177,18,480.0,72.0,107,108,659634,674162,153.0,153.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h02.dbr,178,18,490.0,73.0,107,108,664824,679425,154.0,154.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h02.dbr,179,18,500.0,74.0,107,108,670014,684688,155.0,155.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h02.dbr,180,18,510.0,75.0,107,108,675204,689951,156.0,156.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h03.dbr,171,18,420.0,56.0,107,108,628495,642586,137.0,137.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h03.dbr,172,18,430.0,57.0,107,108,633685,647848,138.0,138.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h03.dbr,173,18,440.0,58.0,107,108,638875,653111,139.0,139.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h03.dbr,174,18,450.0,59.0,107,108,644065,658374,140.0,140.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h03.dbr,175,18,460.0,60.0,107,108,649255,663637,141.0,141.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h03.dbr,176,18,470.0,71.0,107,108,654445,668900,152.0,152.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h03.dbr,177,18,480.0,72.0,107,108,659634,674162,153.0,153.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h03.dbr,178,18,490.0,73.0,107,108,664824,679425,154.0,154.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h03.dbr,179,18,500.0,74.0,107,108,670014,684688,155.0,155.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h03.dbr,180,18,510.0,75.0,107,108,675204,689951,156.0,156.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h04.dbr,171,18,420.0,56.0,107,108,628495,642586,137.0,137.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h04.dbr,172,18,430.0,57.0,107,108,633685,647848,138.0,138.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h04.dbr,173,18,440.0,58.0,107,108,638875,653111,139.0,139.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h04.dbr,174,18,450.0,59.0,107,108,644065,658374,140.0,140.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h04.dbr,175,18,460.0,60.0,107,108,649255,663637,141.0,141.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h04.dbr,176,18,470.0,71.0,107,108,654445,668900,152.0,152.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h04.dbr,177,18,480.0,72.0,107,108,659634,674162,153.0,153.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h04.dbr,178,18,490.0,73.0,107,108,664824,679425,154.0,154.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h04.dbr,179,18,500.0,74.0,107,108,670014,684688,155.0,155.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h04.dbr,180,18,510.0,75.0,107,108,675204,689951,156.0,156.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h05.dbr,171,18,420.0,56.0,107,108,628495,642586,137.0,137.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h05.dbr,172,18,430.0,57.0,107,108,633685,647848,138.0,138.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h05.dbr,173,18,440.0,58.0,107,108,638875,653111,139.0,139.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h05.dbr,174,18,450.0,59.0,107,108,644065,658374,140.0,140.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h05.dbr,175,18,460.0,60.0,107,108,649255,663637,141.0,141.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h05.dbr,176,18,470.0,71.0,107,108,654445,668900,152.0,152.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h05.dbr,177,18,480.0,72.0,107,108,659634,674162,153.0,153.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h05.dbr,178,18,490.0,73.0,107,108,664824,679425,154.0,154.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h05.dbr,179,18,500.0,74.0,107,108,670014,684688,155.0,155.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcolossus_h05.dbr,180,18,510.0,75.0,107,108,675204,689951,156.0,156.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,171,18,420.0,56.0,107,108,488757,499721,137.0,137.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,172,18,430.0,57.0,107,108,492793,503814,138.0,138.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,173,18,440.0,58.0,107,108,496829,507907,139.0,139.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,174,18,450.0,59.0,107,108,500865,511999,140.0,140.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,175,18,460.0,60.0,107,108,504901,516092,141.0,141.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,176,18,470.0,71.0,107,108,508937,520185,152.0,152.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,177,18,480.0,72.0,107,108,512973,524277,153.0,153.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,178,18,490.0,73.0,107,108,517009,528370,154.0,154.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,179,18,500.0,74.0,107,108,521045,532463,155.0,155.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,180,18,510.0,75.0,107,108,525081,536556,156.0,156.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h02.dbr,171,18,420.0,56.0,107,108,488757,499721,137.0,137.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h02.dbr,172,18,430.0,57.0,107,108,492793,503814,138.0,138.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h02.dbr,173,18,440.0,58.0,107,108,496829,507907,139.0,139.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h02.dbr,174,18,450.0,59.0,107,108,500865,511999,140.0,140.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h02.dbr,175,18,460.0,60.0,107,108,504901,516092,141.0,141.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h02.dbr,176,18,470.0,71.0,107,108,508937,520185,152.0,152.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h02.dbr,177,18,480.0,72.0,107,108,512973,524277,153.0,153.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h02.dbr,178,18,490.0,73.0,107,108,517009,528370,154.0,154.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h02.dbr,179,18,500.0,74.0,107,108,521045,532463,155.0,155.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h02.dbr,180,18,510.0,75.0,107,108,525081,536556,156.0,156.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h03.dbr,171,18,420.0,56.0,107,108,488757,499721,137.0,137.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h03.dbr,172,18,430.0,57.0,107,108,492793,503814,138.0,138.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h03.dbr,173,18,440.0,58.0,107,108,496829,507907,139.0,139.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h03.dbr,174,18,450.0,59.0,107,108,500865,511999,140.0,140.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h03.dbr,175,18,460.0,60.0,107,108,504901,516092,141.0,141.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h03.dbr,176,18,470.0,71.0,107,108,508937,520185,152.0,152.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h03.dbr,177,18,480.0,72.0,107,108,512973,524277,153.0,153.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h03.dbr,178,18,490.0,73.0,107,108,517009,528370,154.0,154.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h03.dbr,179,18,500.0,74.0,107,108,521045,532463,155.0,155.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h03.dbr,180,18,510.0,75.0,107,108,525081,536556,156.0,156.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h04.dbr,171,18,420.0,56.0,107,108,488757,499721,137.0,137.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h04.dbr,172,18,430.0,57.0,107,108,492793,503814,138.0,138.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h04.dbr,173,18,440.0,58.0,107,108,496829,507907,139.0,139.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h04.dbr,174,18,450.0,59.0,107,108,500865,511999,140.0,140.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h04.dbr,175,18,460.0,60.0,107,108,504901,516092,141.0,141.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h04.dbr,176,18,470.0,71.0,107,108,508937,520185,152.0,152.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h04.dbr,177,18,480.0,72.0,107,108,512973,524277,153.0,153.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h04.dbr,178,18,490.0,73.0,107,108,517009,528370,154.0,154.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h04.dbr,179,18,500.0,74.0,107,108,521045,532463,155.0,155.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h04.dbr,180,18,510.0,75.0,107,108,525081,536556,156.0,156.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h05.dbr,171,18,420.0,56.0,107,108,488757,499721,137.0,137.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h05.dbr,172,18,430.0,57.0,107,108,492793,503814,138.0,138.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h05.dbr,173,18,440.0,58.0,107,108,496829,507907,139.0,139.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h05.dbr,174,18,450.0,59.0,107,108,500865,511999,140.0,140.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
records/creatures/enemies/hero/aetherialcorruption_h05.dbr,175,18,460.0,60.0,107,108,504901,516092,141.0,141.0,MEASURED,MEASURED components; total = DERIVED-SUM-ADDITIVE-BY-PARALLEL
