body_record,body_display_name,body_waves,in_frozen_baton_roll,skill_record,skill_archive,skill_class,skill_depth,rank,rank_grade,mechanism_class,weapon_damage_pct,damage_families,raw_total_hi,applied_single_lo,applied_single_hi,applied_single_hi_crit,applied_single_hi_crit_ATTROFF,applied_volley_hi_crit_ATTROFF,type_modifier_clamped_to_zero,crit_mult,crit_tier,projectile_launch_number,projectile_fragments_min,projectile_fragments_max,projectile_launch_rotation,projectile_piercing_chance,n_coincident_max,applied_volley_hi,applied_volley_hi_crit,applied_volley_hi_crit_r1scaled,applied_single_hi_crit_r1,applied_single_hi_crit_r3,n_projectiles_needed_r2,n_projectiles_needed_r1,n_projectiles_needed_r3,n_projectiles_needed_ATTROFF_r2,n_projectiles_needed_ATTROFF_r3,range1_scale_pct,range1_max_m,range3_scale_pct,skill_target_radius,skill_target_number,skill_cooldown_s,percent_current_life_pct,percent_current_life_at_full,reaches_20005_single,reaches_20005_volley,fraction_of_20005_single,fraction_of_20005_volley,arithmetic_chain
records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,"Ilgorr, the Eternal",159,159,records/skills/nonplayerskills/bossskills/ilgorr_doublestrike.dbr,base,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Life|Physical,26977.53,5395.51,5395.51,5935.06,1130.24,1130.24,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,5395.51,5935.06,5935.06,5935.06,5935.06,4,4,4,18,18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.29668,0.29668,Life: flat 1946-1946 x attr 5.2512 x total 2.6400 x type 1.0000 = raw 26978 -> applied 5396 | Physical: flat 1450-1450 x attr 4.7306 x total 2.6400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/witchgod_finalboss.dbr,The Sentinel,159,159,records/skills/nonplayerskills/bossskills/witchgodguardian_sentinel_eldritchbreath.dbr,base,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Fire|Physical|Poison,26437.66,3827.32,5287.53,5816.29,1107.62,1107.62,Physical(-0.38),1.100000023841858,2,0,0,0,0.0,0.0,1,5287.53,5816.29,5816.29,5816.29,5816.29,4,4,4,19,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.29074,0.29074,Fire: flat 541-1082 x attr 5.2512 x total 2.5700 x type 1.0000 = raw 14602 -> applied 2920 | Physical: flat 877-877 x attr 4.9714 x total 2.5700 x type 0.0000 [CLAMPED from -0.3800] = raw 0 -> applied 0 | Poison: flat 877-877 x attr 5.2512 x total 2.5700 x type 1.0000 = raw 11836 -> applied 2367
records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr,"Valdaran, the Storm Scourge",160,NO,records/skills/nonplayerskills/bossskills/nemesis/valdaran_lightningdischarge.dbr,base,Skill_AttackRadius,0,28,MEASURED-RANK,ground-burst,0.0,Aether|Lightning,26415.13,5283.03,5283.03,5811.33,902.12,902.12,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,5283.03,5811.33,5811.33,5811.33,5811.33,4,4,4,23,23,0.0,0.0,0.0,7.0,0,0.0,0.0,0.0,NO,NO,0.29049,0.29049,Aether: flat 678-678 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 11006 -> applied 2201 | Lightning: flat 678-678 x attr 6.4419 x total 2.5200 x type 1.4000 = raw 15409 -> applied 3082
records/creatures/enemies/nemesis/nemesis_beast_01_p1.dbr,"Kubacabra, the Endless Menace",160,NO,records/skills/nonplayerskillsgdx1/bossskills/nemesis/beast_bonespines.dbr,gdx1,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Pierce,26106.23,5221.25,5221.25,5743.37,994.44,994.44,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,5221.25,5743.37,5743.37,5743.37,5743.37,4,4,4,21,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.2871,0.2871,Pierce: flat 1548-1548 x attr 5.7755 x total 2.9200 x type 1.0000 = raw 26106 -> applied 5221
records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,"Fabius ""the Unseen"" Gonzar",160,NO,records/skills/nonplayerskills/bossskills/nemesis/fabius_shadowstrike.dbr,base,Skill_AttackWeaponBlink,0,28,MEASURED-RANK,single-hit,100.0,Cold|Physical,25920.63,5184.13,5184.13,5702.54,885.23,885.23,Physical(-0.38),1.100000023841858,2,0,0,0,0.0,0.0,1,5184.13,5702.54,5702.54,5702.54,5702.54,4,4,4,23,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.28506,0.28506,Cold: flat 1194-1194 x attr 6.4419 x total 3.3700 x type 1.0000 = raw 25921 -> applied 5184 | Physical: flat 1755-1913 x attr 5.7755 x total 3.3700 x type 0.0000 [CLAMPED from -0.3800] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/rokwind_01.dbr,Avinnia of the Western Winds,159,NO,records/skills/nonplayerskillsgdx3/bossskills/avinnia_doubleclaw.dbr,gdx3,Skill_AttackWeapon,0,28,MEASURED-RANK,single-hit,100.0,Cold|Lightning|Physical|Pierce,25854.47,5170.89,5170.89,5687.98,1195.36,1195.36,Physical(-0.38),1.100000023841858,2,0,0,0,0.0,0.0,1,5170.89,5687.98,5687.98,5687.98,5687.98,4,4,4,17,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.28433,0.28433,Cold: flat 536-536 x attr 4.7721 x total 2.3200 x type 1.0000 = raw 5934 -> applied 1187 | Lightning: flat 284-284 x attr 4.7721 x total 2.3200 x type 1.0000 = raw 3144 -> applied 629 | Physical: flat 1797-2054 x attr 4.7510 x total 2.3200 x type 0.0000 [CLAMPED from -0.3800] = raw 0 -> applied 0 | Pierce: flat 1522-1522 x attr 4.7510 x total 2.3200 x type 1.0000 = raw 16776 -> applied 3355
records/creatures/enemies/nemesis/nemesis_aetherialvanguard_01.dbr,Archmage Aleksander,160,160,records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_aetherbreath.dbr,gdx1,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Aether|Fire,25713.85,5142.77,5142.77,5657.05,878.17,878.17,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,5142.77,5657.05,5657.05,5657.05,5657.05,4,4,4,23,23,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.28278,0.28278,Aether: flat 720-720 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 11688 -> applied 2338 | Fire: flat 864-864 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 14026 -> applied 2805
records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,Reaper of the Lost,160,160,records/skills/nonplayerskillsgdx1/bossskills/nemesis/wendigo_wpattack03.dbr,gdx1,Skill_WPAttack_BasicAttack,0,28,MEASURED-RANK,single-hit,10.0,Life|Physical,10356.91,5072.13,5072.13,5579.35,3654.53,3654.53,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,5072.13,5579.35,5579.35,5579.35,5579.35,4,4,4,6,6,0.0,0.0,0.0,0.0,1,4.0,15.0,3000.75,NO,NO,0.2789,0.2789,Life: flat 551-551 x attr 6.4419 x total 2.9200 x type 1.0000 = raw 10357 -> applied 2071 | Physical: flat 659-695 x attr 5.7755 x total 2.9200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0 | PercentCurrentLife: 15% x 20005 (at full) = 3001  [no resistance field known -- DECLARED]
records/creatures/enemies/nemesis/nemesis_undead_01.dbr,"Raddoth, Lord Hierophant",160,NO,records/skills/nonplayerskillsgdx3/bossskills/nemesis/undead1_leap_rockrain_secondary.dbr,gdx3,SkillSecondary_BuffAttackRadiusDrop,0,28,MEASURED-RANK,single-hit,0.0,Physical|Pierce,25091.59,5018.32,5018.32,5520.15,955.79,955.79,Physical(-0.23),1.100000023841858,2,1,0,0,0.0,0.0,1,5018.32,5520.15,5520.15,5520.15,5520.15,4,4,4,21,21,0.0,0.0,0.0,10.0,0,0.0,0.0,0.0,NO,NO,0.27594,0.27594,Physical: flat 1149-1149 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0 | Pierce: flat 1724-1724 x attr 5.7755 x total 2.5200 x type 1.0000 = raw 25092 -> applied 5018
records/creatures/enemies/boss&quest/korvaakmessenger_02.dbr,"Okaloth ~ ""The Messenger""",159,NO,records/skills/nonplayerskillsgdx2/bossskills/messenger_02_doublestrikefire.dbr,gdx2,Skill_AttackWeapon,0,28,MEASURED-RANK,single-hit,100.0,Fire|Lightning|Physical,25077.54,4750.41,5015.51,5517.06,1156.11,1156.11,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,5015.51,5517.06,5517.06,5517.06,5517.06,4,4,4,18,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.27578,0.27578,Fire: flat 2030-2030 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 21700 -> applied 4340 | Lightning: flat 192-316 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 3378 -> applied 676 | Physical: flat 2222-2530 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,"Okaloth ~ ""The Messenger""",159,159,records/skills/nonplayerskillsgdx2/bossskills/messenger_02_doublestrikefire.dbr,gdx2,Skill_AttackWeapon,0,28,MEASURED-RANK,single-hit,100.0,Fire|Lightning|Physical,25077.54,4750.41,5015.51,5517.06,1156.11,1156.11,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,5015.51,5517.06,5517.06,5517.06,5517.06,4,4,4,18,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.27578,0.27578,Fire: flat 2030-2030 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 21700 -> applied 4340 | Lightning: flat 192-316 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 3378 -> applied 676 | Physical: flat 2222-2530 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/nemesis/nemesis_undead_02b.dbr,"Moosilauke, the Chillwind",160,NO,records/skills/nonplayerskills/bossskills/nemesis/moosilauke_skyshard.dbr,base,Skill_AttackProjectileDrop,0,28,MEASURED-RANK,single-hit,0.0,Cold|Lightning|Physical,24934.64,4986.93,4986.93,5485.62,851.56,851.56,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,4986.93,5485.62,5485.62,5485.62,5485.62,4,4,4,24,24,0.0,0.0,0.0,6.0,0,2.0,0.0,0.0,NO,NO,0.27421,0.27421,Cold: flat 768-768 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 12467 -> applied 2493 | Lightning: flat 768-768 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 12467 -> applied 2493 | Physical: flat 641-641 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0
records/creatures/enemies/nemesis/nemesis_chthonianvoidborn_01.dbr,"Grava'Thul, the Voiddrinker",160,NO,records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_chaosgust.dbr,gdx1,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Chaos|Physical,16071.15,4814.63,4814.63,5296.09,2309.3,2309.3,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,4814.63,5296.09,5296.09,5296.09,5296.09,4,4,4,9,9,0.0,0.0,0.0,0.0,0,0.0,8.0,1600.4,NO,NO,0.26474,0.26474,Chaos: flat 990-990 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 16071 -> applied 3214 | Physical: flat 678-678 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0 | PercentCurrentLife: 8% x 20005 (at full) = 1600  [no resistance field known -- DECLARED]
records/creatures/enemies/boss&quest/korvaakmessenger_02.dbr,"Okaloth ~ ""The Messenger""",159,NO,records/skills/nonplayerskillsgdx2/bossskills/messenger_02_impale.dbr,gdx2,Skill_AttackWeapon,0,28,MEASURED-RANK,single-hit,100.0,Fire|Lightning|Physical|Pierce,23777.94,4490.49,4755.59,5231.15,1099.93,1099.93,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,4755.59,5231.15,5231.15,5231.15,5231.15,4,4,4,19,19,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.26149,0.26149,Fire: flat 200-200 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 2138 -> applied 428 | Lightning: flat 192-316 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 3378 -> applied 676 | Physical: flat 2396-2704 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0 | Pierce: flat 1716-1716 x attr 4.7510 x total 2.2400 x type 1.0000 = raw 18262 -> applied 3652
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,"Okaloth ~ ""The Messenger""",159,159,records/skills/nonplayerskillsgdx2/bossskills/messenger_02_impale.dbr,gdx2,Skill_AttackWeapon,0,28,MEASURED-RANK,single-hit,100.0,Fire|Lightning|Physical|Pierce,23777.94,4490.49,4755.59,5231.15,1099.93,1099.93,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,4755.59,5231.15,5231.15,5231.15,5231.15,4,4,4,19,19,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.26149,0.26149,Fire: flat 200-200 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 2138 -> applied 428 | Lightning: flat 192-316 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 3378 -> applied 676 | Physical: flat 2396-2704 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0 | Pierce: flat 1716-1716 x attr 4.7510 x total 2.2400 x type 1.0000 = raw 18262 -> applied 3652
records/creatures/enemies/boss&quest/chthonianrylok_ekketzul.dbr,"Ekket'Zul, Progenitor of Darkness",159,NO,records/skills/nonplayerskillsgdx1/bossskills/ekketzul_firedoubleswipe.dbr,gdx1,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Chaos|Fire|Physical,23655.84,4731.17,4731.17,5204.28,1090.57,1090.57,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,4731.17,5204.28,5204.28,5204.28,5204.28,4,4,4,19,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.26015,0.26015,Chaos: flat 892-892 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 9535 -> applied 1907 | Fire: flat 1321-1321 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 14121 -> applied 2824 | Physical: flat 1094-1094 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/chthonianrylok_ekketzul.dbr,"Ekket'Zul, Progenitor of Darkness",159,NO,records/skills/nonplayerskillsgdx1/bossskills/ekketzul_chaosgust.dbr,gdx1,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Chaos|Physical,11031.55,4606.91,4606.91,5067.6,3149.23,3149.23,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,4606.91,5067.6,5067.6,5067.6,5067.6,4,4,4,7,7,0.0,0.0,0.0,0.0,0,0.0,12.0,2400.6,NO,NO,0.25332,0.25332,Chaos: flat 1032-1032 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 11032 -> applied 2206 | Physical: flat 951-951 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0 | PercentCurrentLife: 12% x 20005 (at full) = 2401  [no resistance field known -- DECLARED]
records/creatures/enemies/nemesis/nemesis_outlaw_02.dbr,"Vinn ""the Giant"" Ozmald",160,NO,records/skills/nonplayerskillsgdx3/bossskills/nemesis/outlaw2_aetherconflagration_secondary.dbr,gdx3,Skill_AttackProjectile,0,28,MEASURED-RANK,single-hit,0.0,Aether|Physical,18847.08,4569.62,4569.62,5026.58,1523.88,1523.88,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,4569.62,5026.58,5026.58,5026.58,5026.58,4,4,4,14,14,0.0,0.0,0.0,0.0,0,0.20000000298023224,4.0,800.2,NO,NO,0.25127,0.25127,Aether: flat 1161-1161 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 18847 -> applied 3769 | Physical: flat 585-585 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0 | PercentCurrentLife: 4% x 20005 (at full) = 800  [no resistance field known -- DECLARED]
records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,"Namadea, the Screecher",159,NO,records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_bonepath.dbr,gdx1,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Cold|Physical|Pierce,22782.71,4556.54,4556.54,5012.2,1052.41,1052.41,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,4556.54,5012.2,5012.2,5012.2,5012.2,4,4,4,20,20,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.25055,0.25055,Cold: flat 995-995 x attr 4.7721 x total 2.6400 x type 1.0000 = raw 12535 -> applied 2507 | Physical: flat 892-892 x attr 4.7510 x total 2.6400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0 | Pierce: flat 817-817 x attr 4.7510 x total 2.6400 x type 1.0000 = raw 10247 -> applied 2049
records/creatures/enemies/nemesis/nemesis_beast_01_p1.dbr,"Kubacabra, the Endless Menace",160,NO,records/skills/nonplayerskillsgdx1/bossskills/nemesis/beast_bloodbreath.dbr,gdx1,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Life|Physical,22685.14,4537.03,4537.03,4990.73,774.73,774.73,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,4537.03,4990.73,4990.73,4990.73,4990.73,5,5,5,26,26,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.24947,0.24947,Life: flat 1206-1206 x attr 6.4419 x total 2.9200 x type 1.0000 = raw 22685 -> applied 4537 | Physical: flat 1000-1000 x attr 5.7755 x total 2.9200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/aetherialcolossus_galakros.dbr,"Galakros, the Mountain",160,NO,records/skills/nonplayerskillsgdx1/bossskills/galakros_vilecharge.dbr,gdx1,Skill_AttackWeaponCharge,0,28,MEASURED-RANK,single-hit,100.0,Fire|Physical|Poison,21643.92,4328.78,4328.78,4761.66,997.81,997.81,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,4328.78,4761.66,4761.66,4761.66,4761.66,5,5,5,21,21,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,NO,NO,0.23802,0.23802,Fire: flat 150-150 x attr 4.7721 x total 2.6400 x type 1.0000 = raw 1890 -> applied 378 | Physical: flat 2040-2348 x attr 4.7510 x total 2.6400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0 | Poison: flat 1568-1568 x attr 4.7721 x total 2.6400 x type 1.0000 = raw 19754 -> applied 3951
records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,The Steward,160,160,records/skills/nonplayerskillsgdx2/bossskills/tombguardian_doubleswipe.dbr,gdx2,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Cold|Physical,13108.37,4222.07,4222.07,4644.28,2364.75,2364.75,Physical(-0.38),1.100000023841858,2,0,0,0,0.0,0.0,1,4222.07,4644.28,4644.28,4644.28,4644.28,5,5,5,9,9,0.0,0.0,0.0,0.0,0,0.0,8.0,1600.4,NO,NO,0.23216,0.23216,Cold: flat 1184-1184 x attr 4.7721 x total 2.3200 x type 1.0000 = raw 13108 -> applied 2622 | Physical: flat 848-848 x attr 4.7510 x total 2.3200 x type 0.0000 [CLAMPED from -0.3800] = raw 0 -> applied 0 | PercentCurrentLife: 8% x 20005 (at full) = 1600  [no resistance field known -- DECLARED]
records/creatures/enemies/boss&quest/aetherial_fleshhulk_mine.dbr,"Venarius, the Backbreaker",159,NO,records/skills/nonplayerskills/bossskills/backbreaker_aethersmash.dbr,base,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Aether|Physical,20408.12,4081.62,4081.62,4489.79,855.01,855.01,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,4081.62,4489.79,4489.79,4489.79,4489.79,5,5,5,24,24,0.0,0.0,0.0,0.0,0,5.0,0.0,0.0,NO,NO,0.22443,0.22443,Aether: flat 1735-1735 x attr 5.2512 x total 2.2400 x type 1.0000 = raw 20408 -> applied 4082 | Physical: flat 1227-1227 x attr 5.0327 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/nemesis/nemesis_outlaw_02.dbr,"Vinn ""the Giant"" Ozmald",160,NO,records/skills/nonplayerskillsgdx3/bossskills/nemesis/outlaw2_aetherblitz.dbr,gdx3,Skill_AttackWeaponCharge,0,28,MEASURED-RANK,single-hit,5.0,Aether|Physical,20210.69,4042.14,4042.14,4446.35,690.23,690.23,Physical(-0.23),1.100000023841858,2,0,0,0,0.0,0.0,1,4042.14,4446.35,4446.35,4446.35,4446.35,5,5,5,29,29,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,NO,NO,0.22226,0.22226,Aether: flat 1245-1245 x attr 6.4419 x total 2.5200 x type 1.0000 = raw 20211 -> applied 4042 | Physical: flat 874-883 x attr 5.7755 x total 2.5200 x type 0.0000 [CLAMPED from -0.2300] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/aetherial_fleshhulk_mine.dbr,"Venarius, the Backbreaker",159,NO,records/skills/nonplayerskills/bossskills/backbreaker_aetherstomp.dbr,base,Skill_AttackRadius,0,28,MEASURED-RANK,ground-burst,0.0,Aether|Physical,20208.15,4041.63,4041.63,4445.79,846.63,846.63,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,4041.63,4445.79,4445.79,4445.79,4445.79,5,5,5,24,24,0.0,0.0,0.0,9.0,0,0.0,0.0,0.0,NO,NO,0.22223,0.22223,Aether: flat 1718-1718 x attr 5.2512 x total 2.2400 x type 1.0000 = raw 20208 -> applied 4042 | Physical: flat 1197-1197 x attr 5.0327 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/yeti_rimehorn_01.dbr,Rimehorn,159,NO,records/skills/nonplayerskillsgdx3/bossskills/rimehorn_leap.dbr,gdx3,Skill_AttackRadiusLeap,0,28,MEASURED-RANK,single-hit,100.0,Cold|Physical,20171.83,4034.37,4034.37,4437.8,929.95,929.95,Physical(-0.38),1.100000023841858,2,0,0,0,0.0,0.0,1,4034.37,4437.8,4437.8,4437.8,4437.8,5,5,5,22,22,0.0,0.0,0.0,6.0,0,0.0,0.0,0.0,NO,NO,0.22183,0.22183,Cold: flat 1822-1822 x attr 4.7721 x total 2.3200 x type 1.0000 = raw 20172 -> applied 4034 | Physical: flat 2339-2647 x attr 4.7510 x total 2.3200 x type 0.0000 [CLAMPED from -0.3800] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/manticore_jaggedwaste_01.dbr,"Mogara, the Prime Matriarch",159,NO,records/skills/nonplayerskills/bossskills/mogara_tailstrike.dbr,base,Skill_AttackWeapon,0,28,MEASURED-RANK,single-hit,100.0,Physical|Pierce,19630.84,3926.17,3926.17,4318.78,909.02,909.02,Physical(-0.38),1.100000023841858,2,0,0,0,0.0,0.0,1,3926.17,4318.78,4318.78,4318.78,4318.78,5,5,5,23,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.21589,0.21589,Physical: flat 1764-2058 x attr 4.7510 x total 2.3200 x type 0.0000 [CLAMPED from -0.3800] = raw 0 -> applied 0 | Pierce: flat 1781-1781 x attr 4.7510 x total 2.3200 x type 1.0000 = raw 19631 -> applied 3926
records/creatures/enemies/boss&quest/stonegryphon_templeguardian_01.dbr,"Inashkor, Temple Guardian",159,NO,records/skills/nonplayerskillsgdx2/bossskills/inashkor_aetherbreath.dbr,gdx2,Skill_AttackWave,0,28,MEASURED-RANK,ground-burst,0.0,Aether|Fire|Physical,19604.52,3920.9,3920.9,4312.99,903.8,903.8,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,3920.9,4312.99,4312.99,4312.99,4312.99,5,5,5,23,23,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,NO,NO,0.2156,0.2156,Aether: flat 967-967 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 10337 -> applied 2067 | Fire: flat 867-867 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 9268 -> applied 1854 | Physical: flat 687-687 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
records/creatures/enemies/boss&quest/chthonianservitor_lunalvalgoth.dbr,"Lunal'Valgoth, Steward of Darkness",159,159,records/skills/nonplayerskillsgdx1/bossskills/lunalvalgoth_impale.dbr,gdx1,Skill_AttackWeapon,0,28,MEASURED-RANK,single-hit,100.0,Life|Physical|Pierce,18721.11,3744.22,3744.22,4118.64,864.86,864.86,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,3744.22,4118.64,4118.64,4118.64,4118.64,5,5,5,24,24,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,NO,NO,0.20588,0.20588,Life: flat 930-930 x attr 4.7721 x total 2.2400 x type 1.0000 = raw 9941 -> applied 1988 | Physical: flat 2212-2520 x attr 4.7510 x total 2.2400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0 | Pierce: flat 825-825 x attr 4.7510 x total 2.2400 x type 1.0000 = raw 8780 -> applied 1756
records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr,"Benn'Jahr, the Colossal",160,NO,records/skills/nonplayerskills/bossskills/nemesis/bennjahr_obsidianprison_buff.dbr,base,SkillBuff_DebufTrap,1,28,DERIVED-INHERITED-RANK,single-hit,0.0,Chaos,11249.81,3650.31,3650.31,4015.34,1924.58,1924.58,NO,1.100000023841858,2,0,0,0,0.0,0.0,1,3650.31,4015.34,4015.34,4015.34,4015.34,5,5,5,11,11,0.0,0.0,0.0,3.0,0,0.0,7.0,1400.35,NO,NO,0.20072,0.20072,Chaos: flat 462-462 x attr 6.4419 x total 2.5200 x type 1.5000 = raw 11250 -> applied 2250 | PercentCurrentLife: 7% x 20005 (at full) = 1400  [no resistance field known -- DECLARED]
records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,"Namadea, the Screecher",159,NO,records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_soulwell.dbr,gdx1,Skill_AttackProjectileAreaEffect,0,28,MEASURED-RANK,single-hit,0.0,Cold|Life|Physical,17700.65,3540.13,3540.13,3894.14,816.02,816.02,Physical(-0.44),1.100000023841858,2,0,0,0,0.0,0.0,1,3540.13,3894.14,3894.14,3894.14,3894.14,6,6,6,25,25,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,NO,NO,0.19466,0.19466,Cold: flat 864-864 x attr 4.7721 x total 2.6400 x type 1.0000 = raw 10885 -> applied 2177 | Life: flat 541-541 x attr 4.7721 x total 2.6400 x type 1.0000 = raw 6816 -> applied 1363 | Physical: flat 438-438 x attr 4.7510 x total 2.6400 x type 0.0000 [CLAMPED from -0.4400] = raw 0 -> applied 0
