record,archive,override_layers,class,depth,reached_via,field,value
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedSpecialAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedSpecialAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedSpecialAnimSpeed4,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedSpecialAnimSpeed5,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedSpecialAnimSpeed6,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedSpecialAnimSpeed7,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedSpecialAnimSpeed8,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedSpecialAnimSpeed9,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedSpellAttackAnim,fx/meshfx/anm/trap_obsidiansentry01b_idle_a01.anm
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedSpellAttackAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedSpellAttackAnimWeight,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedStunAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedTakeHitAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedWaitingAnimSpeed1,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedWaitingAnimSpeed2,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedWaitingAnimSpeed3,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedWaitingAnimWeight1,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedWaitingAnimWeight2,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedWaitingAnimWeight3,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unarmedWalkAnimSpeed,1.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,unloadedBoundingBoxExtents,0.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,voiceSound1Chance,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,voiceSound2Chance,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,voiceSound3Chance,100.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,voxSoundChance,22.0
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,waitForCallbackToSpawn,False
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,waitingAnimDelay,5000
records/creatures/traps/spawnbeacon.dbr,SurvivalMode.arz,SurvivalMode.arz,Monster,0,,walkSpeed,1.0
records/skills/misc/spawnbeacon_aura.dbr,SurvivalMode.arz,SurvivalMode.arz,Skill_BuffRadiusToggled,1,records/creatures/traps/spawnbeacon.dbr::initialSkillName;records/creatures/traps/spawnbeacon.dbr::skillName1,Class,Skill_BuffRadiusToggled
records/skills/misc/spawnbeacon_aura.dbr,SurvivalMode.arz,SurvivalMode.arz,Skill_BuffRadiusToggled,1,records/creatures/traps/spawnbeacon.dbr::initialSkillName;records/creatures/traps/spawnbeacon.dbr::skillName1,buffSkillName,records/skills/misc/spawnbeacon_aura_buff.dbr
records/skills/misc/spawnbeacon_aura.dbr,SurvivalMode.arz,SurvivalMode.arz,Skill_BuffRadiusToggled,1,records/creatures/traps/spawnbeacon.dbr::initialSkillName;records/creatures/traps/spawnbeacon.dbr::skillName1,instantCast,True
records/skills/misc/spawnbeacon_aura.dbr,SurvivalMode.arz,SurvivalMode.arz,Skill_BuffRadiusToggled,1,records/creatures/traps/spawnbeacon.dbr::initialSkillName;records/creatures/traps/spawnbeacon.dbr::skillName1,templateName,database/templates/skill_buffradiustoggled.tpl
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,Axe,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,Class,SkillBuff_Passive
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,Mace,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,Magical,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,Shield,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,Spear,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,Staff,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,Sword,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,bleedingDamageQualifier,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,cameraShakeAmplitude,0.11999999731779099
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterAttackSpeed,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterAttackSpeedModifier,30.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterBaseAttackSpeedTag,CharacterAttackSpeedAverage
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterDexterity,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterDexterityModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterIntelligence,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterIntelligenceModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterLife,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterMana,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterManaLimitReserveModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterManaLimitReserveReduction,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterManaLimitReserveReductionModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterManaModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterManaRegenModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterOffensiveAbility,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterOffensiveAbilityModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterRunSpeed,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterRunSpeedModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterSpellCastSpeed,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterSpellCastSpeedModifier,50.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterStrength,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,characterStrengthModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,coldDamageQualifier,False
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveAbsorption,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveAbsorptionChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveAbsorptionModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveAbsorptionModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveCold,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveColdChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveColdDuration,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveColdDurationChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveColdDurationModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveColdDurationModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveColdModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveColdModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveFire,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveFireChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveFireDuration,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveFireDurationChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveFireDurationModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveFireDurationModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveFireModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveFireModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLife,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLifeChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLifeDuration,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLifeDurationChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLifeDurationModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLifeDurationModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLifeModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLifeModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLightning,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLightningChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLightningDuration,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLightningDurationChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLightningDurationModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLightningDurationModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLightningModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveLightningModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePhysical,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePhysicalChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePhysicalDuration,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePhysicalDurationChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePhysicalDurationChanceModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePhysicalDurationModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePhysicalModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePhysicalModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePierce,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePierceChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePierceDuration,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePierceDurationChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePierceDurationModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePierceDurationModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePierceModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePierceModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePoison,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePoisonChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePoisonDuration,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePoisonDurationChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePoisonDurationModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePoisonDurationModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePoisonModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensivePoisonModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveProtectionChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveProtectionModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveProtectionModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveSlowLifeLeach,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveSlowLifeLeachChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveSlowLifeLeachDuration,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveSlowLifeLeachDurationChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveSlowLifeLeachDurationModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveSlowLifeLeachDurationModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveSlowLifeLeachModifier,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveSlowLifeLeachModifierChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveSlowManaLeach,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveSlowManaLeachChance,0.0
records/skills/misc/spawnbeacon_aura_buff.dbr,SurvivalMode.arz,SurvivalMode.arz,SkillBuff_Passive,2,records/skills/misc/spawnbeacon_aura.dbr::buffSkillName,defensiveSlowManaLeachDuration,0.0
