record,archive,display_name,monster_classification,wave,level,own_leech_resist_pct,difficulty_leech_resist_pct,survival_wave_leech_resist_pct,total_leech_resist_pct,max_resist_field,adcth_mult_COUPLED,adcth_mult_DECOUPLED,weapon_portion_raw_LO,weapon_portion_raw_HI,weapon_portion_applied_LO,weapon_portion_applied_HI,heal_per_hit_COUPLED_LO,heal_per_hit_COUPLED_HI,heal_per_hit_DECOUPLED_LO,heal_per_hit_DECOUPLED_HI,mitigation_grade,ehp_lo,ehp_hi,n_sources,sources,grade,basis
records/creatures/enemies/devotion/scorpion_h02.dbr,sm2,Karalinx,Hero,158,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,448397,458794,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h02.dbr,sm2,Karalinx,Hero,159,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,449205,459612,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h02.dbr,sm2,Karalinx,Hero,160,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,450012,460431,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h03.dbr,sm2,Razgalinx ~ Swift,Hero,151,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,442747,453064,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h03.dbr,sm2,Razgalinx ~ Swift,Hero,152,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,443554,453883,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h03.dbr,sm2,Razgalinx ~ Swift,Hero,153,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,444361,454701,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h03.dbr,sm2,Razgalinx ~ Swift,Hero,154,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,445169,455520,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h03.dbr,sm2,Razgalinx ~ Swift,Hero,155,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,445976,456338,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h03.dbr,sm2,Razgalinx ~ Swift,Hero,156,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,446783,457157,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h03.dbr,sm2,Razgalinx ~ Swift,Hero,157,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,447590,457975,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h03.dbr,sm2,Razgalinx ~ Swift,Hero,158,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,448397,458794,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h03.dbr,sm2,Razgalinx ~ Swift,Hero,159,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,449205,459612,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h03.dbr,sm2,Razgalinx ~ Swift,Hero,160,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,450012,460431,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h04.dbr,sm2,Elgandinx ~ Electrified,Hero,151,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,442747,453064,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h04.dbr,sm2,Elgandinx ~ Electrified,Hero,152,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,443554,453883,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h04.dbr,sm2,Elgandinx ~ Electrified,Hero,153,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,444361,454701,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h04.dbr,sm2,Elgandinx ~ Electrified,Hero,154,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,445169,455520,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h04.dbr,sm2,Elgandinx ~ Electrified,Hero,155,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,445976,456338,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h04.dbr,sm2,Elgandinx ~ Electrified,Hero,156,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,446783,457157,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h04.dbr,sm2,Elgandinx ~ Electrified,Hero,157,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,447590,457975,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h04.dbr,sm2,Elgandinx ~ Electrified,Hero,158,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,448397,458794,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h04.dbr,sm2,Elgandinx ~ Electrified,Hero,159,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,449205,459612,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/scorpion_h04.dbr,sm2,Elgandinx ~ Electrified,Hero,160,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,450012,460431,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h01.dbr,sm_mod,Grubwrath ~ Diseased,Hero,151,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,569330,582590,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h01.dbr,sm_mod,Grubwrath ~ Diseased,Hero,152,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,570368,583643,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h01.dbr,sm_mod,Grubwrath ~ Diseased,Hero,153,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,571406,584695,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h01.dbr,sm_mod,Grubwrath ~ Diseased,Hero,154,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,572444,585748,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h01.dbr,sm_mod,Grubwrath ~ Diseased,Hero,155,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,573482,586800,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h01.dbr,sm_mod,Grubwrath ~ Diseased,Hero,156,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,574520,587853,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h01.dbr,sm_mod,Grubwrath ~ Diseased,Hero,157,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,575558,588905,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h01.dbr,sm_mod,Grubwrath ~ Diseased,Hero,158,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,576596,589958,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h01.dbr,sm_mod,Grubwrath ~ Diseased,Hero,159,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,577634,591010,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h01.dbr,sm_mod,Grubwrath ~ Diseased,Hero,160,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,578672,592063,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h02.dbr,sm_mod,Icesharn ~ Frozen,Hero,151,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,569330,582590,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h02.dbr,sm_mod,Icesharn ~ Frozen,Hero,152,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,570368,583643,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h02.dbr,sm_mod,Icesharn ~ Frozen,Hero,153,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,571406,584695,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h02.dbr,sm_mod,Icesharn ~ Frozen,Hero,154,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,572444,585748,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h02.dbr,sm_mod,Icesharn ~ Frozen,Hero,155,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,573482,586800,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h02.dbr,sm_mod,Icesharn ~ Frozen,Hero,156,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,574520,587853,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h02.dbr,sm_mod,Icesharn ~ Frozen,Hero,157,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,575558,588905,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h02.dbr,sm_mod,Icesharn ~ Frozen,Hero,158,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,576596,589958,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h02.dbr,sm_mod,Icesharn ~ Frozen,Hero,159,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,577634,591010,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h02.dbr,sm_mod,Icesharn ~ Frozen,Hero,160,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,578672,592063,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h03.dbr,sm_mod,Flamegore ~ Burning,Hero,151,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,569330,582590,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h03.dbr,sm_mod,Flamegore ~ Burning,Hero,152,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,570368,583643,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h03.dbr,sm_mod,Flamegore ~ Burning,Hero,153,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,571406,584695,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h03.dbr,sm_mod,Flamegore ~ Burning,Hero,154,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,572444,585748,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h03.dbr,sm_mod,Flamegore ~ Burning,Hero,155,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,573482,586800,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h03.dbr,sm_mod,Flamegore ~ Burning,Hero,156,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,574520,587853,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h03.dbr,sm_mod,Flamegore ~ Burning,Hero,157,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,575558,588905,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h03.dbr,sm_mod,Flamegore ~ Burning,Hero,158,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,576596,589958,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h03.dbr,sm_mod,Flamegore ~ Burning,Hero,159,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,577634,591010,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h03.dbr,sm_mod,Flamegore ~ Burning,Hero,160,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,578672,592063,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h04.dbr,sm_mod,Aethergore ~ Corrupted,Hero,151,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,569330,582590,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h04.dbr,sm_mod,Aethergore ~ Corrupted,Hero,152,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,570368,583643,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
records/creatures/enemies/devotion/skeletalgolem_h04.dbr,sm_mod,Aethergore ~ Corrupted,Hero,153,107,10.0,65.0,0.0,75.0,0.0,0.25,1.0,9674.04,23330.1,8758.44,22414.5,560.978,1435.649,2243.912,5742.595,MEASURED,571406,584695,1,resists_heroboss.dbr.defensiveSlowLifeLeach[1]=10.0,MEASURED,record.defensiveSlowLifeLeach + every skillName{i} passive at its own skillLevel{i} + balancingadjustment_mp+difficulty_enemies01[8] + survivalmode wave term
