entry_id,wave,t_abs_s,t_since_wave_s,r_gpx,r_m_lo119,r_m_hi125,bearing_deg,n_frames,lifetime_s,r_min_gpx,basis
E01498,157,785.65,5.25,210.264,1.7669,1.6821,116.555,8,0.1667,169.277,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01499,157,785.65,5.25,194.615,1.6354,1.5569,104.887,7,0.1667,194.615,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01500,157,785.65,5.25,238.363,2.0031,1.9069,90.24,10,0.2667,222.197,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01501,157,785.6667,5.2667,176.081,1.4797,1.4086,69.384,18,0.35,174.077,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01502,157,785.6833,5.2833,434.62,3.6523,3.477,68.399,21,0.5334,374.917,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01503,157,785.7167,5.3167,440.823,3.7044,3.5266,241.993,118,1.9833,121.436,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01504,157,785.7667,5.3667,464.773,3.9057,3.7182,91.479,8,0.2,464.529,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01505,157,785.8667,5.4667,109.246,0.918,0.874,28.508,7,0.1333,109.246,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01506,157,785.95,5.55,115.33,0.9692,0.9226,43.972,9,0.1333,115.33,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01507,157,786.0167,5.6167,116.215,0.9766,0.9297,171.708,49,0.8,116.215,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01508,157,786.0167,5.6167,173.37,1.4569,1.387,79.364,52,0.8833,173.37,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01509,157,786.0167,5.6167,651.152,5.4719,5.2092,240.058,208,3.5666,348.133,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01510,157,786.1,5.7,501.444,4.2138,4.0115,79.777,13,0.2,501.444,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01511,157,786.2667,5.8667,294.811,2.4774,2.3585,281.743,16,0.2833,200.179,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01512,157,786.35,5.95,804.922,6.764,6.4394,94.346,9,0.2,804.922,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01513,157,786.35,5.95,829.144,6.9676,6.6331,83.073,10,0.3,829.144,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01514,157,786.4167,6.0167,232.072,1.9502,1.8566,302.59,6,0.1333,215.176,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01515,157,786.4167,6.0167,151.241,1.2709,1.2099,323.771,15,0.4,151.241,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01516,157,786.4333,6.0333,989.154,8.3122,7.9132,83.732,8,0.1167,989.154,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01517,157,786.4333,6.0333,237.584,1.9965,1.9007,309.462,24,0.5334,215.539,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01518,157,786.4333,6.0333,584.921,4.9153,4.6794,79.659,21,0.5834,530.737,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01519,157,786.4833,6.0833,157.716,1.3253,1.2617,332.582,12,0.3334,157.716,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01520,157,786.4833,6.0833,178.743,1.502,1.4299,287.584,36,0.65,99.541,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01521,157,786.5,6.1,885.106,7.4379,7.0808,95.641,12,0.35,884.355,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01522,157,786.6,6.2,1005.637,8.4507,8.0451,93.535,9,0.1333,1005.637,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01523,157,786.6,6.2,188.506,1.5841,1.508,347.448,11,0.3,177.665,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01524,157,786.6333,6.2333,1321.194,11.1025,10.5696,134.619,17,0.2667,1302.542,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01525,157,786.6667,6.2667,250.487,2.1049,2.0039,347.985,12,0.4666,250.487,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01526,157,786.7,6.3,230.479,1.9368,1.8438,353.505,46,1.2667,172.644,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01527,157,786.75,6.35,246.743,2.0735,1.9739,89.768,11,0.2667,232.853,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01528,157,786.75,6.35,375.604,3.1563,3.0048,104.808,34,0.55,375.604,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01529,157,786.7833,6.3833,211.533,1.7776,1.6923,135.936,6,0.15,211.533,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01530,157,786.8167,6.4167,222.564,1.8703,1.7805,4.078,10,0.2,206.231,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01531,157,786.8167,6.4167,636.176,5.346,5.0894,67.447,11,0.2333,636.176,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01532,157,786.9,6.5,558.025,4.6893,4.4642,93.802,11,0.1667,558.025,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01533,157,786.9167,6.5167,352.611,2.9631,2.8209,6.977,7,0.1,352.611,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01534,157,786.9167,6.5167,675.196,5.6739,5.4016,79.935,58,1.3,502.012,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01535,157,786.9833,6.5833,831.538,6.9877,6.6523,69.589,63,1.1667,262.428,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01536,157,787.0,6.6,331.144,2.7827,2.6492,346.504,7,0.1,322.653,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01537,157,787.0,6.6,284.246,2.3886,2.274,95.248,9,0.2333,284.246,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01538,157,787.0333,6.6333,716.923,6.0246,5.7354,71.456,9,0.1834,711.101,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01539,157,787.0833,6.6833,913.686,7.678,7.3095,75.031,6,0.1334,900.235,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01540,157,787.0833,6.6833,780.836,6.5616,6.2467,70.395,11,0.3334,774.448,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01541,157,787.1167,6.7167,484.175,4.0687,3.8734,270.237,10,0.15,482.309,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01542,157,787.1167,6.7167,429.241,3.6071,3.4339,270.267,12,0.1833,427.374,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01543,157,787.15,6.75,905.246,7.6071,7.242,81.679,8,0.1833,891.93,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01544,157,787.15,6.75,266.038,2.2356,2.1283,31.432,9,0.2333,264.309,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01545,157,787.15,6.75,741.82,6.2338,5.9346,79.75,10,0.2667,725.498,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01546,157,787.15,6.75,734.105,6.169,5.8728,83.272,20,0.3167,693.192,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01547,157,787.2,6.8,748.99,6.294,5.9919,71.311,7,0.1,748.99,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01548,157,787.2333,6.8333,645.781,5.4267,5.1662,96.58,8,0.2,611.815,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01549,157,787.2833,6.8833,239.877,2.0158,1.919,46.54,25,0.6,132.845,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01550,157,787.3167,6.9167,113.208,0.9513,0.9057,62.656,6,0.1166,82.326,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01551,157,787.35,6.95,306.133,2.5725,2.4491,70.538,10,0.1833,243.478,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01552,157,787.3667,6.9667,115.59,0.9713,0.9247,60.454,14,0.2166,93.371,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01553,157,787.4333,7.0333,303.9,2.5538,2.4312,348.692,7,0.1,303.289,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01554,157,787.45,7.05,681.388,5.7259,5.4511,83.427,15,0.2333,564.394,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01555,157,787.45,7.05,228.959,1.924,1.8317,69.282,8,0.25,206.619,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01556,157,787.45,7.05,187.925,1.5792,1.5034,42.749,18,0.4,173.291,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01557,157,787.4833,7.0833,219.412,1.8438,1.7553,337.02,24,0.4,215.368,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01558,157,787.4833,7.0833,1259.436,10.5835,10.0755,128.267,48,0.7834,589.486,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01559,157,787.4833,7.0833,531.571,4.467,4.2526,101.722,53,0.9834,298.436,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01560,157,787.5167,7.1167,577.647,4.8542,4.6212,262.44,12,0.1833,577.387,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01561,157,787.55,7.15,577.647,4.8542,4.6212,277.56,7,0.1,577.647,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01562,157,787.55,7.15,173.381,1.457,1.3871,328.606,9,0.35,173.381,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01563,157,787.55,7.15,521.397,4.3815,4.1712,278.381,43,0.7,506.367,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01564,157,787.55,7.15,500.514,4.206,4.0041,274.354,43,0.7,484.579,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01565,157,787.55,7.15,1183.334,9.944,9.4667,123.319,44,0.7167,822.144,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01566,157,787.5667,7.1667,510.757,4.2921,4.0861,112.444,6,0.0833,479.34,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01567,157,787.6,7.2,203.826,1.7128,1.6306,124.688,7,0.1,158.405,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01568,157,787.6,7.2,184.588,1.5512,1.4767,57.933,9,0.1667,173.277,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01569,157,787.6,7.2,258.753,2.1744,2.07,64.106,11,0.25,258.753,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01570,157,787.6333,7.2333,488.106,4.1017,3.9048,98.839,22,0.4334,425.439,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01571,157,787.6667,7.2667,548.671,4.6107,4.3894,79.286,18,0.5166,481.85,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01572,157,787.7,7.3,547.038,4.597,4.3763,74.085,7,0.1,521.162,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01573,157,787.7,7.3,578.752,4.8635,4.63,70.52,10,0.2667,556.069,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01574,157,787.7,7.3,135.928,1.1422,1.0874,139.917,46,0.9667,97.452,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01575,157,787.7,7.3,1271.987,10.689,10.1759,127.141,107,1.8833,566.994,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01576,157,787.7167,7.3167,312.981,2.6301,2.5038,49.081,7,0.2166,287.151,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01577,157,787.7167,7.3167,142.11,1.1942,1.1369,357.747,9,0.3,141.442,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01578,157,787.7167,7.3167,544.449,4.5752,4.3556,65.011,21,0.7,491.562,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01579,157,787.75,7.35,1154.157,9.6988,9.2333,120.686,104,1.8333,750.048,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01580,157,787.7833,7.3833,327.68,2.7536,2.6214,74.422,7,0.1834,285.918,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01581,157,787.7833,7.3833,670.654,5.6357,5.3652,273.419,23,0.4334,651.946,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01582,157,787.7833,7.3833,296.159,2.4887,2.3693,320.341,27,0.6667,289.156,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01583,157,787.7833,7.3833,1058.845,8.8979,8.4708,106.741,37,0.7834,1041.996,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01584,157,787.8167,7.4167,575.801,4.8387,4.6064,277.585,6,0.0833,575.801,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01585,157,787.8167,7.4167,445.996,3.7479,3.568,270.0,15,0.2333,438.549,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01586,157,787.8167,7.4167,160.538,1.3491,1.2843,25.416,11,0.3333,82.338,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01587,157,787.8333,7.4333,232.487,1.9537,1.8599,311.155,6,0.15,219.435,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01588,157,787.8333,7.4333,251.25,2.1113,2.01,78.055,10,0.15,241.285,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01589,157,787.8333,7.4333,132.642,1.1146,1.0611,354.36,19,0.8,132.642,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01590,157,787.8667,7.4667,1040.716,8.7455,8.3257,76.101,8,0.2333,998.22,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01591,157,787.8667,7.4667,120.392,1.0117,0.9631,33.838,13,0.2833,116.674,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01592,157,787.95,7.55,574.9,4.8311,4.5992,60.052,10,0.3167,572.482,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01593,157,787.95,7.55,269.177,2.262,2.1534,354.641,15,0.5,232.265,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01594,157,787.95,7.55,522.594,4.3915,4.1807,73.091,24,0.5167,427.011,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01595,157,787.95,7.55,171.468,1.4409,1.3717,62.942,30,1.1,118.144,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01596,157,787.9833,7.5833,224.743,1.8886,1.7979,352.86,18,0.55,158.099,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01597,157,787.9833,7.5833,568.827,4.7801,4.5506,262.017,22,0.5834,561.312,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01598,157,788.0,7.6,939.078,7.8914,7.5126,85.909,7,0.15,935.766,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01599,157,788.0,7.6,379.089,3.1856,3.0327,82.878,6,0.1833,377.495,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
E01600,157,788.0333,7.6333,459.551,3.8618,3.6764,78.706,9,0.2334,453.877,"entry into the OBSERVED ~11.6 m frustum window; LOWER bound (B-1/B-2); Lap H-2 nameplate census, Lap S PRIMARY tracker cell G_MAX=60 N_MIN=6 H_GAP=6"
