actor_id,record_path,record_archive,display_name,wave,spawn_level,threat_tier,is_champion,monster_classification,charlevel_equation,halt_class,halt_attr,halt_own,attr_mult_physical_pierce,attr_mult_magical,bio_record,bio_archive,dex_equation,dex_bio_value,dex_skill_add,dex_total,dex_source,dex_skill_sources,int_equation,int_bio_value,int_skill_add,int_total,int_source,int_skill_sources,str_equation,str_bio_value,str_skill_add,str_total,str_source,oa_equation,oa_bio_value,oa_skill_add,oa_total,oa_source,da_equation,da_bio_value,da_skill_add,da_total,da_source,own_total_damage_modifier_pct,own_tdm_state,own_tdm_lapI_crosscheck,own_tdm_n_sources,own_tdm_sources,own_tdm_slots_checked,pool_proxy_levels,level_basis,dex_total_at_proxy_lo,dex_total_at_proxy_hi,int_total_at_proxy_lo,int_total_at_proxy_hi,own_tdm_at_proxy_lo,own_tdm_at_proxy_hi
w164_a013,records/creatures/enemies/basilisk_a01.dbr,sm1,Juvenile Basilisk,164,109,trash,False,Common,charLevel*1,both,True,True,4.127347,3.618605,records/creatures/enemies/bios/bio_basilisk_a01.dbr,gdx1,(charLevel*6.8)+25,766.2,0.0,766.2,records/creatures/enemies/bios/bio_basilisk_a01.dbr::characterDexterity,ABSENT on all 5 own skill slots,(charLevel*5)+18,563.0,0.0,563.0,records/creatures/enemies/bios/bio_basilisk_a01.dbr::characterIntelligence,ABSENT on all 5 own skill slots,(charLevel*5.5)+10,609.5,0.0,609.5,records/creatures/enemies/bios/bio_basilisk_a01.dbr::characterStrength,(charLevel*6)+20,674.0,-4.0,670.0,records/creatures/enemies/bios/bio_basilisk_a01.dbr::characterOffensiveAbility,(charLevel*3.8)+20,434.2,0.0,434.2,records/creatures/enemies/bios/bio_basilisk_a01.dbr::characterDefensiveAbility,121.0,MEASURED,AGREE,3,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase02.dbr::offensiveTotalDamageModifier[108]=30.0(IN-RANGE,rank=109) | records/skills/nonplayerskills/attackcharge/genericphysical_charge.dbr::offensiveTotalDamageModifier[4]=75.0(CLAMPED-HIGH,rank=28)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical01.dbr | records/skills/nonplayerskills/passive/armorbase02.dbr | records/skills/nonplayerskillsgdx1/passive/passiveproperties_basilisk.dbr | records/skills/nonplayerskills/attackcharge/genericphysical_charge.dbr,102|103,DIVERGENT,718.6,725.4,528.0,533.0,121.0,121.0
w164_a014,records/creatures/enemies/basilisk_a01.dbr,sm1,Juvenile Basilisk,164,109,trash,False,Common,charLevel*1,both,True,True,4.127347,3.618605,records/creatures/enemies/bios/bio_basilisk_a01.dbr,gdx1,(charLevel*6.8)+25,766.2,0.0,766.2,records/creatures/enemies/bios/bio_basilisk_a01.dbr::characterDexterity,ABSENT on all 5 own skill slots,(charLevel*5)+18,563.0,0.0,563.0,records/creatures/enemies/bios/bio_basilisk_a01.dbr::characterIntelligence,ABSENT on all 5 own skill slots,(charLevel*5.5)+10,609.5,0.0,609.5,records/creatures/enemies/bios/bio_basilisk_a01.dbr::characterStrength,(charLevel*6)+20,674.0,-4.0,670.0,records/creatures/enemies/bios/bio_basilisk_a01.dbr::characterOffensiveAbility,(charLevel*3.8)+20,434.2,0.0,434.2,records/creatures/enemies/bios/bio_basilisk_a01.dbr::characterDefensiveAbility,121.0,MEASURED,AGREE,3,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase02.dbr::offensiveTotalDamageModifier[108]=30.0(IN-RANGE,rank=109) | records/skills/nonplayerskills/attackcharge/genericphysical_charge.dbr::offensiveTotalDamageModifier[4]=75.0(CLAMPED-HIGH,rank=28)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical01.dbr | records/skills/nonplayerskills/passive/armorbase02.dbr | records/skills/nonplayerskillsgdx1/passive/passiveproperties_basilisk.dbr | records/skills/nonplayerskills/attackcharge/genericphysical_charge.dbr,102|103,DIVERGENT,718.6,725.4,528.0,533.0,121.0,121.0
w165_a000,records/creatures/enemies/boss&quest/swampgolem_bargoll.dbr,sm1,"Bargoll, the Mouldering Mound",165,106,boss,False,Quest,(charLevel*1.1)+2,attr_only,True,False,4.685714,4.706977,records/creatures/enemies/bios/bio_boss_swampgolem_bargoll.dbr,sm1,(charLevel*8)+55,903.0,0.0,903.0,records/creatures/enemies/bios/bio_boss_swampgolem_bargoll.dbr::characterDexterity,ABSENT on all 12 own skill slots,(charLevel*7)+55,797.0,0.0,797.0,records/creatures/enemies/bios/bio_boss_swampgolem_bargoll.dbr::characterIntelligence,ABSENT on all 12 own skill slots,(charLevel*6.5)+50,739.0,0.0,739.0,records/creatures/enemies/bios/bio_boss_swampgolem_bargoll.dbr::characterStrength,(charLevel*7)+100,842.0,0.0,842.0,records/creatures/enemies/bios/bio_boss_swampgolem_bargoll.dbr::characterOffensiveAbility,(charLevel*6.3)+50,717.8,0.0,717.8,records/creatures/enemies/bios/bio_boss_swampgolem_bargoll.dbr::characterDefensiveAbility,81.0,MEASURED,AGREE,3,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[105]=25.0(IN-RANGE,rank=106) | records/skills/nonplayerskillsgdx1/bossskills/bargoll_enrage.dbr::offensiveTotalDamageModifier=40.0(SCALAR)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical05.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskillsgdx1/bossskills/passive/bargoll_passiveproperties_01.dbr | records/skills/nonplayerskills/bossskills/boss_chest_02.dbr | records/skills/nonplayerskillsgdx1/bossskills/bargoll_acidarc.dbr | records/skills/nonplayerskillsgdx1/bossskills/bargoll_enrage.dbr | records/skills/nonplayerskillsgdx1/bossskills/bargoll_plantgenerator.dbr | records/skills/nonplayerskillsgdx1/bossskills/bargoll_poisonprojectilenova.dbr | records/skills/nonplayerskillsgdx1/bossskills/bargoll_poisonrift.dbr | records/skills/nonplayerskillsgdx1/bossskills/bargoll_swampfever.dbr,106|107|108,AGREE,903.0,919.0,797.0,811.0,81.0,81.0
w165_a001,records/creatures/enemies/boss&quest/swampgolem_bargoll.dbr,sm1,"Bargoll, the Mouldering Mound",165,106,boss,False,Quest,(charLevel*1.1)+2,attr_only,True,False,4.685714,4.706977,records/creatures/enemies/bios/bio_boss_swampgolem_bargoll.dbr,sm1,(charLevel*8)+55,903.0,0.0,903.0,records/creatures/enemies/bios/bio_boss_swampgolem_bargoll.dbr::characterDexterity,ABSENT on all 12 own skill slots,(charLevel*7)+55,797.0,0.0,797.0,records/creatures/enemies/bios/bio_boss_swampgolem_bargoll.dbr::characterIntelligence,ABSENT on all 12 own skill slots,(charLevel*6.5)+50,739.0,0.0,739.0,records/creatures/enemies/bios/bio_boss_swampgolem_bargoll.dbr::characterStrength,(charLevel*7)+100,842.0,0.0,842.0,records/creatures/enemies/bios/bio_boss_swampgolem_bargoll.dbr::characterOffensiveAbility,(charLevel*6.3)+50,717.8,0.0,717.8,records/creatures/enemies/bios/bio_boss_swampgolem_bargoll.dbr::characterDefensiveAbility,81.0,MEASURED,AGREE,3,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[105]=25.0(IN-RANGE,rank=106) | records/skills/nonplayerskillsgdx1/bossskills/bargoll_enrage.dbr::offensiveTotalDamageModifier=40.0(SCALAR)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical05.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskillsgdx1/bossskills/passive/bargoll_passiveproperties_01.dbr | records/skills/nonplayerskills/bossskills/boss_chest_02.dbr | records/skills/nonplayerskillsgdx1/bossskills/bargoll_acidarc.dbr | records/skills/nonplayerskillsgdx1/bossskills/bargoll_enrage.dbr | records/skills/nonplayerskillsgdx1/bossskills/bargoll_plantgenerator.dbr | records/skills/nonplayerskillsgdx1/bossskills/bargoll_poisonprojectilenova.dbr | records/skills/nonplayerskillsgdx1/bossskills/bargoll_poisonrift.dbr | records/skills/nonplayerskillsgdx1/bossskills/bargoll_swampfever.dbr,106|107|108,AGREE,903.0,919.0,797.0,811.0,81.0,81.0
w165_a002,records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,sm1,"Namadea, the Screecher",165,106,boss,False,Quest,charLevel*1,none,False,False,4.685714,4.706977,records/creatures/enemies/bios/bio_boss_wendigo_ancient.dbr,sm1,(charLevel*8)+55,903.0,0.0,903.0,records/creatures/enemies/bios/bio_boss_wendigo_ancient.dbr::characterDexterity,ABSENT on all 12 own skill slots,(charLevel*7)+55,797.0,0.0,797.0,records/creatures/enemies/bios/bio_boss_wendigo_ancient.dbr::characterIntelligence,ABSENT on all 12 own skill slots,(charLevel*6.5)+50,739.0,0.0,739.0,records/creatures/enemies/bios/bio_boss_wendigo_ancient.dbr::characterStrength,(charLevel*7)+100,842.0,0.0,842.0,records/creatures/enemies/bios/bio_boss_wendigo_ancient.dbr::characterOffensiveAbility,(charLevel*6.3)+50,717.8,0.0,717.8,records/creatures/enemies/bios/bio_boss_wendigo_ancient.dbr::characterDefensiveAbility,81.0,MEASURED,AGREE,3,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[105]=25.0(IN-RANGE,rank=106) | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_enrage.dbr::offensiveTotalDamageModifier=40.0(SCALAR)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical04.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskillsgdx1/bossskills/passive/wendigo_namadea_passiveproperties_01.dbr | records/skills/nonplayerskills/bossskills/boss_chest_02.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_tripleswipe.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_bonepath.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_enrage.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_ram.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_soulwell.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_summonwraith.dbr,106|107|108,AGREE,903.0,919.0,797.0,811.0,81.0,81.0
w165_a003,records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,sm1,"Namadea, the Screecher",165,106,boss,False,Quest,charLevel*1,none,False,False,4.685714,4.706977,records/creatures/enemies/bios/bio_boss_wendigo_ancient.dbr,sm1,(charLevel*8)+55,903.0,0.0,903.0,records/creatures/enemies/bios/bio_boss_wendigo_ancient.dbr::characterDexterity,ABSENT on all 12 own skill slots,(charLevel*7)+55,797.0,0.0,797.0,records/creatures/enemies/bios/bio_boss_wendigo_ancient.dbr::characterIntelligence,ABSENT on all 12 own skill slots,(charLevel*6.5)+50,739.0,0.0,739.0,records/creatures/enemies/bios/bio_boss_wendigo_ancient.dbr::characterStrength,(charLevel*7)+100,842.0,0.0,842.0,records/creatures/enemies/bios/bio_boss_wendigo_ancient.dbr::characterOffensiveAbility,(charLevel*6.3)+50,717.8,0.0,717.8,records/creatures/enemies/bios/bio_boss_wendigo_ancient.dbr::characterDefensiveAbility,81.0,MEASURED,AGREE,3,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[105]=25.0(IN-RANGE,rank=106) | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_enrage.dbr::offensiveTotalDamageModifier=40.0(SCALAR)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical04.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskillsgdx1/bossskills/passive/wendigo_namadea_passiveproperties_01.dbr | records/skills/nonplayerskills/bossskills/boss_chest_02.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_tripleswipe.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_bonepath.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_enrage.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_ram.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_soulwell.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_summonwraith.dbr,106|107|108,AGREE,903.0,919.0,797.0,811.0,81.0,81.0
w165_a004,records/creatures/enemies/nemesis/nemesis_chthonianvoidborn_01.dbr,sm1,"Grava'Thul, the Voiddrinker",165,109,nemesis,False,Boss,(charLevel*1.1)+2,none,False,False,5.77551,6.44186,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,sm_mod,(charLevel*10)+80,1170.0,0.0,1170.0,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterDexterity,ABSENT on all 14 own skill slots,(charLevel*10)+80,1170.0,0.0,1170.0,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterIntelligence,ABSENT on all 14 own skill slots,(charLevel*7.5)+65,882.5,0.0,882.5,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterStrength,(charLevel*7.2)+100,884.8,0.0,884.8,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterOffensiveAbility,(charLevel*6.3)+60,746.7,0.0,746.7,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterDefensiveAbility,69.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[10]=44.0(IN-RANGE,rank=11) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical05.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_passiveproperties.dbr | records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_auraofoppression.dbr | records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_chaosgust.dbr | records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_charge.dbr | records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_doubleswipe.dbr | records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_homingchaos.dbr | records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_nullification.dbr | records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_summonvoid_gust.dbr | records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_selfaura.dbr | records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_summonvoid_secondary.dbr,109,AGREE,1170.0,1170.0,1170.0,1170.0,69.0,69.0
w165_a005,records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr,sm_mod,"Valdaran, the Storm Scourge",165,109,nemesis,False,Boss,charLevel*1+2,none,False,False,5.77551,6.44186,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,sm_mod,(charLevel*10)+80,1170.0,0.0,1170.0,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterDexterity,ABSENT on all 15 own skill slots,(charLevel*10)+80,1170.0,0.0,1170.0,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterIntelligence,ABSENT on all 15 own skill slots,(charLevel*7.5)+65,882.5,0.0,882.5,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterStrength,(charLevel*7.2)+100,884.8,0.0,884.8,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterOffensiveAbility,(charLevel*6.3)+60,746.7,0.0,746.7,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterDefensiveAbility,69.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[10]=44.0(IN-RANGE,rank=11) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical06.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskills/bossskills/nemesis/valdaran_lightningbolt.dbr | records/skills/nonplayerskills/bossskills/nemesis/valdaran_lightningdischarge.dbr | records/skills/nonplayerskills/bossskills/nemesis/valdaran_lightningorb.dbr | records/skills/nonplayerskills/bossskills/nemesis/valdaran_lightningsurge_onhit01.dbr | records/skills/nonplayerskills/bossskills/nemesis/valdaran_lightningorbnova.dbr | records/skills/nonplayerskills/bossskills/nemesis/valdaran_passiveproperties.dbr | records/skills/nonplayerskills/bossskills/nemesis/valdaran_teleportself.dbr | records/skills/nonplayerskills/bossskills/nemesis/valdaran_teleportswap.dbr | records/skills/nonplayerskills/bossskills/nemesis/valdaran_lightningdmgaura.dbr | records/skills/nonplayerskills/bossskills/nemesis/valdaran_enrage.dbr | records/skills/nonplayerskills/bossskills/nemesis/valdaran_ringoflightning.dbr,109,AGREE,1170.0,1170.0,1170.0,1170.0,69.0,69.0
w166_a000,records/creatures/enemies/boss&quest/aetherialcommander_01.dbr,sm_mod,Commander Lucius,166,106,boss,False,Quest,(charLevel*1)+2,both,True,True,5.097959,5.669767,records/creatures/enemies/bios/bio_boss_possessedcommander_01.dbr,sm_mod,(charLevel*9)+50,1004.0,0.0,1004.0,records/creatures/enemies/bios/bio_boss_possessedcommander_01.dbr::characterDexterity,ABSENT on all 12 own skill slots,(charLevel*9)+50,1004.0,0.0,1004.0,records/creatures/enemies/bios/bio_boss_possessedcommander_01.dbr::characterIntelligence,ABSENT on all 12 own skill slots,(charLevel*7)+50,792.0,0.0,792.0,records/creatures/enemies/bios/bio_boss_possessedcommander_01.dbr::characterStrength,(charLevel*7)+100,842.0,0.0,842.0,records/creatures/enemies/bios/bio_boss_possessedcommander_01.dbr::characterOffensiveAbility,(charLevel*6.5)+50,739.0,0.0,739.0,records/creatures/enemies/bios/bio_boss_possessedcommander_01.dbr::characterDefensiveAbility,45.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[4]=20.0(IN-RANGE,rank=5) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[105]=25.0(IN-RANGE,rank=106)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical04.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskills/bossskills/boss_chest_02.dbr | records/skills/nonplayerskills/bossskills/possessedcommander_aetherburst.dbr | records/skills/nonplayerskills/bossskills/possessedcommander_airstrike.dbr | records/skills/nonplayerskills/bossskills/possessedcommander_cannonbarrage.dbr | records/skills/nonplayerskills/bossskills/possessedcommander_enrage.dbr | records/skills/nonplayerskills/bossskills/possessedcommander_flamethrower.dbr | records/skills/nonplayerskills/bossskills/possessedcommander_passive.dbr | records/skills/nonplayerskills/attackprojectile_aoe/aetherconflagration_obelisk.dbr,106|107|108,AGREE,1004.0,1022.0,1004.0,1022.0,45.0,45.0
w166_a001,records/creatures/enemies/boss&quest/aetherialcommander_01.dbr,sm_mod,Commander Lucius,166,106,boss,False,Quest,(charLevel*1)+2,both,True,True,5.097959,5.669767,records/creatures/enemies/bios/bio_boss_possessedcommander_01.dbr,sm_mod,(charLevel*9)+50,1004.0,0.0,1004.0,records/creatures/enemies/bios/bio_boss_possessedcommander_01.dbr::characterDexterity,ABSENT on all 12 own skill slots,(charLevel*9)+50,1004.0,0.0,1004.0,records/creatures/enemies/bios/bio_boss_possessedcommander_01.dbr::characterIntelligence,ABSENT on all 12 own skill slots,(charLevel*7)+50,792.0,0.0,792.0,records/creatures/enemies/bios/bio_boss_possessedcommander_01.dbr::characterStrength,(charLevel*7)+100,842.0,0.0,842.0,records/creatures/enemies/bios/bio_boss_possessedcommander_01.dbr::characterOffensiveAbility,(charLevel*6.5)+50,739.0,0.0,739.0,records/creatures/enemies/bios/bio_boss_possessedcommander_01.dbr::characterDefensiveAbility,45.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[4]=20.0(IN-RANGE,rank=5) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[105]=25.0(IN-RANGE,rank=106)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical04.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskills/bossskills/boss_chest_02.dbr | records/skills/nonplayerskills/bossskills/possessedcommander_aetherburst.dbr | records/skills/nonplayerskills/bossskills/possessedcommander_airstrike.dbr | records/skills/nonplayerskills/bossskills/possessedcommander_cannonbarrage.dbr | records/skills/nonplayerskills/bossskills/possessedcommander_enrage.dbr | records/skills/nonplayerskills/bossskills/possessedcommander_flamethrower.dbr | records/skills/nonplayerskills/bossskills/possessedcommander_passive.dbr | records/skills/nonplayerskills/attackprojectile_aoe/aetherconflagration_obelisk.dbr,106|107|108,AGREE,1004.0,1022.0,1004.0,1022.0,45.0,45.0
w166_a002,records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,sm_mod,"Alkamos, Lord Executioner",166,106,boss,False,Quest,charLevel*1,both,True,True,4.746939,5.269767,records/creatures/enemies/bios/bio_boss_stepsoftorment_ghost_01.dbr,sm_mod,(charLevel*8)+70,918.0,0.0,918.0,records/creatures/enemies/bios/bio_boss_stepsoftorment_ghost_01.dbr::characterDexterity,ABSENT on all 9 own skill slots,(charLevel*8)+70,918.0,0.0,918.0,records/creatures/enemies/bios/bio_boss_stepsoftorment_ghost_01.dbr::characterIntelligence,ABSENT on all 9 own skill slots,(charLevel*5.5)+50,633.0,0.0,633.0,records/creatures/enemies/bios/bio_boss_stepsoftorment_ghost_01.dbr::characterStrength,(charLevel*7)+100,842.0,0.0,842.0,records/creatures/enemies/bios/bio_boss_stepsoftorment_ghost_01.dbr::characterOffensiveAbility,(charLevel*6.8)+50,770.8,125.0,895.8,records/creatures/enemies/bios/bio_boss_stepsoftorment_ghost_01.dbr::characterDefensiveAbility,91.0,MEASURED,AGREE,3,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[105]=25.0(IN-RANGE,rank=106) | records/skills/nonplayerskills/bossskills/alkamos_laststand.dbr::offensiveTotalDamageModifier=50.0(SCALAR)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebonus_physical04.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskills/bossskills/alkamos_passiveproperties01.dbr | records/skills/nonplayerskills/bossskills/alkamos_laststand.dbr | records/skills/nonplayerskills/bossskills/alkamos_shadowstrike.dbr | records/skills/nonplayerskills/bossskills/alkamos_bladearc.dbr | records/skills/nonplayerskills/bossskills/alkamos_ghostlytendril.dbr,106|107|108,AGREE,918.0,934.0,918.0,934.0,91.0,91.0
w166_a003,records/creatures/enemies/boss&quest/chthonian_chthonicroguelike_02.dbr,sm_mod,"Shar'Zul, Harbinger of Chaos",166,106,boss,False,Quest,charLevel*1+5,both,True,True,4.746939,5.269767,records/creatures/enemies/bios/bio_boss_bastionofchaos_chthoniandreadguard_01.dbr,sm_mod,(charLevel*8)+70,918.0,0.0,918.0,records/creatures/enemies/bios/bio_boss_bastionofchaos_chthoniandreadguard_01.dbr::characterDexterity,ABSENT on all 11 own skill slots,(charLevel*8)+70,918.0,0.0,918.0,records/creatures/enemies/bios/bio_boss_bastionofchaos_chthoniandreadguard_01.dbr::characterIntelligence,ABSENT on all 11 own skill slots,(charLevel*7)+50,792.0,0.0,792.0,records/creatures/enemies/bios/bio_boss_bastionofchaos_chthoniandreadguard_01.dbr::characterStrength,(charLevel*7)+100,842.0,0.0,842.0,records/creatures/enemies/bios/bio_boss_bastionofchaos_chthoniandreadguard_01.dbr::characterOffensiveAbility,(charLevel*6.7)+50,760.2,100.0,860.2,records/creatures/enemies/bios/bio_boss_bastionofchaos_chthoniandreadguard_01.dbr::characterDefensiveAbility,76.0,MEASURED,AGREE,3,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[105]=25.0(IN-RANGE,rank=106) | records/skills/nonplayerskills/bossskills/sharzul_laststand.dbr::offensiveTotalDamageModifier=35.0(SCALAR)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebonus_physical04.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskills/bossskills/sharzul_firecleave.dbr | records/skills/nonplayerskills/bossskills/sharzul_laststand.dbr | records/skills/nonplayerskills/bossskills/sharzul_orbitingflames.dbr | records/skills/nonplayerskills/bossskills/sharzul_passiveproperties01.dbr | records/skills/nonplayerskills/bossskills/sharzul_pyroclasm.dbr | records/skills/nonplayerskills/bossskills/sharzul_summonfiredevil.dbr | records/skills/nonplayerskills/bossskills/sharzul_flamestrike.dbr,106|107|108,AGREE,918.0,934.0,918.0,934.0,76.0,76.0
