archive,map,dbr,x,y,z
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/controllers/controlobjects/patrolpoint_01.dbr,62.5602,14.2551,75.1864
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/trappoint_04.dbr,72.0227,14.2861,50.9512
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/trappoint_05.dbr,96.8197,14.0681,50.4962
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/defensepoint_01.dbr,83.4551,13.7848,55.9045
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/defensepoint_npc_01.dbr,84.3175,14.1037,49.2586
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/trappoint_07.dbr,72.051,14.2024,71.2085
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnpoint05.dbr,72.0709,14.07,77.919
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/controllers/controlobjects/patrolpoint_01.dbr,71.7179,15.37,61.1283
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/controllers/controlobjects/patrolpoint_01.dbr,83.219,15.3663,66.2283
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/defensepoint_npc_04.dbr,83.9622,14.245,73.0267
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/controllers/controlobjects/patrolpoint_01.dbr,86.4852,14.07,69.8881
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/trappoint_06.dbr,94.5884,13.785,70.7785
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnpoint02.dbr,115.7937,1.4395,58.2576
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnbeacon_04.dbr,107.9895,9.9874,81.7184
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnbeacon_03.dbr,104.5944,11.6249,48.3693
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnpoint03.dbr,107.7529,10.6689,42.3393
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnpoint06.dbr,104.5295,10.2301,72.9705
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnpoint06_fx.dbr,101.7327,14.0613,60.8523
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnbeacon_02.dbr,101.7232,14.0608,60.875
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier17spawnpoint01.dbr,71.1725,15.16,91.4303
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier15spawnpoint01.dbr,71.5855,15.16,91.7284
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier01spawnpoint01.dbr,71.0294,15.16,91.4143
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier07spawnpoint01.dbr,71.0079,15.16,91.3801
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier16spawnpoint01.dbr,71.1657,15.16,91.3616
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier14spawnpoint01.dbr,71.5879,15.16,91.3559
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier06spawnpoint01.dbr,70.9293,15.16,90.9408
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier02spawnpoint01.dbr,71.0586,15.16,91.1802
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier05spawnpoint01.dbr,71.0599,15.16,91.124
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier03spawnpoint01.dbr,71.0642,15.16,90.9331
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier04spawnpoint01.dbr,71.0751,15.16,90.9446
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier08spawnpoint01.dbr,71.0779,15.16,90.8211
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier09spawnpoint01.dbr,71.2361,15.16,91.2514
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier10spawnpoint01.dbr,71.3523,15.16,91.0863
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/spawnbeacon_05.dbr,71.5801,14.9552,84.4986
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier13spawnpoint01.dbr,72.4108,15.16,89.743
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier12spawnpoint01.dbr,71.0226,15.16,90.7858
survivalmode2/resources/Maps.arc,survivalworld_h.map,records/scriptentities/tier11spawnpoint01.dbr,71.2066,15.16,90.5996
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/trappoint_07.dbr,34.0172,25.786,29.7129
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,27.8385,25.9266,38.5724
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/controllers/player/spawnplayer.dbr,42.2265,26.8827,22.7612
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,45.4815,27.101,29.1615
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,46.7432,26.93,31.8429
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/defensepoint_npc_02.dbr,48.3626,27.3379,34.7541
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/defensepoint_02.dbr,57.2749,25.8245,29.846
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/defensepoint_npc_01.dbr,57.2749,25.8245,29.846
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,44.2176,26.9166,38.3763
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/trappoint_06.dbr,24.75,25.7195,58.8556
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,28.0954,25.9042,56.1255
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/trappoint_08.dbr,52.7817,25.618,58.6384
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnpoint05.dbr,51.9045,26.93,44.0299
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,53.6714,26.9044,46.2045
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,56.8828,25.4353,58.6366
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnbeacon_01.dbr,73.1296,18.0,8.8205
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnpoint04.dbr,61.9415,29.8327,4.2212
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/trappoint_02.dbr,69.6196,25.8589,35.0651
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,64.1839,25.4927,31.64
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnpoint03.dbr,85.9503,23.9578,26.9325
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/trappoint_03.dbr,65.0793,27.3262,52.6267
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/controllers/controlobjects/patrolpoint_01.dbr,80.6046,25.49,40.2187
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/defensepoint_npc_03.dbr,64.8696,25.618,52.2188
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/defensepoint_03.dbr,67.9531,25.863,52.5478
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnbeacon_03.dbr,93.1915,25.4999,52.507
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnbeacon_02.dbr,100.6129,25.3844,45.2011
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnpoint06.dbr,83.4366,25.9244,58.0866
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnpoint06_fx.dbr,82.8287,25.8771,58.383
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier01spawnpoint01.dbr,26.4227,26.7404,67.1396
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier15spawnpoint01.dbr,30.2905,27.2772,74.2019
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier13spawnpoint01.dbr,30.312,27.277,74.2361
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier14spawnpoint01.dbr,30.3052,27.2732,73.6076
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier05spawnpoint01.dbr,30.2119,27.2757,73.7627
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier03spawnpoint01.dbr,30.3468,27.2743,73.755
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier04spawnpoint01.dbr,30.3578,27.2743,73.7665
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier06spawnpoint01.dbr,30.3606,27.273,73.643
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier02spawnpoint01.dbr,30.3412,27.2767,74.002
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier17spawnpoint01.dbr,30.3425,27.2762,73.9458
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnbeacon_05.dbr,30.8682,27.2715,74.5502
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier07spawnpoint01.dbr,31.246,27.7111,73.1535
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier12spawnpoint01.dbr,30.4483,27.2756,74.1834
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier08spawnpoint01.dbr,30.4892,27.27,73.4214
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier09spawnpoint01.dbr,30.5187,27.2749,74.0732
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier10spawnpoint01.dbr,30.6349,27.2729,73.9082
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier11spawnpoint01.dbr,30.6835,27.2709,73.7523
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/tier16spawnpoint01.dbr,30.7653,27.27,73.6082
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/trappoint_05.dbr,55.7856,25.5979,71.2426
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/defensepoint_04.dbr,50.8385,26.1335,61.0
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/defensepoint_npc_04.dbr,50.8385,26.1335,61.0
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnbeacon_04.dbr,68.0295,25.49,67.6208
survivalmode2/resources/Maps.arc,survivalworld_i.map,records/scriptentities/spawnpoint02.dbr,67.6899,25.4898,76.6911
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/spawnpoint05.dbr,93.4695,7.36,63.597
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/spawnbeacon_02.dbr,83.4793,7.0322,39.7963
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/spawnpoint02.dbr,90.6027,7.6825,32.8984
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/controllers/player/spawnplayer.dbr,82.5261,10.1563,40.0729
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/controllers/controlobjects/patrolpoint_01.dbr,69.2878,7.8341,55.3363
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/trappoint_02.dbr,75.2435,8.2747,42.7219
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/controllers/controlobjects/patrolpoint_01.dbr,76.1935,7.8689,47.0617
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/defensepoint_01.dbr,71.7932,7.7446,57.6527
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/controllers/controlobjects/patrolpoint_01.dbr,79.939,8.2639,43.2225
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/defensepoint_npc_01.dbr,85.2985,8.8155,51.0303
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/defensepoint_03.dbr,90.8237,10.0813,57.0452
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/defensepoint_npc_03.dbr,90.8237,10.0813,57.0452
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/controllers/controlobjects/patrolpoint_01.dbr,96.3123,9.4921,53.9742
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/controllers/controlobjects/patrolpoint_01.dbr,110.0222,7.3615,58.7964
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier18spawnpoint01.dbr,4.8304,4.493,84.1656
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier19spawnpoint01.dbr,46.4175,5.5938,73.7747
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier20spawnpoint01.dbr,46.0969,5.5459,74.0474
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/controllers/controlobjects/patrolpoint_01.dbr,35.5726,7.6948,74.5725
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier11spawnpoint01.dbr,56.5996,7.8167,62.5968
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier07spawnpoint01.dbr,47.1835,5.7049,73.4642
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier16spawnpoint01.dbr,47.1936,5.6985,73.9759
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier05spawnpoint01.dbr,46.8514,5.6503,73.9361
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier06spawnpoint01.dbr,46.8815,5.6308,74.6691
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier08spawnpoint01.dbr,45.9074,5.5233,74.5643
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier14spawnpoint01.dbr,46.4252,5.5935,73.7448
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier17spawnpoint01.dbr,46.2859,5.5582,74.6277
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier15spawnpoint01.dbr,46.8133,5.6449,73.9551
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier09spawnpoint01.dbr,46.7082,5.6225,74.1466
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier03spawnpoint01.dbr,46.6606,5.6289,73.4848
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier02spawnpoint01.dbr,46.6085,5.6097,74.1219
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier01spawnpoint01.dbr,46.6261,5.6147,74.0333
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier04spawnpoint01.dbr,46.6737,5.6191,74.1035
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier13spawnpoint01.dbr,46.7683,5.6382,73.8711
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/spawnbeacon_01.dbr,46.8163,5.6323,74.3136
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier12spawnpoint01.dbr,46.4629,5.5991,73.833
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/tier10spawnpoint01.dbr,46.6388,5.6048,74.4342
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/trappoint_04.dbr,105.9849,8.2641,76.3898
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/playerspawnpoint.dbr,103.9244,7.4736,59.5369
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/trappoint_01.dbr,73.8587,7.4666,59.2739
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/spawnpoint03.dbr,70.7614,9.0698,94.0747
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/spawnbeacon_05.dbr,89.4879,7.4826,96.4231
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/trappoint_06.dbr,81.5754,9.3036,79.0975
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/trappoint_07.dbr,79.7363,7.5848,64.3105
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/defensepoint_02.dbr,66.6398,8.5047,71.3207
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/defensepoint_npc_02.dbr,76.2663,10.2397,75.6524
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/trappoint_03.dbr,83.3786,10.5458,75.9365
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/controllers/controlobjects/patrolpoint_01.dbr,91.4804,7.4936,73.0544
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/controllers/controlobjects/patrolpoint_01.dbr,72.7265,9.3799,81.8626
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/trappoint_05.dbr,78.4779,9.5428,81.8146
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/controllers/controlobjects/patrolpoint_01.dbr,84.8589,7.7387,99.2954
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/spawnbeacon_03.dbr,105.5902,7.6875,70.8909
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/spawnpoint04.dbr,112.1647,7.3807,71.5078
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/spawnpoint06.dbr,108.7462,6.0184,88.093
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/spawnpoint06_fx.dbr,102.0706,7.37,82.3275
survivalmode3/resources/Maps.arc,survivalworld_a.map,records/scriptentities/spawnbeacon_04.dbr,102.1889,7.37,82.5804
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/controllers/player/spawnplayer.dbr,51.1696,8.1067,52.8298
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/controllers/controlobjects/patrolpoint_01.dbr,57.0483,7.95,51.0693
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/trappoint_08.dbr,45.7205,7.95,60.4655
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/controllers/controlobjects/patrolpoint_01.dbr,55.9446,7.9506,56.8668
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/playerspawnpoint.dbr,70.1886,7.02,29.2247
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/spawnbeacon_02.dbr,69.1086,7.0499,27.8679
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/spawnpoint02.dbr,69.539,7.02,28.7554
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/trappoint_05.dbr,81.6296,1.59,47.3229
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/trappoint_01.dbr,76.1352,8.1066,38.1607
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/controllers/controlobjects/patrolpoint_01.dbr,70.184,7.9501,43.9348
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/defensepoint_npc_02.dbr,70.9654,8.513,57.798
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/defensepoint_02.dbr,72.9311,7.95,55.996
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/controllers/controlobjects/patrolpoint_01.dbr,74.8164,7.95,49.782
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/trappoint_03.dbr,88.4663,9.1627,55.149
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/defensepoint_npc_04.dbr,94.7724,8.0908,55.2242
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/spawnpoint04.dbr,98.5908,7.2168,56.1318
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier03spawnpoint01.dbr,47.2143,8.0,75.8019
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier10spawnpoint01.dbr,39.6496,7.0244,75.5564
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier06spawnpoint01.dbr,36.1698,7.03,64.0698
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier02spawnpoint01.dbr,36.8451,7.03,63.8836
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier20spawnpoint01.dbr,35.5859,7.0887,63.9713
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier18spawnpoint01.dbr,36.0819,7.03,65.0352
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier19spawnpoint01.dbr,36.3152,7.0299,64.5391
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/spawnbeacon_01.dbr,35.5783,7.0908,64.2239
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier11spawnpoint01.dbr,35.9799,7.03,65.2242
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier15spawnpoint01.dbr,35.8536,7.0496,64.6962
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier08spawnpoint01.dbr,35.5881,7.073,64.7155
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier16spawnpoint01.dbr,35.2996,7.0823,64.6504
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier17spawnpoint01.dbr,36.6247,7.0299,64.7265
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier13spawnpoint01.dbr,36.1718,7.03,64.9483
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier05spawnpoint01.dbr,36.0651,7.03,64.4865
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier07spawnpoint01.dbr,35.9778,7.0317,64.6136
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier09spawnpoint01.dbr,35.835,7.0523,64.3633
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier12spawnpoint01.dbr,35.7474,7.0649,64.491
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier14spawnpoint01.dbr,35.8718,7.0469,64.4078
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier04spawnpoint01.dbr,35.9128,7.041,64.3803
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/tier01spawnpoint01.dbr,34.9777,7.0302,65.0731
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/trappoint_06.dbr,54.3482,8.1299,75.1637
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/defensepoint_01.dbr,57.5,7.9266,65.0
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/controllers/controlobjects/patrolpoint_01.dbr,95.6239,8.0,96.3709
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/defensepoint_npc_03.dbr,69.9296,8.5131,73.6071
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/spawnpoint05.dbr,69.3761,8.1867,74.5591
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/defensepoint_npc_01.dbr,69.0411,9.2001,66.0613
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/controllers/controlobjects/patrolpoint_01.dbr,61.9536,8.1734,66.8466
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/controllers/controlobjects/patrolpoint_01.dbr,72.2161,9.2,66.147
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/trappoint_04.dbr,72.506,9.3023,69.5106
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/defensepoint_03.dbr,71.0,7.9285,78.5
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/trappoint_02.dbr,71.0,8.0,78.5
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/defensepoint_04.dbr,84.5,7.9131,65.0
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/controllers/controlobjects/patrolpoint_01.dbr,84.5,8.0,65.0
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/controllers/controlobjects/patrolpoint_01.dbr,64.6454,7.9963,83.1971
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/spawnpoint06.dbr,107.4664,-0.0,80.3719
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/spawnbeacon_03.dbr,94.641,7.95,88.8754
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/spawnpoint06_fx.dbr,101.1737,8.0028,90.7135
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/spawnbeacon_04.dbr,98.4775,8.0,93.6991
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/spawnbeacon_05.dbr,63.9247,7.2258,103.0088
survivalmode3/resources/Maps.arc,survivalworld_b.map,records/scriptentities/spawnpoint03.dbr,70.7492,7.0284,99.4182
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier20spawnpoint01.dbr,47.5227,19.58,35.3463
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier18spawnpoint01.dbr,35.4976,16.4758,64.6236
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/tier19spawnpoint01.dbr,35.8142,16.4935,64.8688
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/controllers/player/spawnplayer.dbr,41.7137,18.2321,37.1218
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/defensepoint_npc_01.dbr,63.0986,18.209,38.9838
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/controllers/controlobjects/patrolpoint_01.dbr,46.4979,18.296,54.8519
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/playerspawnpoint.dbr,58.1547,18.2576,48.9599
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/trappoint_04.dbr,51.912,18.2073,46.688
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/defensepoint_01.dbr,59.8578,18.2114,46.3574
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/controllers/controlobjects/patrolpoint_01.dbr,59.8578,18.2114,46.3574
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/controllers/controlobjects/patrolpoint_01.dbr,58.5655,18.5548,49.8443
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/spawnpoint05.dbr,53.1941,18.259,55.3713
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/controllers/controlobjects/patrolpoint_01.dbr,59.5607,17.0,54.7114
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/controllers/controlobjects/patrolpoint_01.dbr,82.2178,16.6501,29.8898
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/spawnbeacon_01.dbr,72.5215,17.294,36.53
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/controllers/controlobjects/patrolpoint_01.dbr,86.3487,16.6493,25.2264
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/spawnpoint04.dbr,88.344,16.6166,38.7052
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/trappoint_05.dbr,72.0953,19.0,53.9399
survivalmode3/resources/Maps.arc,survivalworld_c.map,records/scriptentities/defensepoint_npc_02.dbr,68.699,18.21,44.6977
