record,display_name,stratum,level_min,level_max,bio_record,bio_archives,life_equation,base_life_at_level_min,base_life_at_level_max,own_life_modifier_pct,own_life_flat,tree_life_modifier_pct,total_declared_life_mod_pct,life_at_level_min,life_at_level_max,baton_life_modifier_pct_min,baton_life_modifier_pct_max,life_run_scaled_at_level_min,defensive_ability_at_level_min,offensive_ability_at_level_min,armor_passives,resist_passives,life_grade,ehp_wave_scaled
records/creatures/enemies/human_wendigo_a01.dbr,Ugdenbog Cannibal ~ Fleshcrazed,trash,103,103,records/creatures/enemies/bios/bio_human_wendigo_a01.dbr,gdx1,((charLevel*11)^1.35)+30,13310,13310,0.0,0.0,154.0,154.0,33808,33808,340.0,340.0,148757,420,648,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/human_wendigo_a02.dbr,Ugdenbog Cannibal ~ Fleshcrazed,trash,104,104,records/creatures/enemies/bios/bio_human_wendigo_a01.dbr,gdx1,((charLevel*11)^1.35)+30,13485,13485,0.0,0.0,154.0,154.0,34251,34251,340.0,340.0,150705,424,654,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/human_wendigo_b01.dbr,Ugdenbog Cannibal ~ Bloodsinger,trash,104,104,records/creatures/enemies/bios/bio_human_wendigo_b01.dbr,gdx1,((charLevel*14)^1.35)+50,18682,18682,0.0,0.0,169.0,169.0,50256,50256,340.0,340.0,221124,480,684,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/human_wendigo_c01.dbr,Ugdenbog Cannibal ~ Wraithspeaker,trash,103,103,records/creatures/enemies/bios/bio_human_wendigo_c01.dbr,gdx1,((charLevel*18)^1.35)+70,25890,25890,0.0,0.0,169.0,169.0,69643,69643,340.0,340.0,306428,527,781,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/livingplant_a01.dbr,Carnivorous Plant,trash,109,109,records/creatures/enemies/bios/bio_livingplant_a01.dbr,gdx1,((charLevel*20)^1.33)+100,27652,27652,0.0,0.0,169.0,169.0,74383,74383,306.0,310.0,301994,512,803,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/sandlizard_volcanic_a01.dbr,Moltenclaw,trash,109,109,records/creatures/enemies/bios/bio_sandlizard_a01.dbr,gdx2,((charLevel*16)^1.33)+20,20497,20497,0.0,0.0,154.0,154.0,52061,52061,320.0,320.0,218657,510,689,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/sandlizard_volcanic_b01.dbr,Moltenclaw ~ Flayer,trash,109,109,records/creatures/enemies/bios/bio_sandlizard_b01.dbr,gdx2,((charLevel*21)^1.33)+40,29439,29439,0.0,0.0,169.0,169.0,79190,79190,320.0,320.0,332599,531,748,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/sandlizard_volcanic_b02.dbr,Moltenclaw ~ Nest Guardian,trash,109,109,records/creatures/enemies/bios/bio_sandlizard_b01.dbr,gdx2,((charLevel*21)^1.33)+40,29439,29439,0.0,0.0,169.0,169.0,79190,79190,320.0,320.0,332599,531,748,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/sandlizard_volcanic_c01.dbr,Moltenclaw ~ Matriarch,trash,109,109,records/creatures/enemies/bios/bio_sandlizard_c01.dbr,gdx2,((charLevel*29)^1.33)+50,45211,45211,0.0,0.0,169.0,169.0,121618,121618,320.0,320.0,510797,585,801,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/swampcrab_a01.dbr,Ugdenbog Crab,trash,103,103,records/creatures/enemies/bios/bio_swampcrab_a01.dbr,gdx1,((charLevel*9)^1.33)+25,8860,8860,0.0,0.0,154.0,154.0,22505,22505,320.0,320.0,94521,498,530,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/swampcrab_b01.dbr,Ugdenbog Spikeshell,trash,103,103,records/creatures/enemies/bios/bio_swampcrab_b01.dbr,gdx1,((charLevel*14)^1.33)+45,15946,15946,0.0,0.0,169.0,169.0,42895,42895,320.0,320.0,180158,534,581,armorbase04,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/swampcrab_c01.dbr,Ugdenbog Stoneshell,trash,104,104,records/creatures/enemies/bios/bio_swampcrab_c01.dbr,gdx1,((charLevel*20)^1.33)+60,25944,25944,0.0,0.0,169.0,169.0,69788,69788,320.0,320.0,293110,674,659,armorbase04,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/swampgolem_a01.dbr,Ugdenbog Golem,trash,109,109,records/creatures/enemies/bios/bio_swampgolem_a01.dbr,gdx1,((charLevel*11)^1.5)+150,41667,41667,0.0,0.0,169.0,169.0,112085,112085,306.0,310.0,455065,577,679,armorbase03,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/thornedhorrorfrost_a01.dbr,Rimethorn Horror,trash,109,109,records/creatures/enemies/bios/bio_thornedhorrorfrost_a01.dbr,gdx3,((charLevel*12)^1.33)+60,14027,14027,0.0,0.0,154.0,154.0,35627,35627,308.0,308.0,145360,478,699,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/thornedhorrorfrost_b01.dbr,Rimethorn Terror,trash,109,109,records/creatures/enemies/bios/bio_thornedhorrorfrost_b01.dbr,gdx3,((charLevel*22)^1.33)+80,31355,31355,0.0,0.0,169.0,169.0,84345,84345,308.0,308.0,344129,551,774,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/thornedhorrorfrost_c01.dbr,Rimethorn Monstrosity,trash,109,109,records/creatures/enemies/bios/bio_thornedhorrorfrost_c01.dbr,gdx3,((charLevel*26)^1.33)+110,39166,39166,0.0,0.0,169.0,169.0,105358,105358,308.0,308.0,429859,563,794,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/wendigo_a01.dbr,Wendigo,trash,103,103,records/creatures/enemies/bios/bio_wendigo_a01.dbr,gdx1,((charLevel*16)^1.33)+20,19011,19011,0.0,0.0,169.0,169.0,51140,51140,310.0,310.0,209675,484,653,armorbase03,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/wendigo_b01.dbr,Wendigo ~ Flayer,trash,104,104,records/creatures/enemies/bios/bio_wendigo_b01.dbr,gdx1,((charLevel*21)^1.33)+40,27659,27659,0.0,0.0,169.0,169.0,74402,74402,326.0,326.0,316954,508,716,armorbase04,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/wendigo_b02.dbr,Wendigo ~ Marroweater,trash,104,104,records/creatures/enemies/bios/bio_wendigo_b01.dbr,gdx1,((charLevel*21)^1.33)+40,27659,27659,0.0,0.0,169.0,169.0,74402,74402,310.0,326.0,305050,508,716,armorbase04,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/wendigo_c01.dbr,Wendigo ~ Ancient,trash,105,105,records/creatures/enemies/bios/bio_wendigo_c01.dbr,gdx1,((charLevel*29)^1.33)+50,43021,43021,0.0,0.0,169.0,169.0,115725,115725,310.0,310.0,474474,565,899,armorbase04,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/wendigocannibal_a01.dbr,Ugdenbog Wretch,trash,102,102,records/creatures/enemies/bios/bio_wendigocannibal_a01.dbr,gdx1,((charLevel*9)^1.33)+30,8751,8751,0.0,0.0,154.0,154.0,22228,22228,326.0,338.0,94692,416,632,armorbase01,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/wendigocannibal_b01.dbr,Ugdenbog Turned,trash,103,103,records/creatures/enemies/bios/bio_wendigocannibal_b01.dbr,gdx1,((charLevel*16)^1.33)+50,19041,19041,0.0,0.0,154.0,154.0,48365,48365,310.0,338.0,198295,476,658,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/wendigocannibal_c01.dbr,Ugdenbog Marked,trash,104,104,records/creatures/enemies/bios/bio_wendigocannibal_c01.dbr,gdx1,((charLevel*20)^1.33)+70,25954,25954,0.0,0.0,169.0,169.0,69815,69815,338.0,338.0,305790,532,778,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/wraith_a01.dbr,Wraith,trash,109,109,records/creatures/enemies/bios/bio_wraith_a01.dbr,gdx1,((charLevel*12)^1.33)+30,13997,13997,0.0,0.0,154.0,154.0,35551,35551,340.0,340.0,156425,400,684,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/wraith_b01.dbr,Spiteful Wraith,trash,109,109,records/creatures/enemies/bios/bio_wraith_b01.dbr,gdx1,((charLevel*17)^1.33)+30,22226,22226,0.0,0.0,154.0,154.0,56454,56454,340.0,340.0,248398,510,694,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/wraith_c01.dbr,Ancient Wraith,trash,109,109,records/creatures/enemies/bios/bio_wraith_c01.dbr,gdx1,((charLevel*25)^1.33)+30,37101,37101,0.0,0.0,169.0,169.0,99802,99802,340.0,340.0,439131,342,704,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/yetidire_a01.dbr,Diremane Brute,trash,109,109,records/creatures/enemies/bios/bio_yetidire_a01.dbr,gdx3,((charLevel*18)^1.33)+100,24049,24049,0.0,0.0,154.0,154.0,61085,61085,318.0,318.0,255334,389,637,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/yetidire_c01.dbr,Diremane Alpha,trash,109,109,records/creatures/enemies/bios/bio_yetidire_c01.dbr,gdx3,((charLevel*31)^1.33)+150,49500,49500,0.0,0.0,169.0,169.0,133155,133155,318.0,318.0,556589,551,838,armorbase04,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/zombieberserker_a02.dbr,Corpsefiend,trash,103,103,records/creatures/enemies/bios/bio_zombieberserker_01.dbr,base,((charLevel*18)^1.33)+40,22252,22252,200.0,0.0,209.0,409.0,113262,113262,328.0,328.0,484762,504,899,armorbase02,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/zombiemutated_a01.dbr,Fleshwarped Butcher,trash,103,103,records/creatures/enemies/bios/bio_zombiemutated_01.dbr,base,((charLevel*14)^1.33)+50,15951,15951,0.0,0.0,169.0,169.0,42908,42908,328.0,328.0,183647,494,848,armorbase03,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/zombiemutated_b01.dbr,Fleshwarped Thrasher,trash,103,103,records/creatures/enemies/bios/bio_zombiemutated_01.dbr,base,((charLevel*14)^1.33)+50,15951,15951,0.0,0.0,169.0,169.0,42908,42908,328.0,328.0,183647,494,848,armorbase03,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
