record,display_name,archetype_tag,stratum,status,arz_owners,threat_tier,level_min,level_max,wave_first,wave_last,n_actors,n_champion_actors,life_modifier_pct_min,life_modifier_pct_max,mesh,mesh_body,mesh_file,mesh_scale,base_texture,anim_table,controller,controller_class,monster_classification,character_attack_speed,character_attack_speed_tag,character_spellcast_speed,character_run_speed,walk_speed,run_speed_jitter,disable_movement,min_rotation_speed,max_rotation_speed,num_attack_slots,n_slots_decoded,waiting_anim_delay_ms,death_anim_blend_time,basic_attack_anims,basic_attack_anim_weights,basic_attack_anim_speeds,basic_attack_anim_durs_s,basic_attack_dur_s,basic_swing_period_s,anim_classes_alt,skill_classes,n_skill_classes,damage_types,damage_types_nonphysical,damage_types_dot,control_effects,n_control_effects,range_band_modal,range_band_chanceweighted,range_band_profile,life_equation,character_life,character_life_modifier,bio_record,pools,pool_kinds,ctrl_MaxPursuitDistance,ctrl_PursuitTime,ctrl_ViewDistance,ctrl_InnerViewDistance,ctrl_MaxYViewDistance,ctrl_RoamBehavior,ctrl_RoamDistance,ctrl_MinRoamDistance,ctrl_MinTimeBeforeRoam,ctrl_MaxTimeBeforeRoam,ctrl_ChanceToIdleOnPatrol,ctrl_MinPatrolIdleTime,ctrl_MaxPatrolIdleTime,ctrl_WanderDistance,ctrl_MinWanderDistance,ctrl_TeleportToLeaderDistance,ctrl_fleeDistance,ctrl_FleeBehavior,ctrl_FleeChance,ctrl_DodgeChance,ctrl_DodgeDistance,ctrl_MinDodgeDistance,ctrl_DodgeDelay,ctrl_enemyTooClose,ctrl_EmoteBeforePursuingChance,ctrl_ChanceToRespondToDistressCall,ctrl_minSwingPause,ctrl_maxSwingPause,ctrl_RepositionChance,tree_n_skills,tree_unresolved,tree_skill_classes,tree_roles,tree_damage_types,tree_control_effects,tree_summons,n_summons,damage_types_union,damage_types_union_nonphysical,damage_types_dot_union,control_effects_union,n_control_effects_union,n_skills_total,mesh_key
records/creatures/enemies/ghost_a01.dbr,Apparition,ghost_a01,trash,OK,base|sm_mod,trash,102,102,151,151,3,0,306.0,306.0,creatures/enemies/ghost/ghost_f_a01.msh,ghost,ghost_f_a01.msh,1.0,,records/creatures/enemies/anm/anm_ghost_female.dbr,records/controllers/enemy/controller_ghost_meleebasic.dbr,ControllerMonster,Common,0.8500000238418579,CharacterAttackSpeedAverage,0.8999999761581421,0.6000000238418579,1.0,15.0,,4.0,8.0,4,0,5000,250.0,heroine01_sword1h_attack_a01.anm|heroine01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5961,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,,0,,,,,0,,,,charLevel*1,0.0,0.0,,ghost_t1|ghost_t2|ghost_t3,trash,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,10.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,15,0.6499999761581421,1.2000000476837158,0,4,0,Skill_Passive,passive:4,Physical|Cold,,,0,Physical|Cold,Cold,,,0,4,ghost_f_a01
records/creatures/enemies/ghost_a02.dbr,Apparition,ghost_a02,trash,OK,base|sm_mod,trash,102,102,151,151,1,0,306.0,306.0,creatures/enemies/ghost/ghost_m_a01.msh,ghost,ghost_m_a01.msh,1.0,,records/creatures/enemies/anm/anm_ghost_male.dbr,records/controllers/enemy/controller_ghost_meleebasic.dbr,ControllerMonster,Common,0.8500000238418579,CharacterAttackSpeedAverage,0.8999999761581421,0.6000000238418579,1.0,15.0,,4.0,8.0,4,0,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5961,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,,0,,,,,0,,,,charLevel*1,0.0,0.0,,ghost_t1|ghost_t2|ghost_t3,trash,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,10.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,15,0.6499999761581421,1.2000000476837158,0,4,0,Skill_Passive,passive:4,Physical|Cold,,,0,Physical|Cold,Cold,,,0,4,ghost_m_a01
records/creatures/enemies/ghost_b01.dbr,Haunted Noble,ghost_b01,trash,OK,base|sm_mod,trash,103,103,151,151,3,0,306.0,306.0,creatures/enemies/ghost/ghost_f_a01.msh,ghost,ghost_f_a01.msh,1.0,,records/creatures/enemies/anm/anm_ghost_female.dbr,records/controllers/enemy/controller_ghost_rangedbasic.dbr,ControllerMonster,Champion,0.8500000238418579,CharacterAttackSpeedAverage,0.8999999761581421,0.6000000238418579,1.0,15.0,,4.0,8.0,4,1,5000,250.0,heroine01_sword1h_attack_a01.anm|heroine01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5961,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackProjectileBurst,1,Pierce|Cold,Pierce|Cold,,SlowRunSpeed,1,MediumRange,MediumRange,MediumRange:1,charLevel*1,0.0,0.0,,ghost_t1|ghost_t2|ghost_t3,trash,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,10.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,15,1.0499999523162842,1.7000000476837158,50,5,0,Skill_AttackProjectileBurst|Skill_Passive,attack:1|passive:4,Physical|Pierce|Cold,SlowRunSpeed,,0,Physical|Pierce|Cold,Pierce|Cold,,SlowRunSpeed,1,6,ghost_f_a01
records/creatures/enemies/ghost_b02.dbr,Haunted Noble,ghost_b02,trash,OK,base|sm_mod,trash,103,103,151,151,3,0,306.0,306.0,creatures/enemies/ghost/ghost_f_a01.msh,ghost,ghost_f_a01.msh,1.0,,records/creatures/enemies/anm/anm_ghost_female.dbr,records/controllers/enemy/controller_ghost_meleechampion.dbr,ControllerMonster,Champion,0.8500000238418579,CharacterAttackSpeedAverage,0.8999999761581421,0.6000000238418579,1.0,15.0,,4.0,8.0,4,1,5000,250.0,heroine01_sword1h_attack_a01.anm|heroine01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5961,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackWeaponBlink,1,Cold,Cold,,,0,LongRange,LongRange,LongRange:1,charLevel*1,0.0,0.0,,ghost_t1|ghost_t2|ghost_t3,trash,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,5.0,NeverFlee,0,30,2.0,2.0,5000,0.0,0,15,0.6499999761581421,1.2999999523162842,0,5,0,Skill_AttackWeaponBlink|Skill_Passive,attack:1|passive:4,Physical|Cold,,,0,Physical|Cold,Cold,,,0,6,ghost_f_a01
records/creatures/enemies/ghost_b03.dbr,Haunted Champion,ghost_b03,trash,OK,base|sm_mod,trash,103,103,151,151,3,0,306.0,306.0,creatures/enemies/ghost/ghost_m_a01.msh,ghost,ghost_m_a01.msh,1.0,,records/creatures/enemies/anm/anm_ghost_male.dbr,records/controllers/enemy/controller_ghost_meleechampion.dbr,ControllerMonster,Champion,0.8500000238418579,CharacterAttackSpeedAverage,0.8999999761581421,0.6000000238418579,1.0,15.0,,4.0,8.0,4,2,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5961,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackWeapon|Skill_WeaponPool_ChargedFinale,2,Physical|Cold,Cold,,,0,ShortRange,ShortRange,ShortRange:1,charLevel*1,0.0,0.0,,ghost_t1|ghost_t2|ghost_t3,trash,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,5.0,NeverFlee,0,30,2.0,2.0,5000,0.0,0,15,0.6499999761581421,1.2999999523162842,0,6,0,Skill_AttackWeapon|Skill_Passive|Skill_WeaponPool_ChargedFinale,attack:2|passive:4,Physical|Cold,,,0,Physical|Cold,Cold,,,0,8,ghost_m_a01
records/creatures/enemies/ghost_b04.dbr,Haunted Champion,ghost_b04,trash,OK,base|sm_mod,trash,104,104,151,151,5,0,306.0,306.0,creatures/enemies/ghost/ghost_m_a01.msh,ghost,ghost_m_a01.msh,1.0,,records/creatures/enemies/anm/anm_ghost_male.dbr,records/controllers/enemy/controller_ghost_meleechampion.dbr,ControllerMonster,Champion,0.8500000238418579,CharacterAttackSpeedAverage,0.8999999761581421,0.6000000238418579,1.0,15.0,,4.0,8.0,4,2,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.5961,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackWeapon|Skill_WeaponPool_ChargedFinale,2,Physical|Cold,Cold,,,0,ShortRange,ShortRange,ShortRange:1,charLevel*1,0.0,0.0,,ghost_t1|ghost_t2|ghost_t3,trash,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,5.0,NeverFlee,0,30,2.0,2.0,5000,0.0,0,15,0.6499999761581421,1.2999999523162842,0,6,0,Skill_AttackWeapon|Skill_Passive|Skill_WeaponPool_ChargedFinale,attack:2|passive:4,Physical|Cold,,,0,Physical|Cold,Cold,,,0,8,ghost_m_a01
records/creatures/enemies/giant_b01.dbr,Asterkarn Behemoth,giant_b01,trash,OK,gdx3|sm3,trash,109,109,153,153,4,0,310.0,310.0,creatures/enemies/giant/giant02a.msh,giant,giant02a.msh,1.0499999523162842,,records/creatures/enemies/anm/anm_giant.dbr,records/controllers/enemy/controller_giant.dbr,ControllerMonster,Champion,1.2000000476837158,CharacterAttackSpeedAverage,1.149999976158142,1.0,1.0,15.0,,4.0,8.0,4,3,5000,250.0,giant_attack_a01.anm|giant_attack_b01.anm|giant_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.8267|0.9867|0.9333,0.9156,0.763,dHanded|spear2h,Skill_AttackWave|Skill_BuffRadiusToggled|Skill_WeaponPool_ChargedScaling,3,Physical,,SlowPhysical|SlowPoison,,0,ShortRange,ShortRange,ShortRange:1,charLevel*1,0.0,,,giant_t3,trash,125.0,10000,80.0,4.0,10.0,Roam,3.0,2.0,6000,12000,0,1000,5000,0.0,2.0,40.0,8.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,100,0.5,1.0,0,10,0,Skill_AttackWave|Skill_BuffRadiusToggled|Skill_Modifier|Skill_Passive|Skill_PassiveOnLifeBuffSelf|Skill_WeaponPool_ChargedScaling,attack:2|buff:1|modifier:1|passive:6,Physical,,,0,Physical,,SlowPhysical|SlowPoison,,0,13,giant02a
records/creatures/enemies/giant_c01.dbr,Asterkarn Titan,giant_c01,trash,OK,gdx3|sm3,trash,109,109,153,153,1,0,310.0,310.0,creatures/enemies/giant/giant03a.msh,giant,giant03a.msh,1.100000023841858,,records/creatures/enemies/anm/anm_giant.dbr,records/controllers/enemy/controller_giant.dbr,ControllerMonster,Champion,1.2000000476837158,CharacterAttackSpeedAverage,1.149999976158142,1.100000023841858,1.0,15.0,,4.0,8.0,4,4,5000,250.0,giant_attack_a01.anm|giant_attack_b01.anm|giant_attack_c01.anm,100.0|100.0|100.0,1.25|1.25|1.25,0.8267|0.9867|0.9333,0.9156,0.763,dHanded|spear2h,Skill_AttackRadius|Skill_AttackWave|Skill_BuffRadiusToggled|Skill_WeaponPool_ChargedScaling,4,Physical,,SlowPhysical,SlowDefensiveAbility,1,ShortRange,ShortRange,ShortRange:1|MediumRange:1,charLevel*1,0.0,,,giant_t3,trash,125.0,10000,80.0,4.0,10.0,Roam,3.0,2.0,6000,12000,0,1000,5000,0.0,2.0,40.0,8.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,100,0.5,1.0,0,11,0,Skill_AttackRadius|Skill_AttackWave|Skill_BuffRadiusToggled|Skill_Modifier|Skill_Passive|Skill_PassiveOnLifeBuffSelf|Skill_WeaponPool_ChargedScaling,attack:3|buff:1|modifier:1|passive:6,Physical,SlowDefensiveAbility,,0,Physical,,SlowPhysical,SlowDefensiveAbility,1,15,giant03a
records/creatures/enemies/groblefrost_a01.dbr,Groble ~ Frost Clan Scavenger,groblefrost_a01,trash,OK,gdx3|sm3,trash,109,109,153,153,1,0,310.0,310.0,creatures/enemies/groble/groble01.msh,groble,groble01.msh,1.2000000476837158,creatures/enemies/groble/groble10b_dif.tex,records/creatures/enemies/anm/anm_groblefrost.dbr,records/controllers/enemy/controller_groblescavenger01.dbr,ControllerMonster,Common,1.2000000476837158,CharacterAttackSpeedAverage,1.2000000476837158,1.149999976158142,1.350000023841858,15.0,,4.0,9.0,4,0,5000,250.0,groble01_sword1h_attack_a01.anm|groble01_sword1h_attack_a02.anm|groble01_sword1h_attack_a03.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.3600|1.2267,1.2711,1.0593,sHanded|staff|ranged1h|ranged2h,,0,,,,,0,,,,charLevel*1,0.0,,,giant_t3,trash,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,10.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,15,0.5,1.0,45,4,0,Skill_Passive,passive:4,Physical|Pierce,,,0,Physical|Pierce,Pierce,SlowCold,,0,4,groble01
records/creatures/enemies/groblefrost_b01.dbr,Groble ~ Frost Clan Warrior,groblefrost_b01,trash,OK,gdx3|sm3,trash,109,109,153,153,1,0,310.0,310.0,creatures/enemies/groble/groble01.msh,groble,groble01.msh,1.4800000190734863,creatures/enemies/groble/groble11b_dif.tex,records/creatures/enemies/anm/anm_groblefrost.dbr,records/controllers/enemy/controller_groblemelee01.dbr,ControllerMonster,Champion,1.2000000476837158,CharacterAttackSpeedAverage,1.2000000476837158,1.0499999523162842,1.3200000524520874,15.0,,4.0,9.0,4,2,5000,250.0,groble01_sword1h_attack_a01.anm|groble01_sword1h_attack_a02.anm|groble01_sword1h_attack_a03.anm,100.0|100.0|100.0,1.25|1.25|1.25,1.2267|1.3600|1.2267,1.2711,1.0593,sHanded|staff|ranged1h|ranged2h,Skill_AttackWeaponCharge|Skill_WeaponPool_ChargedScaling,2,Cold,Cold,SlowBleeding,,0,LongRange,LongRange,LongRange:1,charLevel*1,0.0,,,giant_t3,trash,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,10.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,15,0.5,1.0,0,6,0,Skill_AttackWeaponCharge|Skill_Passive|Skill_WeaponPool_ChargedScaling,attack:2|passive:4,Physical|Pierce|Cold,,,0,Physical|Pierce|Cold,Pierce|Cold,SlowBleeding|SlowCold,,0,8,groble01
records/creatures/enemies/human_wendigo_a01.dbr,Ugdenbog Cannibal ~ Fleshcrazed,human_wendigo_a01,trash,OK,gdx1|sm1,trash,103,103,168,168,1,0,340.0,340.0,creatures/npcs/humanmale18a.msh,npcs,humanmale18a.msh,1.0,creatures/npcs/humanmale18d_wendigo_dif.tex,records/creatures/enemies/anm/anm_humanmale_possessed.dbr,records/controllers/enemy/controller_cultwendigo_meleebasic.dbr,ControllerMonster,Common,0.75,CharacterAttackSpeedAverage,0.75,0.6600000262260437,0.699999988079071,15.0,,4.0,8.0,4,1,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.6756,sHanded|dHanded|dualRanged|ranged1h|ranged2h,Skill_AttackWeapon,1,Physical,,SlowBleeding,,0,ShortRange,ShortRange,ShortRange:1,charLevel*1,0.0,0.0,,humanwendigo_t2|humanwendigo_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,75,0.6499999761581421,1.2000000476837158,0,5,0,Skill_AttackWeapon|Skill_Passive,attack:1|passive:4,Physical,,,0,Physical,,SlowBleeding,,0,6,humanmale18a
records/creatures/enemies/human_wendigo_a02.dbr,Ugdenbog Cannibal ~ Fleshcrazed,human_wendigo_a02,trash,OK,gdx1|sm1,trash,104,104,168,168,2,0,340.0,340.0,creatures/npcs/humanfemale06b.msh,npcs,humanfemale06b.msh,1.0,creatures/npcs/humanfemale06b_wendigo_dif.tex,records/creatures/enemies/anm/anm_humanfemale_possessed.dbr,records/controllers/enemy/controller_cultwendigo_meleebasic.dbr,ControllerMonster,Common,0.75,CharacterAttackSpeedAverage,0.75,0.6600000262260437,0.699999988079071,15.0,,4.0,8.0,4,1,5000,250.0,heroine01_sword1h_attack_a01.anm|heroine01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.6756,sHanded|dHanded|dualRanged|staff|ranged1h|ranged2h,Skill_AttackWeapon,1,Physical,,SlowBleeding,,0,ShortRange,ShortRange,ShortRange:1,charLevel*1,0.0,0.0,,humanwendigo_t2|humanwendigo_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,75,0.6499999761581421,1.2000000476837158,0,5,0,Skill_AttackWeapon|Skill_Passive,attack:1|passive:4,Physical,,,0,Physical,,SlowBleeding,,0,6,humanfemale06b
records/creatures/enemies/human_wendigo_b01.dbr,Ugdenbog Cannibal ~ Bloodsinger,human_wendigo_b01,trash,OK,gdx1|gdx2|sm1,trash,104,104,168,168,1,0,340.0,340.0,creatures/npcs/humanmale18a.msh,npcs,humanmale18a.msh,1.100000023841858,creatures/npcs/humanmale18b_wendigo_dif.tex,records/creatures/enemies/anm/anm_humanmale_possessed.dbr,records/controllers/enemy/controller_cultwendigo_rangedcaster.dbr,ControllerMonster,Champion,0.75,CharacterAttackSpeedAverage,0.75,0.6600000262260437,0.699999988079071,15.0,,4.0,8.0,4,3,5000,250.0,hero01_sword1h_attack_a01.anm|hero01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.6756,sHanded|dHanded|dualRanged|ranged1h|ranged2h,Skill_AttackProjectile|Skill_AttackProjectileDebuf|Skill_BuffRadius,3,Physical|Life,Life,SlowBleeding,,0,MediumRange,MediumRange,MediumRange:1,charLevel*1,0.0,0.0,,humanwendigo_t2|humanwendigo_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,75,5.0,4.0,5000,0.0,0,20,1.0499999523162842,1.600000023841858,45,9,0,Skill_AttackProjectile|Skill_AttackProjectileDebuf|Skill_BuffOther|Skill_BuffRadius|Skill_GiveBonus|Skill_Passive,attack:2|buff:2|other:1|passive:4,Physical|Life,,,0,Physical|Life,Life,SlowBleeding,,0,12,humanmale18a
records/creatures/enemies/human_wendigo_c01.dbr,Ugdenbog Cannibal ~ Wraithspeaker,human_wendigo_c01,trash,OK,gdx1|gdx2|sm1,trash,103,103,168,168,3,0,340.0,340.0,creatures/npcs/humanfemale04a.msh,npcs,humanfemale04a.msh,1.149999976158142,creatures/npcs/humanfemale04a_wendigo_dif.tex,records/creatures/pc/anm_femalepc.dbr,records/controllers/enemy/controller_cultwendigo_rangedcaster.dbr,ControllerMonster,Champion,0.75,CharacterAttackSpeedAverage,0.75,0.6600000262260437,0.699999988079071,15.0,,4.0,8.0,4,4,5000,250.0,heroine01_sword1h_attack_a01.anm|heroine01_sword1h_attack_b01.anm,100.0|100.0,1.25|1.25,0.5067|0.5067,0.5067,0.6756,sHanded|dHanded|dualRanged|ranged1h|ranged2h|axe2h|mace2h|sword2h|spear2h,Skill_AttackProjectileFan|Skill_AttackRadius|Skill_AttackSpellChaosSpawnPet|Skill_BuffRadiusToggled,4,Physical|Aether|Life,Aether|Life,SlowBleeding|SlowLife,SlowOffensiveAbility,1,LongRange,LongRange,LongRange:1|AnyRange:1|ShortRange:1,charLevel*1,0.0,0.0,,humanwendigo_t2|humanwendigo_t3,trash,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,75,5.0,4.0,5000,0.0,0,20,1.0499999523162842,1.600000023841858,45,8,0,Skill_AttackRadius|Skill_AttackSpellChaosSpawnPet|Skill_AttackWeapon|Skill_BuffRadiusToggled|Skill_Passive,attack:2|buff:1|passive:4|summon:1,Physical|Aether,SlowOffensiveAbility,wraith_a01_summon.dbr,1,Physical|Aether|Life,Aether|Life,SlowBleeding|SlowLife,SlowOffensiveAbility,1,12,humanfemale04a
records/creatures/enemies/livingplant_a01.dbr,Carnivorous Plant,livingplant_a01,trash,OK,gdx1|gdx2|sm1,trash,109,109,151,153,5,0,306.0,310.0,creatures/enemies/carnivorousplant/carnivorousplant01a_p2.msh,carnivorousplant,carnivorousplant01a_p2.msh,0.699999988079071,,records/creatures/enemies/anm/anm_carnivorousplant_p2.dbr,records/controllers/enemy/controller_livingplant.dbr,ControllerStationaryMonster,Common,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.0,0.0,,4.0,3.0,4,2,5000,250.0,carnivorousplant01a_p2_attack_a01.anm,100.0,1.25,0.9600,0.96,0.96,,Skill_AttackProjectileDrop|Skill_AttackWeapon,2,Physical|Pierce|Poison,Pierce|Poison,SlowBleeding|SlowPoison,,0,ShortRange,MediumRange,ShortRange:1|MediumRange:1,charLevel*1+5,0.0,0.0,,livingplant_t2|livingplant_t3,trash,35.0,10000,80.0,4.0,10.0,NeverRoam,0.0,0.0,0,0,0,0,0,0.0,0.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0,0.0,0,0,1.600000023841858,2.0,0,6,0,Skill_AttackProjectileDrop|Skill_AttackWeapon|Skill_Passive,attack:2|passive:4,Physical|Pierce|Poison,,,0,Physical|Pierce|Poison,Pierce|Poison,SlowBleeding|SlowPoison,,0,8,carnivorousplant01a_p2
records/creatures/enemies/sandlizard_volcanic_a01.dbr,Moltenclaw,sandlizard_volcanic_a01,trash,OK,gdx2|sm2,trash,109,109,158,158,2,0,320.0,320.0,creatures/enemies/eldritchlizard/eldritchlizard01a.msh,eldritchlizard,eldritchlizard01a.msh,1.0,creatures/enemies/eldritchlizard/eldritchlizard02b_dif.tex,records/creatures/enemies/anm/anm_sandlizard.dbr,records/controllers/enemy/controller_sandlizard.dbr,ControllerMonster,Common,1.0,CharacterAttackSpeedAverage,1.0,1.0,1.2000000476837158,10.0,,4.0,8.0,4,2,5000,250.0,sandlizard_attack_a01.anm|sandlizard_attack_b01.anm,100.0|100.0,1.0|1.0,1.0333|0.8333,0.9333,0.9333,,Skill_AttackWeapon|Skill_AttackWeaponCharge,2,Physical|Fire,Fire,,,0,ShortRange,ShortRange,ShortRange:1|LongRange:1,charLevel*1,0.0,0.0,,sandlizard_volcanic_t2|sandlizard_volcanic_t3,trash,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,8.0,NeverFlee,0,,,,,0.0,0,75,0.20000000298023224,0.6000000238418579,0,6,0,Skill_AttackWeapon|Skill_AttackWeaponCharge|Skill_Passive,attack:2|passive:4,Physical|Fire,,,0,Physical|Fire,Fire,,,0,8,eldritchlizard01a
records/creatures/enemies/sandlizard_volcanic_b01.dbr,Moltenclaw ~ Flayer,sandlizard_volcanic_b01,trash,OK,gdx2|sm2,trash,109,109,158,158,2,0,320.0,320.0,creatures/enemies/eldritchlizard/eldritchlizard01b.msh,eldritchlizard,eldritchlizard01b.msh,1.149999976158142,creatures/enemies/eldritchlizard/eldritchlizard02c_dif.tex,records/creatures/enemies/anm/anm_sandlizard.dbr,records/controllers/enemy/controller_sandlizard.dbr,ControllerMonster,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.8999999761581421,1.2000000476837158,10.0,,4.0,8.0,4,3,5000,250.0,sandlizard_attack_a01.anm|sandlizard_attack_b01.anm,100.0|100.0,1.0|1.0,1.0333|0.8333,0.9333,0.9333,,Skill_AttackRadiusLeap|Skill_AttackWeapon|Skill_WeaponPool_ChargedLinear,3,Physical|Pierce|Fire,Pierce|Fire,SlowBleeding,SlowRunSpeed,1,ShortRange,ShortRange,ShortRange:1|MediumRange:1,charLevel*1,0.0,0.0,,sandlizard_volcanic_t2|sandlizard_volcanic_t3,trash,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,8.0,NeverFlee,0,,,,,0.0,0,75,0.20000000298023224,0.6000000238418579,0,7,0,Skill_AttackRadiusLeap|Skill_AttackWeapon|Skill_Passive|Skill_WeaponPool_ChargedLinear,attack:3|passive:4,Physical|Pierce|Fire,SlowRunSpeed,,0,Physical|Pierce|Fire,Pierce|Fire,SlowBleeding,SlowRunSpeed,1,10,eldritchlizard01b
records/creatures/enemies/sandlizard_volcanic_b02.dbr,Moltenclaw ~ Nest Guardian,sandlizard_volcanic_b02,trash,OK,gdx2|sm2,trash,109,109,158,158,1,0,320.0,320.0,creatures/enemies/eldritchlizard/eldritchlizard01b.msh,eldritchlizard,eldritchlizard01b.msh,1.149999976158142,creatures/enemies/eldritchlizard/eldritchlizard02c_dif.tex,records/creatures/enemies/anm/anm_sandlizard.dbr,records/controllers/enemy/controller_sandlizard.dbr,ControllerMonster,Champion,1.0,CharacterAttackSpeedAverage,1.0,0.8999999761581421,1.2000000476837158,10.0,,4.0,8.0,4,2,5000,250.0,sandlizard_attack_a01.anm|sandlizard_attack_b01.anm,100.0|100.0,1.0|1.0,1.0333|0.8333,0.9333,0.9333,,Skill_AttackWeapon|Skill_AttackWeaponCharge,2,Physical|Fire,Fire,SlowFire,SlowDefensiveReduction,1,ShortRange,ShortRange,ShortRange:1|LongRange:1,charLevel*1,0.0,0.0,,sandlizard_volcanic_t2|sandlizard_volcanic_t3,trash,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,8.0,NeverFlee,0,,,,,0.0,0,75,0.20000000298023224,0.6000000238418579,0,7,0,Skill_AttackWeapon|Skill_AttackWeaponCharge|Skill_BuffOther|Skill_Passive,attack:2|buff:1|passive:4,Physical|Fire,SlowDefensiveReduction,,0,Physical|Fire,Fire,SlowFire,SlowDefensiveReduction,1,9,eldritchlizard01b
