record,display_name,stratum,slot,skill,skill_class,chance_pct,delay_s,timeout_s,range_band,skill_cooldown_s,skill_active_duration_s,skill_charge_duration_s,instant_cast,allows_warmup,warmup_effect,wave_time_s,wave_distance,camera_shake_dur_s,time_between_attacks_ms,target_interval_s,distance_profile,anim_binding_grade,special_anim_ref,fallback_anm,fallback_anm_dur_s,special_anm,special_anm_frames,special_anm_dur_s,projectile,projectile_velocity,projectile_distance,projectile_launch_angle,damage_types_direct,damage_types_dot,control_effects,n_damage_ranks,skill_radius,skill_max_targets,skill_angle
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,Challdrus the Coldheart,hero,special1,records/skills/nonplayerskills/heroskills/chillbane_freezewave.dbr,Skill_AttackWave,100.0,9.0,2.0,ShortRange,,,,,,,1.7999999523162842,20.0,1.0,,,Long,NO-REF,,aetherialcorruption_attack_d01.anm,1.6333,,,,,,,,Cold,SlowCold,Freeze,60,,,
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,Challdrus the Coldheart,hero,special2,records/skills/nonplayerskills/bossskills/ellena_shatteringice.dbr,Skill_AttackProjectile,100.0,8.0,0.0,LongRange,,,,,,,,,0.5,,,Long,NO-REF,,aetherialcorruption_attack_d01.anm,1.6333,,,,records/fx/skillsother/projectile/icebolt_fxprojectile.dbr,15.0,20.0,25.0,Physical|Cold,,Freeze|TotalDamageReductionPercent,60,,,
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,Challdrus the Coldheart,hero,special3,records/skills/nonplayerskills/heroskills/chillbane_blizzard.dbr,Skill_BuffAttackRadiusDrop,100.0,8.0,2.0,AnyRange,,8.0,,,,,,,,,2.0,Maximum,NO-REF,,aetherialcorruption_attack_d01.anm,1.6333,,,,records/fx/skillsother/projectile/blizzard_projectilefx.dbr,24.0,24.0,0.0,Physical|Cold,,SlowTotalSpeed,60,8.0,,
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,Challdrus the Coldheart,hero,initial,records/skills/nonplayerskillsgdx1/buffattackradius/aetherialcorruption_rotskin.dbr,Skill_BuffAttackRadiusToggled,,,,,,,,False,,,,,,,,Short,NO-REF,,aetherialcorruption_attack_d01.anm,1.6333,,,,,,,,Aether,SlowPoison,,60,3.5,,
records/creatures/enemies/hero/aetherialimp_h02.dbr,Phanolg the Iceborn,hero,special1,records/skills/nonplayerskillsgdx1/attackmelee/aetherialimp_aetherfirestrike.dbr,Skill_AttackWeapon,100.0,4.0,0.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Slam,,,aetherialimp_attack_b01_special.anm,27,0.9,,,,,Physical|Aether,,,60,,1,20.0
records/creatures/enemies/hero/aetherialimp_h02.dbr,Phanolg the Iceborn,hero,special2,records/skills/nonplayerskills/heroskills/igrixx_frigidring.dbr,Skill_AttackProjectileRing,100.0,9.0,2.0,MediumRange,,,,,,,,,,,,Long,NO-REF,,aetherialimp_attack_b01.anm,0.9,,,,records/fx/skillsother/projectile/icebolt_nova_fxprojectile.dbr,14.0,12.0,,Cold,,Freeze,60,,,
records/creatures/enemies/hero/aetherialimp_h02.dbr,Phanolg the Iceborn,hero,special3,records/skills/nonplayerskills/heroskills/bolvaris_howlingwind.dbr,Skill_BuffAttackRadiusDuration,100.0,12.0,4.0,ShortRange,1.0,6.0,,,,,,,,,,Short,NO-REF,,aetherialimp_attack_b01.anm,0.9,,,,,,,,Cold,,SlowTotalSpeed,60,4.5,,
records/creatures/enemies/hero/aetherialimp_h02.dbr,Phanolg the Iceborn,hero,special4,records/skills/nonplayerskills/heroskills/bolvaris_glacialcharge.dbr,Skill_AttackWeaponCharge,100.0,4.0,1.0,LongRange,,,,,,,,,0.25,,,Melee,NO-REF,,,,,,,,,,,Cold,,,60,,1,25.0
records/creatures/enemies/hero/aetherialimp_h02.dbr,Phanolg the Iceborn,hero,dying,records/skills/nonplayerskillsgdx1/attackradius/aetherialimp_aethereruption.dbr,Skill_AttackRadius,,,,,,,,,,,,,0.0,,,Melee,NO-REF,,aetherialimp_attack_b01.anm,0.9,,,,,,,,Physical|Aether,,SlowOffensiveAbility,60,2.5,,
records/creatures/enemies/hero/aetherialimp_h03.dbr,Wourble ~ Reflective,hero,special1,records/skills/nonplayerskillsgdx1/attackmelee/aetherialimp_aetherfirestrike.dbr,Skill_AttackWeapon,100.0,4.0,0.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Slam,,,aetherialimp_attack_b01_special.anm,27,0.9,,,,,Physical|Aether,,,60,,1,20.0
records/creatures/enemies/hero/aetherialimp_h03.dbr,Wourble ~ Reflective,hero,dying,records/skills/nonplayerskillsgdx1/attackradius/aetherialimp_aethereruption.dbr,Skill_AttackRadius,,,,,,,,,,,,,0.0,,,Melee,NO-REF,,aetherialimp_attack_b01.anm,0.9,,,,,,,,Physical|Aether,,SlowOffensiveAbility,60,2.5,,
records/creatures/enemies/hero/aetherialimp_h04.dbr,Ghalbar ~ Regenerator,hero,special1,records/skills/nonplayerskillsgdx1/attackmelee/aetherialimp_aetherfirestrike.dbr,Skill_AttackWeapon,100.0,3.0,0.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Slam,,,aetherialimp_attack_b01_special.anm,27,0.9,,,,,Physical|Aether,,,60,,1,20.0
records/creatures/enemies/hero/aetherialimp_h04.dbr,Ghalbar ~ Regenerator,hero,initial,records/skills/nonplayerskills/heroskills/archetypes/regenerator_regenaura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,aetherialimp_attack_b01.anm,0.9,,,,,,,,,,,,,,
records/creatures/enemies/hero/aetherialimp_h04.dbr,Ghalbar ~ Regenerator,hero,dying,records/skills/nonplayerskillsgdx1/attackradius/aetherialimp_aethereruption.dbr,Skill_AttackRadius,,,,,,,,,,,,,0.0,,,Melee,NO-REF,,aetherialimp_attack_b01.anm,0.9,,,,,,,,Physical|Aether,,SlowOffensiveAbility,60,2.5,,
records/creatures/enemies/hero/basilisk_h01.dbr,Stormslither,hero,special1,records/skills/nonplayerskillsgdx1/attackradius/basilisk_tailswipe.dbr,Skill_AttackRadius,100.0,7.0,2.0,ShortRange,0.0,,,,,,,,,,,Melee,DIRECT-REF,TailLash,,,basilisk_attackspecial_a01.anm,44,1.4667,,,,,Physical,SlowPhysical,,60,3.799999952316284,,
records/creatures/enemies/hero/basilisk_h01.dbr,Stormslither,hero,special2,records/skills/nonplayerskillsgdx1/path/basilisk_petrifyingglare.dbr,Skill_AttackWave,100.0,11.0,4.0,MediumRange,,,,,,,0.20000000298023224,6.0,,,,Melee,DIRECT-REF,Petrify,,,basilisk_petrifyingglare_a01.anm,45,1.5,,,,,,,Petrify|SlowTotalSpeed,60,,,
records/creatures/enemies/hero/basilisk_h01.dbr,Stormslither,hero,special3,records/skills/nonplayerskills/heroskills/jaron_lightningbolt.dbr,Skill_AttackRadiusLightning,100.0,6.0,3.0,LongRange,,,,,,,,,0.5,,,Maximum,NO-REF,,basilisk_castattack_a01.anm,1.1667,,,,,,,,Lightning,,Stun,60,2.0,,
records/creatures/enemies/hero/basilisk_h01.dbr,Stormslither,hero,special4,records/skills/nonplayerskills/heroskills/jaron_lightningfield.dbr,Skill_BuffAttackRadiusDuration,100.0,8.0,2.0,AnyRange,,5.0,,,,,,,,,,Short,NO-REF,,basilisk_castattack_a01.anm,1.1667,,,,,,,,Lightning,,,60,2.5,,
records/creatures/enemies/hero/basilisk_h01.dbr,Stormslither,hero,special5,records/skills/nonplayerskills/heroskills/elnarion_lightningburst.dbr,Skill_AttackProjectileBurst,100.0,9.0,2.0,LongRange,,,,,,,,,,,,Maximum,NO-REF,,basilisk_castattack_a01.anm,1.1667,,,,records/fx/skillsother/projectile/lightningorbnova_fxprojectile.dbr,16.0,20.0,,Lightning,,,60,,,
records/creatures/enemies/hero/basilisk_h01.dbr,Stormslither,hero,dying,records/skills/nonplayerskillsgdx1/buff/basilisk_screechingdeath.dbr,Skill_BuffRadius,,,,,,,,True,,,,,,,,,NO-REF,,basilisk_castattack_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/hero/basilisk_h02.dbr,Rotmouth,hero,special1,records/skills/nonplayerskillsgdx1/attackradius/basilisk_tailswipe.dbr,Skill_AttackRadius,100.0,7.0,2.0,ShortRange,0.0,,,,,,,,,,,Melee,DIRECT-REF,TailLash,,,basilisk_attackspecial_a01.anm,44,1.4667,,,,,Physical,SlowPhysical,,60,3.799999952316284,,
records/creatures/enemies/hero/basilisk_h02.dbr,Rotmouth,hero,special2,records/skills/nonplayerskillsgdx1/path/basilisk_petrifyingglare.dbr,Skill_AttackWave,100.0,11.0,4.0,MediumRange,,,,,,,0.20000000298023224,6.0,,,,Melee,DIRECT-REF,Petrify,,,basilisk_petrifyingglare_a01.anm,45,1.5,,,,,,,Petrify|SlowTotalSpeed,60,,,
records/creatures/enemies/hero/basilisk_h02.dbr,Rotmouth,hero,special3,records/skills/nonplayerskillsgdx1/path/basilisk_acidbarf.dbr,Skill_AttackWave,100.0,3.0,3.0,ShortRange,,,,,,,0.5,4.0,,,,Melee,DIRECT-REF,BreathTriple,,,basilisk_breath_a01.anm,45,1.5,,,,,Poison,SlowPoison,,60,,,
records/creatures/enemies/hero/basilisk_h02.dbr,Rotmouth,hero,special4,records/skills/nonplayerskills/heroskills/gastris_poisonfumes.dbr,Skill_AttackProjectileAreaEffect,100.0,5.0,0.0,AnyRange,,,,,,,,,,,,Maximum,NO-REF,,basilisk_castattack_a01.anm,1.1667,,,,records/fx/skillsother/projectile_aoe/fx_poisoncloud_large_projectile01.dbr,,20.0,,,SlowPoison,,60,,,
records/creatures/enemies/hero/basilisk_h02.dbr,Rotmouth,hero,special5,records/skills/nonplayerskills/heroskills/maledictus_poisonprojectilenova.dbr,Skill_AttackProjectileRing,100.0,5.0,2.0,LongRange,,,,,,,,,,,,Short,NO-REF,,basilisk_castattack_a01.anm,1.1667,,,,records/fx/skillsother/projectile/spines_poisonground_projectilefx01.dbr,11.0,13.0,,,SlowPoison,SlowDefensiveAbility|SlowOffensiveAbility,60,,,
records/creatures/enemies/hero/basilisk_h02.dbr,Rotmouth,hero,dying,records/skills/nonplayerskillsgdx1/buff/basilisk_screechingdeath.dbr,Skill_BuffRadius,,,,,,,,True,,,,,,,,,NO-REF,,basilisk_castattack_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/hero/basilisk_h03.dbr,Aregos ~ Corrupted,hero,special1,records/skills/nonplayerskillsgdx1/attackradius/basilisk_tailswipe.dbr,Skill_AttackRadius,100.0,7.0,2.0,ShortRange,0.0,,,,,,,,,,,Melee,DIRECT-REF,TailLash,,,basilisk_attackspecial_a01.anm,44,1.4667,,,,,Physical,SlowPhysical,,60,3.799999952316284,,
records/creatures/enemies/hero/basilisk_h03.dbr,Aregos ~ Corrupted,hero,special2,records/skills/nonplayerskillsgdx1/path/basilisk_petrifyingglare.dbr,Skill_AttackWave,100.0,11.0,4.0,MediumRange,,,,,,,0.20000000298023224,6.0,,,,Melee,DIRECT-REF,Petrify,,,basilisk_petrifyingglare_a01.anm,45,1.5,,,,,,,Petrify|SlowTotalSpeed,60,,,
records/creatures/enemies/hero/basilisk_h03.dbr,Aregos ~ Corrupted,hero,special3,records/skills/nonplayerskillsgdx1/path/basilisk_acidbarf.dbr,Skill_AttackWave,100.0,5.0,3.0,ShortRange,,,,,,,0.5,4.0,,,,Melee,DIRECT-REF,BreathTriple,,,basilisk_breath_a01.anm,45,1.5,,,,,Poison,SlowPoison,,60,,,
records/creatures/enemies/hero/basilisk_h03.dbr,Aregos ~ Corrupted,hero,special4,records/skills/nonplayerskills/heroskills/archetypes/corrupted_aetherconflagration.dbr,Skill_AttackProjectileAreaEffect,100.0,4.0,1.0,LongRange,,6.0,,,,,,,,,,Short,NO-REF,,basilisk_castattack_a01.anm,1.1667,,,,records/fx/skillsother/aoe/aetherring_projectilefx01.dbr,,3.0,,Aether,,,60,,,
records/creatures/enemies/hero/basilisk_h03.dbr,Aregos ~ Corrupted,hero,initial,records/skills/nonplayerskills/heroskills/archetypes/corrupted_aetheraura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,basilisk_castattack_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/hero/basilisk_h03.dbr,Aregos ~ Corrupted,hero,dying,records/skills/nonplayerskills/heroskills/archetypes/corrupted_aetherconflagration.dbr,Skill_AttackProjectileAreaEffect,,,,,,6.0,,,,,,,,,,Short,NO-REF,,basilisk_castattack_a01.anm,1.1667,,,,records/fx/skillsother/aoe/aetherring_projectilefx01.dbr,,3.0,,Aether,,,60,,,
records/creatures/enemies/hero/gargoyle_h01.dbr,Hudsar ~ Frozen,hero,basic,records/skills/nonplayerskillsgdx2/attackmelee/gargoyle_brutalstrike.dbr,Skill_WeaponPool_ChargedFinale,,,,,,,2.5,,,,,,,,,Melee,DIRECT-REF,DoubleStrikeLightning,,,chthonianrylok_attackspecial_b01_lightning.anm,45,1.5,,,,,Physical|Cold|Lightning,,,60,,1,25.0
records/creatures/enemies/hero/gargoyle_h01.dbr,Hudsar ~ Frozen,hero,special1,records/skills/nonplayerskillsgdx2/path/gargoyle_winggust.dbr,Skill_AttackWave,100.0,5.0,1.0,AnyRange,,,,,,,0.8999999761581421,8.0,,,,Moderate,DIRECT-REF,Gust,,,chthonianrylok_attackspecial_a01_ice.anm,73,2.4333,,,,,Physical|Cold|Lightning,,SlowRunSpeed,60,,,
records/creatures/enemies/hero/gargoyle_h01.dbr,Hudsar ~ Frozen,hero,special2,records/skills/nonplayerskillsgdx2/buffoffensive/gargoyle_screech.dbr,Skill_AttackBuffRadius,100.0,9.0,3.0,MediumRange,,,,,,,,,,,,,NO-REF,,chthonianrylok_castattack_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/hero/gargoyle_h01.dbr,Hudsar ~ Frozen,hero,special3,records/skills/nonplayerskillsgdx2/summoning/gargoyle_summoneldritchground.dbr,Skill_TargetedSpawnPet,100.0,8.0,3.0,AnyRange,5.0,,,,,,,,,,,Boss,REF-UNSATISFIED-BY-TABLE,Summon,chthonianrylok_castattack_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/hero/gargoyle_h01.dbr,Hudsar ~ Frozen,hero,special4,records/skills/nonplayerskills/heroskills/archetypes/frozen_chillingsurge.dbr,Skill_AttackBuffRadius,100.0,9.0,4.0,MediumRange,,,,,,,,,,,,,NO-REF,,chthonianrylok_castattack_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/hero/gargoyle_h01.dbr,Hudsar ~ Frozen,hero,special5,records/skills/nonplayerskills/heroskills/archetypes/frozen_freezebomb.dbr,Skill_AttackProjectile,100.0,8.0,2.0,LongRange,,,,,,,,,,,,Long,REF-UNSATISFIED-BY-TABLE,Spit,chthonianrylok_castattack_a01.anm,1.1667,,,,records/fx/skillsother/projectile/icebolt_fxprojectile.dbr,15.0,20.0,25.0,Cold,,Freeze,60,,,
records/creatures/enemies/hero/gargoyle_h01.dbr,Hudsar ~ Frozen,hero,initial,records/skills/nonplayerskillsgdx2/buff/gargoyle_auraofstone.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,chthonianrylok_castattack_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/hero/gargoyle_h04.dbr,Xanatan ~ Electrified,hero,basic,records/skills/nonplayerskillsgdx2/attackmelee/gargoyle_brutalstrike.dbr,Skill_WeaponPool_ChargedFinale,,,,,,,2.5,,,,,,,,,Melee,DIRECT-REF,DoubleStrikeLightning,,,chthonianrylok_attackspecial_b01_lightning.anm,45,1.5,,,,,Physical|Cold|Lightning,,,60,,1,25.0
records/creatures/enemies/hero/gargoyle_h04.dbr,Xanatan ~ Electrified,hero,special1,records/skills/nonplayerskillsgdx2/path/gargoyle_winggust.dbr,Skill_AttackWave,100.0,5.0,1.0,AnyRange,,,,,,,0.8999999761581421,8.0,,,,Moderate,DIRECT-REF,Gust,,,chthonianrylok_attackspecial_a01_ice.anm,73,2.4333,,,,,Physical|Cold|Lightning,,SlowRunSpeed,60,,,
records/creatures/enemies/hero/gargoyle_h04.dbr,Xanatan ~ Electrified,hero,special2,records/skills/nonplayerskillsgdx2/buffoffensive/gargoyle_screech.dbr,Skill_AttackBuffRadius,100.0,9.0,3.0,MediumRange,,,,,,,,,,,,,NO-REF,,chthonianrylok_castattack_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/hero/gargoyle_h04.dbr,Xanatan ~ Electrified,hero,special3,records/skills/nonplayerskillsgdx2/summoning/gargoyle_summoneldritchground.dbr,Skill_TargetedSpawnPet,100.0,8.0,3.0,AnyRange,5.0,,,,,,,,,,,Boss,REF-UNSATISFIED-BY-TABLE,Summon,chthonianrylok_castattack_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/hero/gargoyle_h04.dbr,Xanatan ~ Electrified,hero,special4,records/skills/nonplayerskills/heroskills/archetypes/electrified_lightningnova.dbr,Skill_AttackProjectileRing,100.0,6.0,2.0,MediumRange,1.0,,,,,,,,,,,Long,REF-UNSATISFIED-BY-TABLE,Nova,chthonianrylok_castattack_a01.anm,1.1667,,,,records/fx/skillsother/projectile/lightningorbnova_fxprojectile.dbr,16.0,20.0,,Lightning,,,60,,,
records/creatures/enemies/hero/gargoyle_h04.dbr,Xanatan ~ Electrified,hero,initial,records/skills/nonplayerskillsgdx2/buff/gargoyle_auraofstone.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,chthonianrylok_castattack_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/hero/gargoyle_h05.dbr,Spiron ~ Thundering,hero,basic,records/skills/nonplayerskillsgdx2/attackmelee/gargoyle_brutalstrike.dbr,Skill_WeaponPool_ChargedFinale,,,,,,,2.5,,,,,,,,,Melee,DIRECT-REF,DoubleStrikeLightning,,,chthonianrylok_attackspecial_b01_lightning.anm,45,1.5,,,,,Physical|Cold|Lightning,,,60,,1,25.0
records/creatures/enemies/hero/gargoyle_h05.dbr,Spiron ~ Thundering,hero,special1,records/skills/nonplayerskillsgdx2/path/gargoyle_winggust.dbr,Skill_AttackWave,100.0,5.0,1.0,AnyRange,,,,,,,0.8999999761581421,8.0,,,,Moderate,DIRECT-REF,Gust,,,chthonianrylok_attackspecial_a01_ice.anm,73,2.4333,,,,,Physical|Cold|Lightning,,SlowRunSpeed,60,,,
records/creatures/enemies/hero/gargoyle_h05.dbr,Spiron ~ Thundering,hero,special2,records/skills/nonplayerskillsgdx2/buffoffensive/gargoyle_screech.dbr,Skill_AttackBuffRadius,100.0,9.0,3.0,MediumRange,,,,,,,,,,,,,NO-REF,,chthonianrylok_castattack_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/hero/gargoyle_h05.dbr,Spiron ~ Thundering,hero,special3,records/skills/nonplayerskillsgdx2/summoning/gargoyle_summoneldritchground.dbr,Skill_TargetedSpawnPet,100.0,8.0,3.0,AnyRange,5.0,,,,,,,,,,,Boss,REF-UNSATISFIED-BY-TABLE,Summon,chthonianrylok_castattack_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/hero/gargoyle_h05.dbr,Spiron ~ Thundering,hero,special4,records/skills/nonplayerskillsgdx3/heroskills/archetypes/thundering_summonlightningspike.dbr,Skill_TargetedSpawnPet,100.0,9.0,3.0,AnyRange,5.0,,,,,,,,,,,Boss,REF-UNSATISFIED-BY-TABLE,Summon,chthonianrylok_castattack_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/hero/gargoyle_h05.dbr,Spiron ~ Thundering,hero,initial,records/skills/nonplayerskillsgdx2/buff/gargoyle_auraofstone.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,chthonianrylok_castattack_a01.anm,1.1667,,,,,,,,,,,,,,
records/creatures/enemies/hero/human_ascended_h02.dbr,Hagras Aetherflame,hero,basic,records/skills/nonplayerskillsgdx1/attackprojectilering/humanascendant_lightningorbnova.dbr,Skill_AttackProjectileRing,,,,,,,,,,,,,,,,Maximum,DIRECT-REF,Nova,,,hero01_unarmed_spell_nova_a01.anm,19,0.6333,records/fx/skillsother/projectile/lightningorbnova_fxprojectile.dbr,16.0,20.0,,Lightning,SlowLightning,,60,,,
records/creatures/enemies/hero/human_ascended_h02.dbr,Hagras Aetherflame,hero,special1,records/skills/nonplayerskills/heroskills/conastaria_aetherburst.dbr,Skill_AttackProjectileBurst,100.0,5.0,2.0,MediumRange,,,,,,,,,,,,Long,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsother/itemskills/aethermissile_fxprojectile.dbr,18.0,18.0,35.0,Aether,,,60,,,
records/creatures/enemies/hero/human_ascended_h02.dbr,Hagras Aetherflame,hero,special2,records/skills/nonplayerskillsgdx1/summoning/humanascendant_summonanomaly.dbr,Skill_SpawnPet,100.0,8.0,6.0,AnyRange,,,,True,,,,,,,,Short,REF-UNSATISFIED-BY-TABLE,Summon,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,
records/creatures/enemies/hero/human_ascended_h02.dbr,Hagras Aetherflame,hero,special3,records/skills/nonplayerskills/heroskills/aetheros_aetherdischarge.dbr,Skill_OnHitAttackRadius,100.0,4.0,0.0,ShortRange,2.0,,,,,,,,,,,Melee,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,Aether,,,60,6.0,,
records/creatures/enemies/hero/human_ascended_h02.dbr,Hagras Aetherflame,hero,initial,records/skills/nonplayerskillsgdx1/buff/humanascendant_sphereofprotection1.dbr,Skill_BuffSelfToggled,,,,,,,,True,,,,,,,,Moderate,NO-REF,,hero01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,
records/creatures/enemies/hero/human_ascended_h05.dbr,Numia Stormeater ~ Thundering,hero,basic,records/skills/nonplayerskillsgdx1/attackprojectilering/humanascendant_lightningorbnova.dbr,Skill_AttackProjectileRing,,,,,,,,,,,,,,,,Maximum,DIRECT-REF,Nova,,,heroine01_unarmed_spell_nova_a01.anm,19,0.6333,records/fx/skillsother/projectile/lightningorbnova_fxprojectile.dbr,16.0,20.0,,Lightning,SlowLightning,,60,,,
records/creatures/enemies/hero/human_ascended_h05.dbr,Numia Stormeater ~ Thundering,hero,special1,records/skills/nonplayerskillsgdx1/attackprojectile/humanascendant_stormburst.dbr,Skill_AttackProjectileBurst,100.0,7.0,2.0,MediumRange,,,,,,,,,,,,Long,NO-REF,,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,records/fx/skillsother/projectile/lightningorbburst_fxprojectile.dbr,16.0,20.0,,Lightning,SlowLightning,,60,,,
records/creatures/enemies/hero/human_ascended_h05.dbr,Numia Stormeater ~ Thundering,hero,special2,records/skills/nonplayerskillsgdx1/summoning/humanascendant_summonanomaly.dbr,Skill_SpawnPet,100.0,9.0,6.0,AnyRange,,,,True,,,,,,,,Short,REF-UNSATISFIED-BY-TABLE,Summon,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,
records/creatures/enemies/hero/human_ascended_h05.dbr,Numia Stormeater ~ Thundering,hero,special3,records/skills/nonplayerskillsgdx3/heroskills/archetypes/thundering_summonlightningspike.dbr,Skill_TargetedSpawnPet,100.0,9.0,3.0,AnyRange,5.0,,,,,,,,,,,Boss,REF-UNSATISFIED-BY-TABLE,Summon,heroine01_sword1h_spellattack_b01.anm,0.6333,,,,,,,,,,,,,,
records/creatures/enemies/hero/hypporaven_h01.dbr,Covull ~ Swift,hero,special1,records/skills/nonplayerskillsgdx3/attackprojectile/hypporaven_darkbreath.dbr,Skill_AttackProjectileBurst,100.0,4.0,1.0,ShortRange,,,,,,,,,,,,Moderate,DIRECT-REF,BreathShadow,,,gryphon01a_attackspecial_b01_breathshadow.anm,101,3.3667,records/fx/skillsothergdx3/projectile/shadowbreath_sparkprojectilefx01.dbr,13.0,24.0,,Physical|Life,SlowLife,,60,,,
records/creatures/enemies/hero/hypporaven_h01.dbr,Covull ~ Swift,hero,initial,records/skills/nonplayerskills/heroskills/archetypes/swift_frenzyaura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,gryphon01a_attack_a01.anm,0.7333,,,,,,,,,,,,,,
records/creatures/enemies/hero/hypporaven_h03.dbr,Corvunox ~ Vampiric,hero,special1,records/skills/nonplayerskillsgdx3/attackprojectile/hypporaven_darkbreath.dbr,Skill_AttackProjectileBurst,100.0,4.0,1.0,ShortRange,,,,,,,,,,,,Moderate,DIRECT-REF,BreathShadow,,,gryphon01a_attackspecial_b01_breathshadow.anm,101,3.3667,records/fx/skillsothergdx3/projectile/shadowbreath_sparkprojectilefx01.dbr,13.0,24.0,,Physical|Life,SlowLife,,60,,,
records/creatures/enemies/hero/hypporaven_h03.dbr,Corvunox ~ Vampiric,hero,special2,records/skills/nonplayerskillsgdx1/heroskills/archetypes/vampiric_vitalitywave.dbr,Skill_AttackWave,100.0,4.0,0.0,ShortRange,,,,,,,1.7000000476837158,16.0,1.0,,,Long,NO-REF,,gryphon01a_attack_a01.anm,0.7333,,,,,,,,Life,,,60,,,
records/creatures/enemies/hero/hypporaven_h03.dbr,Corvunox ~ Vampiric,hero,special3,records/skills/nonplayerskillsgdx1/heroskills/archetypes/vampiric_bloodlink.dbr,Skill_AttackBuff,100.0,10.0,3.0,MediumRange,,,,,,,,,,,,,NO-REF,,gryphon01a_attack_a01.anm,0.7333,,,,,,,,,,,,,,
records/creatures/enemies/hero/hypporaven_h03.dbr,Corvunox ~ Vampiric,hero,initial,records/skills/nonplayerskillsgdx1/heroskills/archetypes/vampiric_vampireaura.dbr,Skill_BuffRadiusToggled,,,,,,,,True,,,,,,,,,NO-REF,,gryphon01a_attack_a01.anm,0.7333,,,,,,,,,,,,,,
records/creatures/enemies/hero/rhino_h01.dbr,Brimhorn ~ Bramble,hero,special1,records/skills/nonplayerskillsgdx3/attackmelee/rhino_gore.dbr,Skill_AttackWeapon,100.0,3.0,1.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Gore,,,woollyrhino_gore_a01.anm,47,1.5667,,,,,Physical|Pierce,SlowBleeding,,60,,1,25.0
records/creatures/enemies/hero/rhino_h01.dbr,Brimhorn ~ Bramble,hero,special2,records/skills/nonplayerskillsgdx3/heroskills/archetypes/bramble_summonbrambletrap.dbr,Skill_TargetedSpawnPet,100.0,7.0,2.0,AnyRange,5.0,,,,,,,,,,,Boss,REF-UNSATISFIED-BY-TABLE,Summon,woollyrhino_roar_a01.anm,1.3667,,,,,,,,,,,,,,
records/creatures/enemies/hero/rhino_h02.dbr,Shadowhorn ~ Celestial,hero,special1,records/skills/nonplayerskillsgdx3/attackmelee/rhino_gore.dbr,Skill_AttackWeapon,100.0,3.0,1.0,ShortRange,,,,,,,,,,,,Melee,DIRECT-REF,Gore,,,woollyrhino_gore_a01.anm,47,1.5667,,,,,Physical|Pierce,SlowBleeding,,60,,1,25.0
records/creatures/enemies/hero/rhino_h02.dbr,Shadowhorn ~ Celestial,hero,special2,records/skills/nonplayerskillsgdx3/heroskills/archetypes/shattered_celestialinversenova.dbr,Skill_AttackProjectileRing,100.0,9.0,3.0,MediumRange,,,,,,,,,,,,Long,NO-REF,,woollyrhino_roar_a01.anm,1.3667,,,,records/fx/skillsothergdx2/projectileboss/celestialinverse_fxprojectile.dbr,7.0,,,Physical|Cold,,,60,,,
