record,display_name,stratum,tree_index,skill,status,skill_class,skill_role,skill_level,arz_owners,damage_types_direct,damage_types_dot,control_effects,n_damage_ranks,skill_cooldown_s,skill_active_duration_s,skill_charge_duration_s,skill_radius,skill_max_targets,skill_angle,wave_time_s,wave_distance,time_between_attacks_ms,instant_cast,distance_profile,projectile,spawn_pet,special_anim_ref
records/creatures/enemies/hero/springscrab_h04.dbr,Muckclaw ~ Unstoppable,hero,7,records/skills/nonplayerskillsgdx3/attackmelee/springscrab_clawslam.dbr,OK,Skill_AttackWeapon,attack,,gdx3,Physical|Poison,,,60,,,,,1,20.0,,,,,Melee,,,Crush
records/creatures/enemies/hero/springscrab_h04.dbr,Muckclaw ~ Unstoppable,hero,8,records/skills/nonplayerskills/heroskills/archetypes/unstoppable_unstoppable.dbr,OK,Skill_BuffRadiusToggled,buff,,base,,,,,,,,,,,,,,True,,,,
records/creatures/enemies/hero/springscrab_h04.dbr,Muckclaw ~ Unstoppable,hero,9,records/skills/nonplayerskillsgdx1/buff/swampcrab_armorup.dbr,OK,Skill_PassiveOnLifeBuffSelf,passive,,gdx1,,,,,30.0,6.0,,,,,,,,,,,,
records/creatures/enemies/hero/springscrab_h04.dbr,Muckclaw ~ Unstoppable,hero,10,records/skills/nonplayerskillsgdx3/attackmelee/springscrab_shellspin.dbr,OK,Skill_AttackWeapon,attack,,gdx3,Pierce|Poison,,SlowDefensiveReduction,60,,,,,1,20.0,,,,,Melee,,,Spin
records/creatures/enemies/hero/springscrab_h04.dbr,Muckclaw ~ Unstoppable,hero,11,records/skills/nonplayerskillsgdx3/summoning/springscrab_crabgenerator.dbr,OK,Skill_MonsterGenerator,summon,,gdx3,,,,,,,,,,,,,,,Short,,records/creatures/enemies/springscrab_a00_summon.dbr,
records/creatures/enemies/hero/springscrab_h04.dbr,Muckclaw ~ Unstoppable,hero,12,records/skills/nonplayerskills/heroskills/archetypes/unstoppable_passivestatmodifier.dbr,OK,Skill_Passive,passive,,base,Chaos,,,60,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,2,records/skills/nonplayerskills/passive/damagebase_physical04.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,3,records/skills/nonplayerskills/passive/armorbase04.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,4,records/skills/nonplayerskills/passive/resists_heroboss.dbr,OK,Skill_Passive,passive,,base,,,,,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,OK,Skill_OnDeathSpawnActor,other,,base|sm_mod,,,,,,,,,,,,,,,,,records/items/lootchests/d01_chesthero_all_01.dbr,
records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,6,records/skills/nonplayerskillsgdx1/passive/passiveproperties_swampgolemchampion.dbr,OK,Skill_Passive,passive,,gdx1,Physical,,,63,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,7,records/skills/nonplayerskillsgdx1/attackmelee/swampgolem_stonethrash.dbr,OK,Skill_WeaponPool_ChargedFinale,attack,,gdx1,Physical|Lightning,,,60,,,4.0,,1,20.0,,,,,Melee,,,Crush
records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,8,records/skills/nonplayerskillsgdx1/path/swampgolem_doubleswipe.dbr,OK,Skill_AttackWave,attack,,gdx1,Physical|Poison,SlowPoison,SlowAttackSpeed,60,,,,,,,0.20000000298023224,8.0,,,Moderate,,,DoubleStrike
records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,9,records/skills/nonplayerskillsgdx1/attackprojectilering/swampgolem_vinenova.dbr,OK,Skill_AttackProjectileRing,attack,,gdx1,Physical|Poison,SlowPoison,SlowTotalSpeed,60,,,,,,,,,,,Moderate,records/fx/skillsothergdx1/projectile/vines_projectilefx01.dbr,,ChargedUp
records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,10,records/skills/nonplayerskillsgdx1/summoning/swampgolem_spawnplants.dbr,OK,Skill_SpawnPet,summon,,gdx1,,,,,,,,,,,,,,True,Short,,records/creatures/enemies/livingplant_a01_summon.dbr,Summon
records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,11,records/skills/nonplayerskills/heroskills/archetypes/swift_frenzyaura.dbr,OK,Skill_BuffRadiusToggled,buff,,base,,,,,,,,,,,,,,True,,,,
records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,12,records/skills/nonplayerskills/heroskills/archetypes/swift_passivestatmodifier.dbr,OK,Skill_Passive,passive,,base,,,SlowTotalSpeed,,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,2,records/skills/nonplayerskills/passive/damagebase_physical04.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,3,records/skills/nonplayerskills/passive/armorbase04.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,4,records/skills/nonplayerskills/passive/resists_heroboss.dbr,OK,Skill_Passive,passive,,base,,,,,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,OK,Skill_OnDeathSpawnActor,other,,base|sm_mod,,,,,,,,,,,,,,,,,records/items/lootchests/d01_chesthero_all_01.dbr,
records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,6,records/skills/nonplayerskillsgdx1/passive/passiveproperties_swampgolemchampion.dbr,OK,Skill_Passive,passive,,gdx1,Physical,,,63,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,7,records/skills/nonplayerskillsgdx1/attackmelee/swampgolem_stonethrash.dbr,OK,Skill_WeaponPool_ChargedFinale,attack,,gdx1,Physical|Lightning,,,60,,,4.0,,1,20.0,,,,,Melee,,,Crush
records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,8,records/skills/nonplayerskillsgdx1/path/swampgolem_doubleswipe.dbr,OK,Skill_AttackWave,attack,,gdx1,Physical|Poison,SlowPoison,SlowAttackSpeed,60,,,,,,,0.20000000298023224,8.0,,,Moderate,,,DoubleStrike
records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,9,records/skills/nonplayerskillsgdx1/attackprojectilering/swampgolem_vinenova.dbr,OK,Skill_AttackProjectileRing,attack,,gdx1,Physical|Poison,SlowPoison,SlowTotalSpeed,60,,,,,,,,,,,Moderate,records/fx/skillsothergdx1/projectile/vines_projectilefx01.dbr,,ChargedUp
records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,10,records/skills/nonplayerskillsgdx1/summoning/swampgolem_spawnplants.dbr,OK,Skill_SpawnPet,summon,,gdx1,,,,,,,,,,,,,,True,Short,,records/creatures/enemies/livingplant_a01_summon.dbr,Summon
records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,11,records/skills/nonplayerskills/heroskills/archetypes/defender_defenseaura.dbr,OK,Skill_BuffRadiusToggled,buff,,base,,,,,,,,,,,,,,True,,,,
records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,12,records/skills/nonplayerskills/heroskills/archetypes/defender_passivestatmodifier.dbr,OK,Skill_Passive,passive,,base,Physical,,,60,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,2,records/skills/nonplayerskills/passive/damagebase_physical04.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,3,records/skills/nonplayerskills/passive/armorbase04.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,4,records/skills/nonplayerskills/passive/resists_heroboss.dbr,OK,Skill_Passive,passive,,base,,,,,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,OK,Skill_OnDeathSpawnActor,other,,base|sm_mod,,,,,,,,,,,,,,,,,records/items/lootchests/d01_chesthero_all_01.dbr,
records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,6,records/skills/nonplayerskillsgdx1/passive/passiveproperties_swampgolemchampion.dbr,OK,Skill_Passive,passive,,gdx1,Physical,,,63,,,,,,,,,,,,,,
records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,7,records/skills/nonplayerskillsgdx1/attackmelee/swampgolem_stonethrash.dbr,OK,Skill_WeaponPool_ChargedFinale,attack,,gdx1,Physical|Lightning,,,60,,,4.0,,1,20.0,,,,,Melee,,,Crush
records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,8,records/skills/nonplayerskillsgdx1/path/swampgolem_doubleswipe.dbr,OK,Skill_AttackWave,attack,,gdx1,Physical|Poison,SlowPoison,SlowAttackSpeed,60,,,,,,,0.20000000298023224,8.0,,,Moderate,,,DoubleStrike
records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,9,records/skills/nonplayerskillsgdx1/attackprojectilering/swampgolem_vinenova.dbr,OK,Skill_AttackProjectileRing,attack,,gdx1,Physical|Poison,SlowPoison,SlowTotalSpeed,60,,,,,,,,,,,Moderate,records/fx/skillsothergdx1/projectile/vines_projectilefx01.dbr,,ChargedUp
records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,10,records/skills/nonplayerskillsgdx1/summoning/swampgolem_spawnplants.dbr,OK,Skill_SpawnPet,summon,,gdx1,,,,,,,,,,,,,,True,Short,,records/creatures/enemies/livingplant_a01_summon.dbr,Summon
records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,11,records/skills/nonplayerskillsgdx3/heroskills/archetypes/infernal_emberbuff.dbr,OK,Skill_BuffSelfToggled,buff,,gdx3,,,,,,,,,,,,,,False,,,,
records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,12,records/skills/nonplayerskillsgdx3/heroskills/archetypes/infernal_emberburstproc.dbr,OK,Skill_AttackProjectileBurst,attack,,gdx3,Physical|Fire,,SlowDefensiveAbility,60,0.5,,,,,,,,,,Long,records/fx/skillsothergdx3/projectile/infernalember_projectile_fx01.dbr,,
records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,13,records/skills/nonplayerskillsgdx3/heroskills/archetypes/infernal_embernova.dbr,OK,Skill_AttackProjectileRing,attack,,gdx3,Physical|Fire,,SlowDefensiveAbility,60,,,,,,,,,,,Long,records/fx/skillsothergdx3/projectile/infernalember_projectile_fx01.dbr,,
records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,14,records/skills/nonplayerskillsgdx3/heroskills/archetypes/infernal_passivestatmodifier.dbr,OK,Skill_Passive,passive,,gdx3,Fire,,,60,,,,,,,,,,,,,,
records/creatures/enemies/hero/viper_h02.dbr,Arashor,hero,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/hero/viper_h02.dbr,Arashor,hero,2,records/skills/nonplayerskills/passive/damagebase_physical02.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/hero/viper_h02.dbr,Arashor,hero,3,records/skills/nonplayerskills/passive/armorbase03.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/hero/viper_h02.dbr,Arashor,hero,4,records/skills/nonplayerskills/passive/resists_heroboss.dbr,OK,Skill_Passive,passive,,base,,,,,,,,,,,,,,,,,,
records/creatures/enemies/hero/viper_h02.dbr,Arashor,hero,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,OK,Skill_OnDeathSpawnActor,other,,base|sm_mod,,,,,,,,,,,,,,,,,records/items/lootchests/d01_chesthero_all_01.dbr,
records/creatures/enemies/hero/viper_h02.dbr,Arashor,hero,6,records/skills/nonplayerskillsgdx2/attackradius/viper_screech.dbr,OK,Skill_AttackRadius,attack,,gdx2,,,TotalDamageReductionPercent,60,,,,5.0,,,,,,,Short,,,Roar
records/creatures/enemies/hero/viper_h02.dbr,Arashor,hero,7,records/skills/nonplayerskillsgdx2/attackprojectile/viper_spitcone.dbr,OK,Skill_AttackProjectileBurst,attack,,gdx2,Physical|Life,SlowLife,,60,,,,,,,,,,,Long,records/fx/skillsothergdx2/projectile/viperspit_fxprojectile.dbr,,
records/creatures/enemies/hero/viper_h02.dbr,Arashor,hero,8,records/skills/nonplayerskillsgdx2/attackcharge/viper_charge.dbr,OK,Skill_AttackWeaponCharge,attack,,gdx2,Physical|Life,SlowLife,,60,,,,,1,25.0,,,,,Melee,,,
records/creatures/enemies/hero/viper_h02.dbr,Arashor,hero,9,records/skills/nonplayerskillsgdx2/passive/passiveproperties_viperchampion.dbr,OK,Skill_Passive,passive,,gdx2,Life,SlowLife,,63,,,,,,,,,,,,,,
records/creatures/enemies/hero/viper_h02.dbr,Arashor,hero,10,records/skills/nonplayerskillsgdx2/attackradius/viper_tailswipe.dbr,OK,Skill_AttackRadius,attack,,gdx2,Physical,SlowPhysical,,60,0.0,,,3.799999952316284,,,,,,,Melee,,,TailLash
records/creatures/enemies/hero/viper_h02.dbr,Arashor,hero,11,records/skills/nonplayerskillsgdx1/buff/basilisk_screechingdeath.dbr,OK,Skill_BuffRadius,buff,,gdx1,,,,,,,,,,,,,,True,,,,
records/creatures/enemies/hero/viper_h02.dbr,Arashor,hero,12,records/skills/nonplayerskillsgdx2/heroskills/vitalitypool.dbr,OK,Skill_AttackProjectileAreaEffect,attack,,gdx2,Life,SlowBleeding,,60,,8.0,,,,,,,,,Maximum,records/fx/skillsothergdx1/aoe/crimsonpool_wendigo_projectilefx01.dbr,,
records/creatures/enemies/hero/viper_h02.dbr,Arashor,hero,13,records/skills/nonplayerskills/heroskills/aldanar_devouringwave.dbr,OK,Skill_AttackWave,attack,,base,Life,,,60,,,,,,,1.7000000476837158,16.0,,,Long,,,
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,2,records/skills/nonplayerskills/passive/damagebase_physical02.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,3,records/skills/nonplayerskills/passive/armorbase03.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,4,records/skills/nonplayerskills/passive/resists_heroboss.dbr,OK,Skill_Passive,passive,,base,,,,,,,,,,,,,,,,,,
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,OK,Skill_OnDeathSpawnActor,other,,base|sm_mod,,,,,,,,,,,,,,,,,records/items/lootchests/d01_chesthero_all_01.dbr,
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,6,records/skills/nonplayerskillsgdx2/attackradius/viper_screech.dbr,OK,Skill_AttackRadius,attack,,gdx2,,,TotalDamageReductionPercent,60,,,,5.0,,,,,,,Short,,,Roar
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,7,records/skills/nonplayerskillsgdx2/attackprojectile/viper_spitcone.dbr,OK,Skill_AttackProjectileBurst,attack,,gdx2,Physical|Life,SlowLife,,60,,,,,,,,,,,Long,records/fx/skillsothergdx2/projectile/viperspit_fxprojectile.dbr,,
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,8,records/skills/nonplayerskillsgdx2/attackcharge/viper_charge.dbr,OK,Skill_AttackWeaponCharge,attack,,gdx2,Physical|Life,SlowLife,,60,,,,,1,25.0,,,,,Melee,,,
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,9,records/skills/nonplayerskillsgdx2/passive/passiveproperties_viperchampion.dbr,OK,Skill_Passive,passive,,gdx2,Life,SlowLife,,63,,,,,,,,,,,,,,
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,10,records/skills/nonplayerskillsgdx2/attackradius/viper_tailswipe.dbr,OK,Skill_AttackRadius,attack,,gdx2,Physical,SlowPhysical,,60,0.0,,,3.799999952316284,,,,,,,Melee,,,TailLash
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,11,records/skills/nonplayerskillsgdx1/buff/basilisk_screechingdeath.dbr,OK,Skill_BuffRadius,buff,,gdx1,,,,,,,,,,,,,,True,,,,
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,12,records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_nullification.dbr,OK,Skill_AttackBuff,buff,,gdx1,,,,,,,,,,,,,,,,,,
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,13,records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_passivestatmodifier.dbr,OK,Skill_Passive,passive,,gdx1,Elemental,,,60,,,,,,,,,,,,,,
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,14,records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementalaura.dbr,OK,Skill_BuffRadiusToggled,buff,,gdx1,,,,,,,,,,,,,,True,,,,
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,15,records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementaltempest.dbr,OK,Skill_AttackRadius,attack,,gdx1,Elemental,,Petrify,60,,,,5.5,,,,,,,Long,,,Nova
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,16,records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementalbolt.dbr,OK,Skill_AttackProjectile,attack,,gdx1,Elemental,SlowFire,,60,,,,,,,,,,,Long,records/fx/skillsothergdx1/projectile/elementaldispelbolt_fxprojectile.dbr,,
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,2,records/skills/nonplayerskills/passive/damagebase_physical04.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,3,records/skills/nonplayerskills/passive/armorbase04.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,4,records/skills/nonplayerskills/passive/resists_heroboss.dbr,OK,Skill_Passive,passive,,base,,,,,,,,,,,,,,,,,,
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,OK,Skill_OnDeathSpawnActor,other,,base|sm_mod,,,,,,,,,,,,,,,,,records/items/lootchests/d01_chesthero_all_01.dbr,
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,6,records/skills/nonplayerskillsgdx1/passive/passiveproperties_wendigo.dbr,OK,Skill_Passive,passive,,gdx1,Life,SlowLife,,63,,,,,,,,,,,,,,
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,7,records/skills/nonplayerskillsgdx1/buff/wendigo_ancientaura.dbr,OK,Skill_BuffRadiusToggled,buff,,gdx1,,,,,,,,,,,,,,True,,,,
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,8,records/skills/nonplayerskillsgdx1/attackmelee/wendigo_tripleswipe.dbr,OK,Skill_AttackWeapon,attack,,gdx1,Physical,SlowBleeding,,60,,,,,1,20.0,,,,,Melee,,,TripleStrike
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,9,records/skills/nonplayerskillsgdx1/attackmelee/wendigo_leechingslam.dbr,OK,Skill_AttackWeapon,attack,,gdx1,Life,,,60,,,,,1,20.0,,,,,Melee,,,DoubleSlash
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,10,records/skills/nonplayerskillsgdx1/buffoffensive/wraith_soulsiphon.dbr,OK,Skill_AttackBuffRadius,buff,,gdx1,,,,,,,,,,,,,,,,,,
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,11,records/skills/nonplayerskillsgdx1/aoe/wendigo_crimsonpool.dbr,OK,Skill_AttackProjectileAreaEffect,attack,,gdx1,,SlowBleeding,SlowOffensiveAbility,60,,8.0,,,,,,,,,Short,records/fx/skillsothergdx1/aoe/crimsonpool_wendigo_projectilefx01.dbr,,
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,12,records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementalaura.dbr,OK,Skill_BuffRadiusToggled,buff,,gdx1,,,,,,,,,,,,,,True,,,,
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,13,records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementaltempest.dbr,OK,Skill_AttackRadius,attack,,gdx1,Elemental,,Petrify,60,,,,5.5,,,,,,,Long,,,Nova
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,14,records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_nullification.dbr,OK,Skill_AttackBuff,buff,,gdx1,,,,,,,,,,,,,,,,,,
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,15,records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_passivestatmodifier.dbr,OK,Skill_Passive,passive,,gdx1,Elemental,,,60,,,,,,,,,,,,,,
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,16,records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementalbolt.dbr,OK,Skill_AttackProjectile,attack,,gdx1,Elemental,SlowFire,,60,,,,,,,,,,,Long,records/fx/skillsothergdx1/projectile/elementaldispelbolt_fxprojectile.dbr,,
records/creatures/enemies/hero/wendigo_h04.dbr,Ravagrad ~ Unstoppable,hero,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
records/creatures/enemies/hero/wendigo_h04.dbr,Ravagrad ~ Unstoppable,hero,2,records/skills/nonplayerskills/passive/damagebase_physical04.dbr,OK,Skill_Passive,passive,,base,Physical,,,210,,,,,,,,,,,,,,
records/creatures/enemies/hero/wendigo_h04.dbr,Ravagrad ~ Unstoppable,hero,3,records/skills/nonplayerskills/passive/armorbase04.dbr,OK,Skill_Passive,passive,,base,,,,200,,,,,,,,,,,,,,
records/creatures/enemies/hero/wendigo_h04.dbr,Ravagrad ~ Unstoppable,hero,4,records/skills/nonplayerskills/passive/resists_heroboss.dbr,OK,Skill_Passive,passive,,base,,,,,,,,,,,,,,,,,,
records/creatures/enemies/hero/wendigo_h04.dbr,Ravagrad ~ Unstoppable,hero,5,records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr,OK,Skill_OnDeathSpawnActor,other,,base|sm_mod,,,,,,,,,,,,,,,,,records/items/lootchests/d01_chesthero_all_01.dbr,
records/creatures/enemies/hero/wendigo_h04.dbr,Ravagrad ~ Unstoppable,hero,6,records/skills/nonplayerskillsgdx1/passive/passiveproperties_wendigo.dbr,OK,Skill_Passive,passive,,gdx1,Life,SlowLife,,63,,,,,,,,,,,,,,
records/creatures/enemies/hero/wendigo_h04.dbr,Ravagrad ~ Unstoppable,hero,7,records/skills/nonplayerskills/heroskills/archetypes/unstoppable_unstoppable.dbr,OK,Skill_BuffRadiusToggled,buff,,base,,,,,,,,,,,,,,True,,,,
records/creatures/enemies/hero/wendigo_h04.dbr,Ravagrad ~ Unstoppable,hero,8,records/skills/nonplayerskillsgdx1/attackmelee/wendigo_tripleswipe.dbr,OK,Skill_AttackWeapon,attack,,gdx1,Physical,SlowBleeding,,60,,,,,1,20.0,,,,,Melee,,,TripleStrike
records/creatures/enemies/hero/wendigo_h04.dbr,Ravagrad ~ Unstoppable,hero,9,records/skills/nonplayerskillsgdx1/attackmelee/wendigo_leechingslam.dbr,OK,Skill_AttackWeapon,attack,,gdx1,Life,,,60,,,,,1,20.0,,,,,Melee,,,DoubleSlash
records/creatures/enemies/hero/wendigo_h04.dbr,Ravagrad ~ Unstoppable,hero,10,records/skills/nonplayerskillsgdx1/buffoffensive/wraith_soulsiphon.dbr,OK,Skill_AttackBuffRadius,buff,,gdx1,,,,,,,,,,,,,,,,,,
records/creatures/enemies/hero/wendigo_h04.dbr,Ravagrad ~ Unstoppable,hero,11,records/skills/nonplayerskillsgdx1/aoe/wendigo_crimsonpool.dbr,OK,Skill_AttackProjectileAreaEffect,attack,,gdx1,,SlowBleeding,SlowOffensiveAbility,60,,8.0,,,,,,,,,Short,records/fx/skillsothergdx1/aoe/crimsonpool_wendigo_projectilefx01.dbr,,
records/creatures/enemies/hero/wendigo_h04.dbr,Ravagrad ~ Unstoppable,hero,12,records/skills/nonplayerskills/heroskills/archetypes/unstoppable_passivestatmodifier.dbr,OK,Skill_Passive,passive,,base,Chaos,,,60,,,,,,,,,,,,,,
records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr,"Valdaran, the Storm Scourge",nemesis,1,records/skills/nonplayerskills/passive/damage_totaladjuster.dbr,OK,Skill_Passive,passive,,base,,,,25,,,,,,,,,,,,,,
