side,subject,record,archive,field,value,wave,level,active_status,basis
monster,skeleton_h08,records/creatures/enemies/devotion/skeleton_h08.dbr,sm_mod,walkSpeed,1.0,158,107,,"creature record, direct read (level-independent scalar)"
monster,skeleton_h08,records/creatures/enemies/devotion/skeleton_h08.dbr,sm_mod,maxRotationSpeed,8.0,158,107,,"creature record, direct read (level-independent scalar)"
monster,skeleton_h08,records/creatures/enemies/devotion/skeleton_h08.dbr,sm_mod,minRotationSpeed,4.0,158,107,,"creature record, direct read (level-independent scalar)"
monster,skeleton_h09,records/creatures/enemies/devotion/skeleton_h09.dbr,sm_mod,characterRunSpeed,1.100000023841858,158,107,,"creature record, direct read (level-independent scalar)"
monster,skeleton_h09,records/creatures/enemies/devotion/skeleton_h09.dbr,sm_mod,characterRunSpeedModifier,0.0,158,107,,"creature record, direct read (level-independent scalar)"
monster,skeleton_h09,records/creatures/enemies/devotion/skeleton_h09.dbr,sm_mod,characterRunSpeedJitter,10.0,158,107,,"creature record, direct read (level-independent scalar)"
monster,skeleton_h09,records/creatures/enemies/devotion/skeleton_h09.dbr,sm_mod,walkSpeed,1.0,158,107,,"creature record, direct read (level-independent scalar)"
monster,skeleton_h09,records/creatures/enemies/devotion/skeleton_h09.dbr,sm_mod,maxRotationSpeed,8.0,158,107,,"creature record, direct read (level-independent scalar)"
monster,skeleton_h09,records/creatures/enemies/devotion/skeleton_h09.dbr,sm_mod,minRotationSpeed,4.0,158,107,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_a01,records/creatures/enemies/dranghoul_a01.dbr,sm3,characterRunSpeed,1.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_a01,records/creatures/enemies/dranghoul_a01.dbr,sm3,characterRunSpeedModifier,0.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_a01,records/creatures/enemies/dranghoul_a01.dbr,sm3,characterRunSpeedJitter,10.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_a01,records/creatures/enemies/dranghoul_a01.dbr,sm3,walkSpeed,1.2000000476837158,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_a01,records/creatures/enemies/dranghoul_a01.dbr,sm3,maxRotationSpeed,8.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_a01,records/creatures/enemies/dranghoul_a01.dbr,sm3,minRotationSpeed,4.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_a01,records/creatures/enemies/dranghoul_a01.dbr,sm3,characterRunSpeed,1.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_a01,records/creatures/enemies/dranghoul_a01.dbr,sm3,characterRunSpeedModifier,0.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_a01,records/creatures/enemies/dranghoul_a01.dbr,sm3,characterRunSpeedJitter,10.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_a01,records/creatures/enemies/dranghoul_a01.dbr,sm3,walkSpeed,1.2000000476837158,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_a01,records/creatures/enemies/dranghoul_a01.dbr,sm3,maxRotationSpeed,8.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_a01,records/creatures/enemies/dranghoul_a01.dbr,sm3,minRotationSpeed,4.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_b02,records/creatures/enemies/dranghoul_b02.dbr,sm3,characterRunSpeed,1.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_b02,records/creatures/enemies/dranghoul_b02.dbr,sm3,characterRunSpeedModifier,0.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_b02,records/creatures/enemies/dranghoul_b02.dbr,sm3,characterRunSpeedJitter,10.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_b02,records/creatures/enemies/dranghoul_b02.dbr,sm3,walkSpeed,1.2000000476837158,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_b02,records/creatures/enemies/dranghoul_b02.dbr,sm3,maxRotationSpeed,8.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_b02,records/creatures/enemies/dranghoul_b02.dbr,sm3,minRotationSpeed,4.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_b02,records/creatures/enemies/dranghoul_b02.dbr,sm3,characterRunSpeed,1.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_b02,records/creatures/enemies/dranghoul_b02.dbr,sm3,characterRunSpeedModifier,0.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_b02,records/creatures/enemies/dranghoul_b02.dbr,sm3,characterRunSpeedJitter,10.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_b02,records/creatures/enemies/dranghoul_b02.dbr,sm3,walkSpeed,1.2000000476837158,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_b02,records/creatures/enemies/dranghoul_b02.dbr,sm3,maxRotationSpeed,8.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_b02,records/creatures/enemies/dranghoul_b02.dbr,sm3,minRotationSpeed,4.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c01,records/creatures/enemies/dranghoul_c01.dbr,sm3,characterRunSpeed,1.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c01,records/creatures/enemies/dranghoul_c01.dbr,sm3,characterRunSpeedModifier,0.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c01,records/creatures/enemies/dranghoul_c01.dbr,sm3,characterRunSpeedJitter,10.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c01,records/creatures/enemies/dranghoul_c01.dbr,sm3,walkSpeed,1.2000000476837158,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c01,records/creatures/enemies/dranghoul_c01.dbr,sm3,maxRotationSpeed,8.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c01,records/creatures/enemies/dranghoul_c01.dbr,sm3,minRotationSpeed,4.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,characterRunSpeed,1.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,characterRunSpeedModifier,0.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,characterRunSpeedJitter,10.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,walkSpeed,1.2000000476837158,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,maxRotationSpeed,8.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,minRotationSpeed,4.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,characterRunSpeed,1.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,characterRunSpeedModifier,0.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,characterRunSpeedJitter,10.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,walkSpeed,1.2000000476837158,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,maxRotationSpeed,8.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,minRotationSpeed,4.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,characterRunSpeed,1.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,characterRunSpeedModifier,0.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,characterRunSpeedJitter,10.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,walkSpeed,1.2000000476837158,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,maxRotationSpeed,8.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,dranghoul_c02,records/creatures/enemies/dranghoul_c02.dbr,sm3,minRotationSpeed,4.0,163,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a01,records/creatures/enemies/eldritcharmor_a01.dbr,sm2,characterRunSpeed,0.75,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a01,records/creatures/enemies/eldritcharmor_a01.dbr,sm2,characterRunSpeedModifier,0.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a01,records/creatures/enemies/eldritcharmor_a01.dbr,sm2,characterRunSpeedJitter,15.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a01,records/creatures/enemies/eldritcharmor_a01.dbr,sm2,walkSpeed,1.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a01,records/creatures/enemies/eldritcharmor_a01.dbr,sm2,maxRotationSpeed,8.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a01,records/creatures/enemies/eldritcharmor_a01.dbr,sm2,minRotationSpeed,4.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a01,records/creatures/enemies/eldritcharmor_a01.dbr,sm2,characterRunSpeed,0.75,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a01,records/creatures/enemies/eldritcharmor_a01.dbr,sm2,characterRunSpeedModifier,0.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a01,records/creatures/enemies/eldritcharmor_a01.dbr,sm2,characterRunSpeedJitter,15.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a01,records/creatures/enemies/eldritcharmor_a01.dbr,sm2,walkSpeed,1.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a01,records/creatures/enemies/eldritcharmor_a01.dbr,sm2,maxRotationSpeed,8.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a01,records/creatures/enemies/eldritcharmor_a01.dbr,sm2,minRotationSpeed,4.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,characterRunSpeed,0.75,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,characterRunSpeedModifier,0.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,characterRunSpeedJitter,15.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,walkSpeed,1.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,maxRotationSpeed,8.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,minRotationSpeed,4.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,characterRunSpeed,0.75,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,characterRunSpeedModifier,0.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,characterRunSpeedJitter,15.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,walkSpeed,1.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,maxRotationSpeed,8.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,minRotationSpeed,4.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,characterRunSpeed,0.75,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,characterRunSpeedModifier,0.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,characterRunSpeedJitter,15.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,walkSpeed,1.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,maxRotationSpeed,8.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,minRotationSpeed,4.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,characterRunSpeed,0.75,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,characterRunSpeedModifier,0.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,characterRunSpeedJitter,15.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,walkSpeed,1.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,maxRotationSpeed,8.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,minRotationSpeed,4.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,characterRunSpeed,0.75,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,characterRunSpeedModifier,0.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,characterRunSpeedJitter,15.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,walkSpeed,1.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,maxRotationSpeed,8.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_a02,records/creatures/enemies/eldritcharmor_a02.dbr,sm2,minRotationSpeed,4.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,characterRunSpeed,0.75,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,characterRunSpeedModifier,0.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,characterRunSpeedJitter,15.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,walkSpeed,1.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,maxRotationSpeed,8.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,minRotationSpeed,4.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,characterRunSpeed,0.75,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,characterRunSpeedModifier,0.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,characterRunSpeedJitter,15.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,walkSpeed,1.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,maxRotationSpeed,8.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,minRotationSpeed,4.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,characterRunSpeed,0.75,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,characterRunSpeedModifier,0.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,characterRunSpeedJitter,15.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,walkSpeed,1.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,maxRotationSpeed,8.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,minRotationSpeed,4.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,characterRunSpeed,0.75,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,characterRunSpeedModifier,0.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,characterRunSpeedJitter,15.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,walkSpeed,1.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,maxRotationSpeed,8.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_b01,records/creatures/enemies/eldritcharmor_b01.dbr,sm2,minRotationSpeed,4.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,characterRunSpeed,0.75,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,characterRunSpeedModifier,0.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,characterRunSpeedJitter,15.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,walkSpeed,1.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,maxRotationSpeed,8.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,minRotationSpeed,4.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,characterRunSpeed,0.75,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,characterRunSpeedModifier,0.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,characterRunSpeedJitter,15.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,walkSpeed,1.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,maxRotationSpeed,8.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,minRotationSpeed,4.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,characterRunSpeed,0.75,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,characterRunSpeedModifier,0.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,characterRunSpeedJitter,15.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,walkSpeed,1.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,maxRotationSpeed,8.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,minRotationSpeed,4.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,characterRunSpeed,0.75,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,characterRunSpeedModifier,0.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,characterRunSpeedJitter,15.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,walkSpeed,1.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,maxRotationSpeed,8.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,minRotationSpeed,4.0,154,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,characterRunSpeed,0.75,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,characterRunSpeedModifier,0.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,characterRunSpeedJitter,15.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,walkSpeed,1.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,maxRotationSpeed,8.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_c01,records/creatures/enemies/eldritcharmor_c01.dbr,sm2,minRotationSpeed,4.0,167,109,,"creature record, direct read (level-independent scalar)"
monster,fleshhulk_c01,records/creatures/enemies/fleshhulk_c01.dbr,sm_mod,characterRunSpeed,0.8999999761581421,162,105,,"creature record, direct read (level-independent scalar)"
monster,fleshhulk_c01,records/creatures/enemies/fleshhulk_c01.dbr,sm_mod,characterRunSpeedModifier,0.0,162,105,,"creature record, direct read (level-independent scalar)"
monster,fleshhulk_c01,records/creatures/enemies/fleshhulk_c01.dbr,sm_mod,characterRunSpeedJitter,25.0,162,105,,"creature record, direct read (level-independent scalar)"
monster,fleshhulk_c01,records/creatures/enemies/fleshhulk_c01.dbr,sm_mod,walkSpeed,1.0,162,105,,"creature record, direct read (level-independent scalar)"
monster,fleshhulk_c01,records/creatures/enemies/fleshhulk_c01.dbr,sm_mod,maxRotationSpeed,8.0,162,105,,"creature record, direct read (level-independent scalar)"
monster,fleshhulk_c01,records/creatures/enemies/fleshhulk_c01.dbr,sm_mod,minRotationSpeed,4.0,162,105,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,characterRunSpeed,0.6000000238418579,151,102,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,characterRunSpeedModifier,0.0,151,102,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,characterRunSpeedJitter,15.0,151,102,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,walkSpeed,1.0,151,102,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,maxRotationSpeed,8.0,151,102,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,minRotationSpeed,4.0,151,102,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,characterRunSpeed,0.6000000238418579,151,102,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,characterRunSpeedModifier,0.0,151,102,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,characterRunSpeedJitter,15.0,151,102,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,walkSpeed,1.0,151,102,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,maxRotationSpeed,8.0,151,102,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,minRotationSpeed,4.0,151,102,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,characterRunSpeed,0.6000000238418579,151,102,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,characterRunSpeedModifier,0.0,151,102,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,characterRunSpeedJitter,15.0,151,102,,"creature record, direct read (level-independent scalar)"
monster,ghost_a01,records/creatures/enemies/ghost_a01.dbr,sm_mod,walkSpeed,1.0,151,102,,"creature record, direct read (level-independent scalar)"
