pool_record,pool_archive_winner,pool_archive_csv,pool_template,family,slot_index,member_record,weight,weight_state,limit,limit_state,min_player_level,min_player_level_state,max_player_level,max_player_level_state,always_spawn,always_spawn_state,level_variance_equation,level_variance_equation_state,spawn_min,spawn_max,champion_min,champion_max,champion_chance,proxy_pool_equation,ignore_game_balance,slot_weight_share,family_weight_total,waves_referencing,pool_kinds
records/proxies/poolsbounty/bounty_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,13,records/creatures/enemies/bounties/kc_bounty10.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.066667,1500,153|155,BOUNTY
records/proxies/poolsbounty/bounty_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,14,records/creatures/enemies/bounties/kc_bounty11.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.066667,1500,153|155,BOUNTY
records/proxies/poolsbounty/bounty_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,15,records/creatures/enemies/bounties/kc_bounty13.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.066667,1500,153|155,BOUNTY
records/proxies/poolsbounty/bounty_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,1,records/creatures/enemies/bounties/kc_bounty19.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,153|155,BOUNTY
records/proxies/poolsbounty/bounty_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,2,records/creatures/enemies/bounties/odv_bounty06.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,153|155,BOUNTY
records/proxies/poolsbounty/bounty_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,3,records/creatures/enemies/bounties/odv_bounty07.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,153|155,BOUNTY
records/proxies/poolsbounty/bounty_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,4,records/creatures/enemies/bounties/odv_bounty08.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,153|155,BOUNTY
records/proxies/poolsbounty/bounty_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,5,records/creatures/enemies/bounties/odv_bounty09.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,153|155,BOUNTY
records/proxies/poolsbounty/bounty_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,6,records/creatures/enemies/bounties/odv_bounty10.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,153|155,BOUNTY
records/proxies/poolsbounty/bounty_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,7,records/creatures/enemies/bounties/odv_bounty11.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,153|155,BOUNTY
records/proxies/poolsbounty/bounty_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,8,records/creatures/enemies/bounties/odv_bounty12.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,153|155,BOUNTY
records/proxies/poolsbounty/bounty_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,9,records/creatures/enemies/bounties/odv_bounty13.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,153|155,BOUNTY
records/proxies/poolsbounty/bounty_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,10,records/creatures/enemies/bounties/ro_bounty10.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,153|155,BOUNTY
records/proxies/poolsbounty/bounty_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,11,records/creatures/enemies/bounties/ro_bounty11.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,153|155,BOUNTY
records/proxies/poolsbounty/bounty_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,12,records/creatures/enemies/bounties/ro_bounty12.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,153|155,BOUNTY
records/proxies/poolsbounty/bounty_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,13,records/creatures/enemies/bounties/ro_bounty19.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes01.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,1,records/creatures/enemies/bounties/cu_bounty04.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes01.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,2,records/creatures/enemies/bounties/cu_bounty05.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes01.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,3,records/creatures/enemies/bounties/cu_bounty06.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes01.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,4,records/creatures/enemies/bounties/cu_bounty07.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes01.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,5,records/creatures/enemies/bounties/cu_bounty08.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes01.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,6,records/creatures/enemies/bounties/cu_bounty09.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes01.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,7,records/creatures/enemies/bounties/pm_bounty05.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes01.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,8,records/creatures/enemies/bounties/pm_bounty07.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes02.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,1,records/creatures/enemies/bounties/cw_bounty04.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes02.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,2,records/creatures/enemies/bounties/cw_bounty05.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes02.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,3,records/creatures/enemies/bounties/cw_bounty06.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes02.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,4,records/creatures/enemies/bounties/cw_bounty07.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes02.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,5,records/creatures/enemies/bounties/cw_bounty08.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes02.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,6,records/creatures/enemies/bounties/cw_bounty09.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes02.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,7,records/creatures/enemies/bounties/pm_bounty06.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx1/bounty_heroes02.dbr,sm1,sm1,database/templates/proxypool.tpl,champion,8,records/creatures/enemies/bounties/pm_bounty08.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.125000,800,153|155,BOUNTY
records/proxies/poolsbountygdx3/bounty_heroes01.dbr,sm3,sm3,database/templates/proxypool.tpl,champion,1,records/creatures/enemies/bounties/ku_bounty_05.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.166667,600,153,BOUNTY
records/proxies/poolsbountygdx3/bounty_heroes01.dbr,sm3,sm3,database/templates/proxypool.tpl,champion,2,records/creatures/enemies/bounties/ku_bounty_06.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.166667,600,153,BOUNTY
records/proxies/poolsbountygdx3/bounty_heroes01.dbr,sm3,sm3,database/templates/proxypool.tpl,champion,3,records/creatures/enemies/bounties/ku_bounty_07.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.166667,600,153,BOUNTY
records/proxies/poolsbountygdx3/bounty_heroes01.dbr,sm3,sm3,database/templates/proxypool.tpl,champion,4,records/creatures/enemies/bounties/ku_bounty_08.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.166667,600,153,BOUNTY
records/proxies/poolsbountygdx3/bounty_heroes01.dbr,sm3,sm3,database/templates/proxypool.tpl,champion,5,records/creatures/enemies/bounties/ku_bounty_09.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.166667,600,153,BOUNTY
records/proxies/poolsbountygdx3/bounty_heroes01.dbr,sm3,sm3,database/templates/proxypool.tpl,champion,6,records/creatures/enemies/bounties/ku_bounty_10.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.166667,600,153,BOUNTY
records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,1,records/creatures/enemies/devotion/aetherialphantom_h01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.071429,1400,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,2,records/creatures/enemies/devotion/aetherialphantom_h02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.071429,1400,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,3,records/creatures/enemies/devotion/aetherialphantom_h03.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.071429,1400,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,4,records/creatures/enemies/devotion/chthoniandevourer_h01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.071429,1400,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,5,records/creatures/enemies/devotion/chthoniandevourer_h02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.071429,1400,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,6,records/creatures/enemies/devotion/chthoniandevourer_h03.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.071429,1400,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,7,records/creatures/enemies/devotion/chthoniandevourer_h04.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.071429,1400,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,8,records/creatures/enemies/devotion/chthoniandevourer_h05.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.071429,1400,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,9,records/creatures/enemies/devotion/chthoniandevourer_h06.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.071429,1400,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,10,records/creatures/enemies/devotion/chthoniandreadguard_h01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.071429,1400,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,11,records/creatures/enemies/devotion/chthoniandreadguard_h02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.071429,1400,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,12,records/creatures/enemies/devotion/chthoniandreadguard_h03.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.071429,1400,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,13,records/creatures/enemies/devotion/chthoniandreadguard_h04.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.071429,1400,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes01.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,14,records/creatures/enemies/devotion/chthoniandreadguard_h05.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.071429,1400,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,1,records/creatures/enemies/devotion/chthonianfiend_h02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,2,records/creatures/enemies/devotion/chthonianfiend_h03.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,3,records/creatures/enemies/devotion/chthonianfiend_h04.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,4,records/creatures/enemies/devotion/chthonianfiend_h05.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,5,records/creatures/enemies/devotion/chthonianfiend_h06.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,6,records/creatures/enemies/devotion/chthonianminion_h01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,7,records/creatures/enemies/devotion/chthonianminion_h02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,8,records/creatures/enemies/devotion/chthonianminion_h03.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,9,records/creatures/enemies/devotion/chthonianminion_h04.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,10,records/creatures/enemies/devotion/chthonianminion_h05.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,11,records/creatures/enemies/devotion/chthonianminion_h06.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,12,records/creatures/enemies/devotion/chthonianminion_h07.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes02.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,13,records/creatures/enemies/devotion/chthonianmonstrosity_h01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,1,records/creatures/enemies/devotion/fleshhulk_h03.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,2,records/creatures/enemies/devotion/fleshhulk_h04.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,3,records/creatures/enemies/devotion/ghost_h01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
records/proxies/poolsdevotion/devotion_heroes03.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,champion,4,records/creatures/enemies/devotion/ghost_h02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv6_hero.dbr,PRESENT,0,0,1,1,100.0,records/proxies/proxypoolequation_01.dbr,False,0.076923,1300,150|152|158,DEVOTION
