record,wave,G_pct,level_lo,level_hi,ehp_lo,ehp_hi,life_grade
records/creatures/enemies/devotion/wendigo_h04.dbr,151,306.0,107,108,569330,582590,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,152,308.0,107,108,570368,583643,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,153,310.0,107,108,571406,584695,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,154,312.0,107,108,572444,585748,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,155,314.0,107,108,573482,586800,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,156,316.0,107,108,574520,587853,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,157,318.0,107,108,575558,588905,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,158,320.0,107,108,576596,589958,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,159,322.0,107,108,577634,591010,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,160,324.0,107,108,578672,592063,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,161,326.0,107,108,579710,593116,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,162,328.0,107,108,580748,594168,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,163,330.0,107,108,581786,595221,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,164,332.0,107,108,582824,596273,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,165,334.0,107,108,583862,597326,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,166,336.0,107,108,584900,598378,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,167,338.0,107,108,585938,599431,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,168,340.0,107,108,586976,600483,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,169,342.0,107,108,588014,601536,MEASURED
records/creatures/enemies/devotion/wendigo_h04.dbr,170,344.0,107,108,589052,602589,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,151,306.0,107,108,274517,280915,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,152,308.0,107,108,275018,281423,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,153,310.0,107,108,275518,281930,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,154,312.0,107,108,276019,282438,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,155,314.0,107,108,276519,282945,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,156,316.0,107,108,277020,283453,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,157,318.0,107,108,277520,283960,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,158,320.0,107,108,278021,284468,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,159,322.0,107,108,278521,284975,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,160,324.0,107,108,279022,285483,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,161,326.0,107,108,279522,285991,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,162,328.0,107,108,280023,286498,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,163,330.0,107,108,280523,287006,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,164,332.0,107,108,281024,287513,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,165,334.0,107,108,281524,288021,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,166,336.0,107,108,282024,288528,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,167,338.0,107,108,282525,289036,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,168,340.0,107,108,283025,289543,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,169,342.0,107,108,283526,290051,MEASURED
records/creatures/enemies/devotion/wight_h01.dbr,170,344.0,107,108,284026,290558,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/wight_h02.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/wight_h03.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/wight_h04.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/wraith_h01.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/wraith_h02.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/wraith_h03.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/wraith_h04.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/yetidire_h01.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/yetidire_h02.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/yetidire_h03.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/yetidire_h04.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,151,306.0,107,108,569001,582258,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,152,308.0,107,108,570039,583310,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,153,310.0,107,108,571076,584362,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,154,312.0,107,108,572113,585414,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,155,314.0,107,108,573151,586466,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,156,316.0,107,108,574188,587518,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,157,318.0,107,108,575226,588570,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,158,320.0,107,108,576263,589622,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,159,322.0,107,108,577300,590674,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,160,324.0,107,108,578338,591725,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,161,326.0,107,108,579375,592777,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,162,328.0,107,108,580412,593829,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,163,330.0,107,108,581450,594881,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,164,332.0,107,108,582487,595933,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,165,334.0,107,108,583525,596985,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,166,336.0,107,108,584562,598037,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,167,338.0,107,108,585599,599089,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,168,340.0,107,108,586637,600141,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,169,342.0,107,108,587674,601193,MEASURED
records/creatures/enemies/devotion/zombie_h01.dbr,170,344.0,107,108,588711,602245,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/zombie_h02.dbr,166,336.0,107,108,454855,465342,MEASURED
