record_path,in_338_NO_DATA,pool_family,monster_classification,archive_winner,verdict,offense_attack_slots_upstream,offense_attack_slots_offense_bearing,offense_tree_skills_upstream,offense_tree_attack_skills,offense_damage_present,oa_da_present,swing_timing_present,n_attack_anim_weights,bio_record,bio_OA_equation,bio_DA_equation,n_unresolved_skill_refs,numAttackSlots_declared,caveat_edition_II_vs_III_CHANGED,caveat_merged_vs_winner_DIVERGENT
records/creatures/enemies/devotion/swampcrab_h02.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,5,16,7,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/swampcrab_h03.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,5,4,15,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/swampcrab_h04.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,6,17,6,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/swampgolem_h01.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,4,13,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/swampgolem_h02.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,4,13,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/swampgolem_h03.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,6,13,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/swampgolem_h04.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,6,15,6,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/wendigo_h01.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,6,17,5,True,True,True,42,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/wendigo_h02.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,6,13,4,True,True,True,42,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/wendigo_h03.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,5,16,6,True,True,True,42,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/wendigo_h04.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,5,13,4,True,True,True,42,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/wight_h01.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,5,4,14,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_support_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,True
records/creatures/enemies/devotion/wight_h02.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,7,6,17,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,True
records/creatures/enemies/devotion/wight_h03.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,5,4,12,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,True
records/creatures/enemies/devotion/wight_h04.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,4,3,13,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,True
records/creatures/enemies/devotion/wraith_h01.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,8,7,13,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/wraith_h02.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,6,13,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/wraith_h03.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,5,16,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/wraith_h04.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,6,17,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/yetidire_h01.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,4,4,12,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/devotion/yetidire_h02.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,5,4,14,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/devotion/yetidire_h03.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,5,5,12,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/devotion/yetidire_h04.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,6,14,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/devotion/zombie_h01.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,3,3,11,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_bruiser_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/zombie_h02.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,5,4,11,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/zombie_h03.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,2,2,9,1,True,True,True,24,records/creatures/enemies/bios/bio_hero_support_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/zombie_h04.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,4,3,11,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/zombie_h05.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,4,4,10,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_support_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/zombiemutated_h01.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,5,4,12,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_regenerator_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/zombiemutated_h02.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,5,5,11,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_bruiser_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/zombiemutated_h03.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,4,4,10,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/devotion/zombiemutated_h04.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,4,3,12,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/eldritchwraith_a01.dbr,True,normal,Common,sm2,CONFIRMED-PRESENT-NAMED-SKILL,1,1,5,1,True,True,True,24,records/creatures/enemies/bios/bio_eldritchwraith_a01.dbr,(charLevel*6)+30,(charLevel*3.5)+18,0,4,False,False
records/creatures/enemies/eldritchwraith_b01.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,4,3,8,2,True,True,True,24,records/creatures/enemies/bios/bio_eldritchwraith_b01.dbr,(charLevel*6)+40,(charLevel*4.5)+20,0,4,False,False
records/creatures/enemies/eldritchwraith_c01.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,5,4,10,3,True,True,True,24,records/creatures/enemies/bios/bio_eldritchwraith_c01.dbr,(charLevel*6)+50,(charLevel*3)+15,0,4,False,False
records/creatures/enemies/gargoyle_a01.dbr,True,normal,Common,sm2,CONFIRMED-PRESENT-NAMED-SKILL,4,4,9,4,True,True,True,24,records/creatures/enemies/bios/bio_gargoyle_a01.dbr,(charLevel*6)+30,(charLevel*5.0)+32,0,4,False,False
records/creatures/enemies/gargoyle_b01.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,4,4,9,4,True,True,True,24,records/creatures/enemies/bios/bio_gargoyle_b01.dbr,(charLevel*6)+60,(charLevel*5.2)+40,0,4,False,False
records/creatures/enemies/gargoyle_c01.dbr,True,normal,Champion,sm2,CONFIRMED-PRESENT-NAMED-SKILL,5,3,10,2,True,True,True,24,records/creatures/enemies/bios/bio_gargoyle_c01.dbr,(charLevel*7)+70,(charLevel*5.2)+40,0,4,False,False
records/creatures/enemies/giant_a01.dbr,True,normal,Champion,sm3,CONFIRMED-PRESENT-NAMED-SKILL,2,2,9,2,True,True,True,24,records/creatures/enemies/bios/bio_giant_a01.dbr,(charLevel*6)+25,(charLevel*5.0)+32,0,4,False,False
records/creatures/enemies/groblefrost_a02.dbr,True,normal,Common,sm3,CONFIRMED-PRESENT-NAMED-SKILL,0,0,5,1,True,True,True,24,records/creatures/enemies/bios/bio_groblefrost_a01.dbr,(charLevel*6)+10,(charLevel*3)+12,0,4,False,False
records/creatures/enemies/hero/aetherialcolossus_h01.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,5,14,6,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/aetherialcolossus_h02.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,5,5,13,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/aetherialcolossus_h03.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,6,16,6,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/aetherialcolossus_h04.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,6,16,7,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/aetherialcolossus_h05.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,6,14,6,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/aetherialcorruption_h02.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,6,12,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/aetherialcorruption_h03.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,4,4,10,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/aetherialcorruption_h04.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,5,3,13,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/aetherialcorruption_h05.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,3,2,10,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/aetherialfleshshaper_h01.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,8,6,14,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/aetherialfleshshaper_h02.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,7,5,13,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/aetherialfleshshaper_h03.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,4,13,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/aetherialfleshshaper_h04.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,5,3,12,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/aetherialfleshshaper_h05.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,5,13,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/aetherialimp_h01.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,5,5,12,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/aetherialimp_h05.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,3,2,11,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/basilisk_h04.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,5,13,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/basilisk_h05.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,5,3,12,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/chthoniandreadguard_h01.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,5,5,12,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_bruiser_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/chthoniandreadguard_h02.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,5,5,12,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/chthoniandreadguard_h03.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,4,3,12,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/chthoniandreadguard_h04.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,3,2,11,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/chthoniandreadguard_h05.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,4,3,12,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/chthoniandreadguard_h06.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,3,2,11,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/chthonianfiend_h01.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,2,2,9,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_tank_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/chthonianfiend_h02.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,4,3,10,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_bruiser_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/chthonianfiend_h03.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,5,4,10,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/chthonianfiend_h04.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,3,3,10,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_bruiser_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/chthonianfiend_h05.dbr,True,champion,Hero,sm_mod,CONFIRMED-PRESENT-NAMED-SKILL,4,4,11,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/dranghoul_h01.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,3,2,10,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/dranghoul_h02.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,3,2,10,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/dranghoul_h03.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,4,3,11,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/dranghoul_h04.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,5,4,12,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/ghostcrab_h01.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,5,5,10,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/ghostcrab_h02.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,5,12,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/ghostcrab_h03.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,5,13,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/ghostcrab_h04.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,5,13,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/ghostcrab_h05.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,5,5,13,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/giant_h01.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,5,16,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/giant_h02.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,5,15,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/giant_h03.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,5,3,14,3,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/giant_h04.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,5,17,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/hypporaven_h02.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,3,3,10,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/hypporaven_h04.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,2,1,11,1,True,True,True,24,records/creatures/enemies/bios/bio_hero_support_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/springscrab_h03.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,4,2,13,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/swampcrab_h01.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,5,15,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/swampcrab_h02.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,5,15,6,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/swampcrab_h03.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,4,3,14,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/swampcrab_h04.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,6,17,6,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/swampcrab_h05.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,4,3,15,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/swampgolem_h03.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,5,12,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/swampgolem_h04.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,7,6,14,5,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
records/creatures/enemies/hero/thornedhorrorfrost_h01.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,6,5,13,4,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/thornedhorrorfrost_h02.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,5,3,11,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/thornedhorrorfrost_h03.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,4,3,10,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/thornedhorrorfrost_h04.dbr,True,champion,Hero,sm3,CONFIRMED-PRESENT-NAMED-SKILL,5,3,11,2,True,True,True,24,records/creatures/enemies/bios/bio_hero_standard_01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,4,False,False
records/creatures/enemies/hero/wendigo_h02.dbr,True,champion,Hero,sm1,CONFIRMED-PRESENT-NAMED-SKILL,6,5,12,3,True,True,True,42,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,(charLevel*7)+92,(charLevel*6.8)+15,0,8,False,False
