global_wave,tier,tier_wave,spawn_point,proxy_class,proxy_record,proxy_archive,legendary_override,pool_record,pool_archive,pool_weight,pool_kind,spawn_min,spawn_max,champion_chance,champion_min,champion_max,roster_n,champ_roster_n,roster_names,roster_records,champ_names,champ_records,ignore_game_balance,igb_field_state,igb_provenance
120,12,10,1,Proxy,records/proxies/tier12waves/proxy_w10_p01a.dbr,sm1,False,records/proxies/poolsbasic/cultistchaos_t2.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,12,0,Bloodsworn Adulant | Bloodsworn Adulant | Bloodsworn Zealot | Bloodsworn Summoner | Bloodsworn Void-Caller | Bloodsworn Priest | Bloodsworn Doomsayer | Bloodsworn Zealot | Bloodsworn Summoner | Bloodsworn Void-Caller | Bloodsworn Priest | Bloodsworn Doomsayer,records/creatures/enemies/humanchthonic_cultist_a02.dbr | records/creatures/enemies/humanchthonic_cultistf_a02.dbr | records/creatures/enemies/humanchthonic_cultistf_b01.dbr | records/creatures/enemies/humanchthonic_cultistf_b02.dbr | records/creatures/enemies/humanchthonic_cultistf_b03.dbr | records/creatures/enemies/humanchthonic_cultistf_c01.dbr | records/creatures/enemies/humanchthonic_cultistf_c02.dbr | records/creatures/enemies/humanchthonic_cultist_b01.dbr | records/creatures/enemies/humanchthonic_cultist_b02.dbr | records/creatures/enemies/humanchthonic_cultist_b03.dbr | records/creatures/enemies/humanchthonic_cultist_c01.dbr | records/creatures/enemies/humanchthonic_cultist_c02.dbr,,,False,PRESENT,DB-CITED
120,12,10,1,Proxy,records/proxies/tier12waves/proxy_w10_p01a.dbr,sm1,False,records/proxies/poolsbasic/cultistfire_t2.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,12,0,Bloodsworn Adulant | Bloodsworn Adulant | Bloodsworn Zealot | Bloodsworn Summoner | Bloodsworn Void-Caller | Bloodsworn Priest | Bloodsworn Doomsayer | Bloodsworn Zealot | Bloodsworn Summoner | Bloodsworn Void-Caller | Bloodsworn Priest | Bloodsworn Doomsayer,records/creatures/enemies/humanchthonic_cultist_a03.dbr | records/creatures/enemies/humanchthonic_cultistf_a03.dbr | records/creatures/enemies/humanchthonic_cultistf_b01.dbr | records/creatures/enemies/humanchthonic_cultistf_b02.dbr | records/creatures/enemies/humanchthonic_cultistf_b03.dbr | records/creatures/enemies/humanchthonic_cultistf_c01.dbr | records/creatures/enemies/humanchthonic_cultistf_c02.dbr | records/creatures/enemies/humanchthonic_cultist_b01.dbr | records/creatures/enemies/humanchthonic_cultist_b02.dbr | records/creatures/enemies/humanchthonic_cultist_b03.dbr | records/creatures/enemies/humanchthonic_cultist_c01.dbr | records/creatures/enemies/humanchthonic_cultist_c02.dbr,,,False,PRESENT,DB-CITED
120,12,10,1,Proxy,records/proxies/tier12waves/proxy_w10_p01a.dbr,sm1,False,records/proxies/poolsbasicgdx1/aetherialcorruption_fire_t2.dbr,sm1,100.0,trash,5.0,6.0,0.0,0.0,0.0,1,0,Fleshwarped Scorcher,records/creatures/enemies/aetherialcorruption_b03.dbr,,,False,PRESENT,DB-CITED
120,12,10,2,Proxy,records/proxies/tier12waves/proxy_w10_p02a.dbr,sm1,False,records/proxies/poolsbasic/raptor_t2.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,7,0,Carrion Raptor ~ Hatchling | Carrion Raptor ~ Hunter | Carrion Raptor ~ Screecher | Carrion Raptor ~ Viper Lord | Wind Raptor ~ Juvenile | Wind Raptor ~ Stalker | Wind Raptor ~ Sky Lord,records/creatures/enemies/raptora_juvenile_a01.dbr | records/creatures/enemies/raptora_melee_a01.dbr | records/creatures/enemies/raptora_ranged_a01.dbr | records/creatures/enemies/raptora_champion_a01.dbr | records/creatures/enemies/raptorb_juvenile_a01.dbr | records/creatures/enemies/raptorb_melee_a01.dbr | records/creatures/enemies/raptorb_champion_a01.dbr,,,False,PRESENT,DB-CITED
120,12,10,2,Proxy,records/proxies/tier12waves/proxy_w10_p02a.dbr,sm1,False,records/proxies/poolsbasic/rifthound_t2.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,6,0,Rifthound | Rifthound ~ Howler | Rifthound ~ Azure Matriarch | Plaguehound | Plaguehound ~ Roteater | Plaguehound ~ Alpha,records/creatures/enemies/rifthound_swamp_a01.dbr | records/creatures/enemies/rifthound_swamp_b01.dbr | records/creatures/enemies/rifthound_swamp_c01.dbr | records/creatures/enemies/rifthound_swampb_a01.dbr | records/creatures/enemies/rifthound_swampb_b01.dbr | records/creatures/enemies/rifthound_swampb_c01.dbr,,,False,PRESENT,DB-CITED
120,12,10,2,Proxy,records/proxies/tier12waves/proxy_w10_p02a.dbr,sm1,False,records/proxies/poolsbasicgdx1/basilisk_t2.dbr,sm1,100.0,trash,5.0,6.0,0.0,0.0,0.0,3,0,Juvenile Basilisk | Venomgaze Basilisk | Stonegaze Basilisk,records/creatures/enemies/basilisk_a01.dbr | records/creatures/enemies/basilisk_b01.dbr | records/creatures/enemies/basilisk_c01.dbr,,,False,PRESENT,DB-CITED
120,12,10,3,Proxy,records/proxies/tier12waves/proxy_w10_p03a.dbr,sm_mod,False,records/proxies/poolsboss/nemesis_outlaw.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,2,0,"Fabius ""the Unseen"" Gonzar | Vinn ""the Giant"" Ozmald",records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr | records/creatures/enemies/nemesis/nemesis_outlaw_02.dbr,,,False,ABSENT,TPL-DEFAULT
120,12,10,4,Proxy,records/proxies/tier12waves/proxy_w10_p04a.dbr,sm_mod,True,records/proxies/poolsboss/nemesis_all_nooutlaw.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,8,0,"Valdaran, the Storm Scourge | Benn'Jahr, the Colossal | Zantarin, the Immortal | The Iron Maiden | Moosilauke, the Chillwind | Curate Ignus | Shriek | Raddoth, Lord Hierophant",records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr | records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr | records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01.dbr | records/creatures/enemies/nemesis/nemesis_kymon_02.dbr | records/creatures/enemies/nemesis/nemesis_undead_02b.dbr | records/creatures/enemies/nemesis/nemesis_kymon_01.dbr | records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_02.dbr | records/creatures/enemies/nemesis/nemesis_undead_01.dbr,,,True,PRESENT,DB-CITED
120,12,10,5,ProxyAmbush,records/proxies/tier12waves/proxy_w10_p05a.dbr,sm2,False,records/proxies/poolsbasic/zombiesice_t2.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,1,0,Cold One,records/creatures/enemies/zombie_d01.dbr,,,False,PRESENT,DB-CITED
120,12,10,5,ProxyAmbush,records/proxies/tier12waves/proxy_w10_p05a.dbr,sm2,False,records/proxies/poolsbasic/skeletonrevenant_t2.dbr,sm_mod,100.0,trash,5.0,5.0,0.0,0.0,0.0,5,0,Flame Revenant | Frost Revenant | Storm Revenant | Death Revenant | Skeletal Knight,records/creatures/enemies/skeleton_c01.dbr | records/creatures/enemies/skeleton_c02.dbr | records/creatures/enemies/skeleton_c03.dbr | records/creatures/enemies/skeleton_d01.dbr | records/creatures/enemies/skeleton_b02_knight.dbr,,,False,PRESENT,DB-CITED
120,12,10,5,ProxyAmbush,records/proxies/tier12waves/proxy_w10_p05a.dbr,sm2,False,records/proxies/poolsbasicgdx1/aetherialcorruption_ice_t2.dbr,sm1,100.0,trash,5.0,6.0,0.0,0.0,0.0,1,0,Fleshwarped Chilled One,records/creatures/enemies/aetherialcorruption_b01.dbr,,,False,PRESENT,DB-CITED
120,12,10,5,ProxyAmbush,records/proxies/tier12waves/proxy_w10_p05a.dbr,sm2,False,records/proxies/poolsbasicgdx2/korvaakservant_t2.dbr,sm2,0.0,trash,6.0,7.0,0.0,0.0,0.0,5,0,Korvaak's Drudge | Korvaak's Drudge | Korvaak's Servant | Korvaak's Servant | Korvaak's Scion,records/creatures/enemies/korvaakservant_a01.dbr | records/creatures/enemies/korvaakservant_a02.dbr | records/creatures/enemies/korvaakservant_b01.dbr | records/creatures/enemies/korvaakservant_b02.dbr | records/creatures/enemies/korvaakservant_c01.dbr,,,False,PRESENT,DB-CITED
121,13,1,6,Proxy,records/proxies/tier13waves/proxy_w01_p06a.dbr,sm_mod,False,records/proxies/poolsbasic/gazer_t2.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,4,0,Corruption | Overseer | Overmind | Mindrager,records/creatures/enemies/gazer_a01.dbr | records/creatures/enemies/gazer_b01.dbr | records/creatures/enemies/gazer_c01.dbr | records/creatures/enemies/gazer_d01.dbr,,,False,PRESENT,DB-CITED
121,13,1,2,Proxy,records/proxies/tier13waves/proxy_w01_p02a.dbr,sm_mod,False,records/proxies/poolsboss/aetherial_zombie_somethingfornothing01.dbr,sm_mod,100.0,BOSS,3.0,3.0,0.0,0.0,0.0,3,0,"Farros, the Rotted | Jillius, the Decayed | Neegan, the Withered",records/creatures/enemies/boss&quest/zombie_somethingfornothing_01.dbr | records/creatures/enemies/boss&quest/zombie_somethingfornothing_02.dbr | records/creatures/enemies/boss&quest/zombie_somethingfornothing_03.dbr,,,True,PRESENT,DB-CITED
121,13,1,1,Proxy,records/proxies/tier13waves/proxy_w01_p01a.dbr,sm_mod,False,records/proxies/poolsbasic/gazer_t3.dbr,sm_mod,100.0,trash,7.0,7.0,0.0,0.0,0.0,4,0,Corruption | Overseer | Overmind | Mindrager,records/creatures/enemies/gazer_a01.dbr | records/creatures/enemies/gazer_b01.dbr | records/creatures/enemies/gazer_c01.dbr | records/creatures/enemies/gazer_d01.dbr,,,False,PRESENT,DB-CITED
121,13,1,3,Proxy,records/proxies/tier13waves/proxy_w01_p03a.dbr,sm_mod,False,records/proxies/poolsboss/aetherial_mutant_devilscrossing.dbr,sm_mod,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,2,0,"Barrog, the Bloodied | Barrog, the Bloodied",records/creatures/enemies/boss&quest/zombiemutant_devilscrossing_01.dbr | records/creatures/enemies/boss&quest/zombiemutant_devilscrossing_01b.dbr,,,True,PRESENT,DB-CITED
121,13,1,4,Proxy,records/proxies/tier13waves/proxy_w01_p04a.dbr,sm_mod,False,records/proxies/poolsboss/aetherial_mutant_burrwitch01.dbr,sm_mod,100.0,BOSS,2.0,2.0,0.0,0.0,0.0,2,0,"Balros, the Malformed | Hagra, the Tormented",records/creatures/enemies/boss&quest/zombiemutated_fleshandiron_01.dbr | records/creatures/enemies/boss&quest/zombiemutated_fleshandiron_02.dbr,,,True,PRESENT,DB-CITED
122,13,2,4,Proxy,records/proxies/tier13waves/proxy_w02_p04a.dbr,sm2,False,records/proxies/poolshero/raptor_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,7,,,"Soulrend | Aragonax, the Spirit Eater | Baldim, the Chaosbringer | Bonesnarl ~ Unstoppable | Idran, the Anomaly ~ Regenerator | Balra ~ Voidtouched | Thadrra ~ Bramble",records/creatures/enemies/hero/raptor_h01.dbr | records/creatures/enemies/hero/raptor_h02.dbr | records/creatures/enemies/hero/raptor_h03.dbr | records/creatures/enemies/hero/raptor_h04.dbr | records/creatures/enemies/hero/raptor_h05.dbr | records/creatures/enemies/hero/raptor_h06.dbr | records/creatures/enemies/hero/raptor_h07.dbr,False,PRESENT,DB-CITED
122,13,2,4,Proxy,records/proxies/tier13waves/proxy_w02_p04a.dbr,sm2,False,records/proxies/poolshero/rifthound_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,7,,,"Charrus | Plaguelord | Voidrage | Wolvin, the Inferno | Jarlax, Rage of the Swamp ~ Charger | Garn, the Packhunter ~ Defender | Stromnar ~ Thundering",records/creatures/enemies/hero/rifthound_h01.dbr | records/creatures/enemies/hero/rifthound_h02.dbr | records/creatures/enemies/hero/rifthound_h03.dbr | records/creatures/enemies/hero/rifthound_h04.dbr | records/creatures/enemies/hero/rifthound_h05.dbr | records/creatures/enemies/hero/rifthound_h06.dbr | records/creatures/enemies/hero/rifthound_h07.dbr,False,PRESENT,DB-CITED
122,13,2,4,Proxy,records/proxies/tier13waves/proxy_w02_p04a.dbr,sm2,False,records/proxies/poolshero/prawn_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,9,,,"Ravacrix, the Ravenous | Palacrix, the Ancient | Velacrix, the Plagueswarm | Elcrix ~ Electrified | Flocrix ~ Burning | Terrocrix | Chiricrix ~ Frozen | Blucrix ~ Defender | Amocrix ~ Arctic",records/creatures/enemies/hero/prawn_h01.dbr | records/creatures/enemies/hero/prawn_h02.dbr | records/creatures/enemies/hero/prawn_h03.dbr | records/creatures/enemies/hero/prawn_h04.dbr | records/creatures/enemies/hero/prawn_h05.dbr | records/creatures/enemies/hero/prawncave_h01.dbr | records/creatures/enemies/hero/prawncave_h02.dbr | records/creatures/enemies/hero/prawncave_h03.dbr | records/creatures/enemies/hero/prawn_h06.dbr,False,PRESENT,DB-CITED
122,13,2,4,Proxy,records/proxies/tier13waves/proxy_w02_p04a.dbr,sm2,False,records/proxies/poolsherogdx2/eldritchhound_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,5,,,Vendrog | Steeljaw | Fervall ~ Swift | Nosferantis ~ Vampiric | Thondris ~ Bramble,records/creatures/enemies/hero/eldritchhound_h01.dbr | records/creatures/enemies/hero/eldritchhound_h02.dbr | records/creatures/enemies/hero/eldritchhound_h03.dbr | records/creatures/enemies/hero/eldritchhound_h04.dbr | records/creatures/enemies/hero/eldritchhound_h05.dbr,False,PRESENT,DB-CITED
122,13,2,1,Proxy,records/proxies/tier13waves/proxy_w02_p01a.dbr,sm_mod,False,records/proxies/poolsbasic/chthonianfiend_t2.dbr,sm_mod,100.0,trash,7.0,8.0,0.0,0.0,0.0,3,0,Voidfiend | Voidfiend Incinerator | Voidfiend Hellion,records/creatures/enemies/chthonianfiend_a01.dbr | records/creatures/enemies/chthonianfiend_a02.dbr | records/creatures/enemies/chthonianfiend_c01.dbr,,,False,PRESENT,DB-CITED
122,13,2,1,Proxy,records/proxies/tier13waves/proxy_w02_p01a.dbr,sm_mod,False,records/proxies/poolsbasic/chthoniandevourer_t2.dbr,sm_mod,100.0,trash,8.0,9.0,0.0,0.0,0.0,3,0,Chthonian Hungerer | Chthonian Devourer | Chthonian Gorger,records/creatures/enemies/chthoniandevourer_a01.dbr | records/creatures/enemies/chthoniandevourer_b01.dbr | records/creatures/enemies/chthoniandevourer_b02.dbr,,,False,PRESENT,DB-CITED
122,13,2,2,Proxy,records/proxies/tier13waves/proxy_w02_p02a.dbr,sm2,False,records/proxies/poolshero/skeleton_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,7,,,"Tenebris, the Blood Drinker | Balrazar, Eternal Servant of Dreeg | Harros Dred, the Damned | Hellwraith ~ Burning | Allos Sadarin ~ Reflective | Chillheart ~ Frozen | Chroniss ~ Timewarped",records/creatures/enemies/hero/skeleton_h01.dbr | records/creatures/enemies/hero/skeleton_h02.dbr | records/creatures/enemies/hero/skeleton_h03.dbr | records/creatures/enemies/hero/skeleton_h04.dbr | records/creatures/enemies/hero/skeleton_h05.dbr | records/creatures/enemies/hero/skeleton_h06.dbr | records/creatures/enemies/hero/skeleton_h07.dbr,False,PRESENT,DB-CITED
122,13,2,2,Proxy,records/proxies/tier13waves/proxy_w02_p02a.dbr,sm2,False,records/proxies/poolshero/ghost_hero.dbr,sm3,100.0,HERO,0.0,0.0,100.0,1.0,1.0,0,7,,,"Valavan, the Wandering Soul | Ballan Voros ~ Reflective | Rosena Malgos ~ Regenerator | Stormshriek ~ Electrified | Oldrakan Pald ~ Swift | Aetherwraith ~ Corrupted | Eddon Voros ~ Thundering",records/creatures/enemies/hero/ghost_h01.dbr | records/creatures/enemies/hero/ghost_h02.dbr | records/creatures/enemies/hero/ghost_h03.dbr | records/creatures/enemies/hero/ghost_h04.dbr | records/creatures/enemies/hero/ghost_h05.dbr | records/creatures/enemies/hero/ghost_h06.dbr | records/creatures/enemies/hero/ghost_h07.dbr,False,PRESENT,DB-CITED
122,13,2,2,Proxy,records/proxies/tier13waves/proxy_w02_p02a.dbr,sm2,False,records/proxies/poolsbountygdx2/bounty_heroes01.dbr,sm2,100.0,BOUNTY,0.0,0.0,100.0,1.0,1.0,0,8,,,"Razorfeather, Gryphon Matriarch | Varnox, The Molten | Gallanor | Avronath | Reynar, The Loathed ~ Diseased | Keynen, Burntheart | Guardian Yaharum ~ Frozen | Guardian Ulazor ~ Electrified",records/creatures/enemies/bounties/wg_bounty04.dbr | records/creatures/enemies/bounties/wg_bounty05.dbr | records/creatures/enemies/bounties/wg_bounty06.dbr | records/creatures/enemies/bounties/wg_bounty07.dbr | records/creatures/enemies/bounties/wg_bounty08.dbr | records/creatures/enemies/bounties/wg_bounty09.dbr | records/creatures/enemies/bounties/wg_bounty10.dbr | records/creatures/enemies/bounties/wg_bounty11.dbr,False,PRESENT,DB-CITED
122,13,2,3,Proxy,records/proxies/tier13waves/proxy_w02_p03a.dbr,sm_mod,False,records/proxies/poolsbasic/chthonianminion_t3.dbr,sm_mod,100.0,trash,6.0,7.0,0.0,0.0,0.0,4,0,Chthonian Harbinger | Chthonian Bloodletter | Voidfiend | Voidfiend Incinerator,records/creatures/enemies/chthonianminion_a01.dbr | records/creatures/enemies/chthonianminion_b01.dbr | records/creatures/enemies/chthonianfiend_a01.dbr | records/creatures/enemies/chthonianfiend_a02.dbr,,,False,PRESENT,DB-CITED
122,13,2,5,ProxyAmbush,records/proxies/tier13waves/proxy_w02_p05a.dbr,sm_mod,False,records/proxies/poolsbasic/chthonianfiend_t3.dbr,sm_mod,100.0,trash,8.0,9.0,0.0,0.0,0.0,3,0,Voidfiend | Voidfiend Incinerator | Voidfiend Hellion,records/creatures/enemies/chthonianfiend_a01.dbr | records/creatures/enemies/chthonianfiend_a02.dbr | records/creatures/enemies/chthonianfiend_c01.dbr,,,False,PRESENT,DB-CITED
122,13,2,5,ProxyAmbush,records/proxies/tier13waves/proxy_w02_p05a.dbr,sm_mod,False,records/proxies/poolsbasic/chthoniandreadguard_t3.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,8,0,Chthonian Vanguard | Chthonian Dreadguard | Chthonian Tyrant | Chthonian Tyrant | Loghorrean's Vanguard | Voidfiend | Voidfiend Incinerator | Voidfiend Hellion,records/creatures/enemies/chthoniandreadguard_a01.dbr | records/creatures/enemies/chthoniandreadguard_b01.dbr | records/creatures/enemies/chthoniandreadguard_c01.dbr | records/creatures/enemies/chthoniandreadguard_c02.dbr | records/creatures/enemies/chthoniandreadguard_d01_summon.dbr | records/creatures/enemies/chthonianfiend_a01.dbr | records/creatures/enemies/chthonianfiend_a02.dbr | records/creatures/enemies/chthonianfiend_c01.dbr,,,False,PRESENT,DB-CITED
123,13,3,1,Proxy,records/proxies/tier13waves/proxy_w03_p01a.dbr,sm2,False,records/proxies/poolsbasic/cultistmelee_t2.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,12,0,Bloodsworn Adulant | Bloodsworn Adulant | Bloodsworn Zealot | Bloodsworn Summoner | Bloodsworn Void-Caller | Bloodsworn Priest | Bloodsworn Doomsayer | Bloodsworn Zealot | Bloodsworn Summoner | Bloodsworn Void-Caller | Bloodsworn Priest | Bloodsworn Doomsayer,records/creatures/enemies/humanchthonic_cultist_a01.dbr | records/creatures/enemies/humanchthonic_cultistf_a01.dbr | records/creatures/enemies/humanchthonic_cultistf_b01.dbr | records/creatures/enemies/humanchthonic_cultistf_b02.dbr | records/creatures/enemies/humanchthonic_cultistf_b03.dbr | records/creatures/enemies/humanchthonic_cultistf_c01.dbr | records/creatures/enemies/humanchthonic_cultistf_c02.dbr | records/creatures/enemies/humanchthonic_cultist_b01.dbr | records/creatures/enemies/humanchthonic_cultist_b02.dbr | records/creatures/enemies/humanchthonic_cultist_b03.dbr | records/creatures/enemies/humanchthonic_cultist_c01.dbr | records/creatures/enemies/humanchthonic_cultist_c02.dbr,,,False,PRESENT,DB-CITED
123,13,3,1,Proxy,records/proxies/tier13waves/proxy_w03_p01a.dbr,sm2,False,records/proxies/poolsbasic/outlawmelee_t2.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,10,0,Cronley's Gang ~ Murderer | Cronley's Gang ~ Murderer | Cronley's Gang ~ Heretic | Cronley's Gang ~ Heretic | Cronley's Gang ~ Lackey | Cronley's Gang ~ Lackey | Cronley's Gang ~ Skirmisher | Cronley's Gang ~ Thug | Cronley's Gang ~ Brute | Cronley's Gang ~ Sadist,records/creatures/enemies/humanoutlaw_murdererf_c01.dbr | records/creatures/enemies/humanoutlaw_murderer_c01.dbr | records/creatures/enemies/humanoutlaw_hereticf_c01.dbr | records/creatures/enemies/humanoutlaw_heretic_c01.dbr | records/creatures/enemies/humanoutlaw_meleef_a01.dbr | records/creatures/enemies/humanoutlaw_melee_a01.dbr | records/creatures/enemies/humanoutlaw_skirmisher_b01.dbr | records/creatures/enemies/humanoutlaw_melee_b01.dbr | records/creatures/enemies/humanoutlaw_melee_b02.dbr | records/creatures/enemies/humanoutlaw_melee_b03.dbr,,,False,PRESENT,DB-CITED
123,13,3,1,Proxy,records/proxies/tier13waves/proxy_w03_p01a.dbr,sm2,False,records/proxies/poolsbasicgdx2/mummy_t2.dbr,sm2,100.0,trash,6.0,7.0,0.0,0.0,0.0,4,0,Mummy ~ Desiccated | Mummy ~ Festering | Mummy ~ Rotter | Mummy ~ Scorcher,records/creatures/enemies/mummy_a01.dbr | records/creatures/enemies/mummy_b01.dbr | records/creatures/enemies/mummy_c01.dbr | records/creatures/enemies/mummy_c02.dbr,,,False,PRESENT,DB-CITED
123,13,3,3,Proxy,records/proxies/tier13waves/proxy_w03_p03a.dbr,sm2,False,records/proxies/poolsboss/skeleton_kilrian.dbr,sm_mod,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,"Kilrian, the Tainted Soul",records/creatures/enemies/boss&quest/skeleton_undercity_01.dbr,,,False,ABSENT,TPL-DEFAULT
123,13,3,3,Proxy,records/proxies/tier13waves/proxy_w03_p03a.dbr,sm2,False,records/proxies/poolsboss/troll_swampking.dbr,sm_mod,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,"Balegor, the Swamp King",records/creatures/enemies/boss&quest/troll_swampking.dbr,,,False,ABSENT,TPL-DEFAULT
123,13,3,3,Proxy,records/proxies/tier13waves/proxy_w03_p03a.dbr,sm2,False,records/proxies/poolsbossgdx1/aetherialfleshshaper_haraxis.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,Fleshweaver Haraxis,records/creatures/enemies/boss&quest/aetherialfleshshaper_haraxis.dbr,,,False,ABSENT,TPL-DEFAULT
123,13,3,3,Proxy,records/proxies/tier13waves/proxy_w03_p03a.dbr,sm2,False,records/proxies/poolsbossgdx2/human_boundspirits.dbr,sm3,100.0,BOSS,1.0,1.0,0.0,0.0,0.0,1,0,"Tirgan, the Mad Priest",records/creatures/enemies/boss&quest/human_boundspirits_01.dbr,,,False,ABSENT,TPL-DEFAULT
123,13,3,2,Proxy,records/proxies/tier13waves/proxy_w03_p02a.dbr,sm1,False,records/proxies/poolsbasic/dermapteran_t3.dbr,sm_mod,100.0,trash,12.0,13.0,0.0,0.0,0.0,5,0,Dermapteran Weavil | Dermapteran Sentinel | Dermapteran Reaver | Dermapteran Vizier | Dermapteran Progenitor,records/creatures/enemies/dermapteranweavil_a01.dbr | records/creatures/enemies/dermapteran_b01.dbr | records/creatures/enemies/dermapteran_b02.dbr | records/creatures/enemies/dermapteran_c01.dbr | records/creatures/enemies/dermapteran_c02.dbr,,,False,PRESENT,DB-CITED
123,13,3,2,Proxy,records/proxies/tier13waves/proxy_w03_p02a.dbr,sm1,False,records/proxies/poolsbasic/dranghoul_t3.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,5,0,Dranghoul Enforcer | Dranghoul Tyrant | Groble ~ Snake Clan Warrior | Groble ~ Snake Clan Champion | Groble ~ Snake Clan Venomancer,records/creatures/enemies/dranghoul_warrior_a01.dbr | records/creatures/enemies/dranghoul_warrior_b01.dbr | records/creatures/enemies/groblea_warrior_a01.dbr | records/creatures/enemies/groblea_warrior_b01.dbr | records/creatures/enemies/groblea_shaman_b01.dbr,,,False,PRESENT,DB-CITED
123,13,3,2,Proxy,records/proxies/tier13waves/proxy_w03_p02a.dbr,sm1,False,records/proxies/poolsbasicgdx1/aetherialbloater_t3.dbr,sm1,100.0,trash,5.0,6.0,0.0,0.0,0.0,5,0,Aetherial Bloater | Aetherial Bileeater | Aetherial Regurgitator | Fleshwarped Corruption | Fleshwarped Aberration,records/creatures/enemies/aetherialbloater_a01.dbr | records/creatures/enemies/aetherialbloater_b01.dbr | records/creatures/enemies/aetherialbloater_c01.dbr | records/creatures/enemies/aetherialcorruption_a01.dbr | records/creatures/enemies/aetherialcorruption_c01.dbr,,,False,PRESENT,DB-CITED
123,13,3,4,Proxy,records/proxies/tier13waves/proxy_w03_p04a.dbr,sm1,False,records/proxies/poolsbasic/cultistmelee_t2.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,12,0,Bloodsworn Adulant | Bloodsworn Adulant | Bloodsworn Zealot | Bloodsworn Summoner | Bloodsworn Void-Caller | Bloodsworn Priest | Bloodsworn Doomsayer | Bloodsworn Zealot | Bloodsworn Summoner | Bloodsworn Void-Caller | Bloodsworn Priest | Bloodsworn Doomsayer,records/creatures/enemies/humanchthonic_cultist_a01.dbr | records/creatures/enemies/humanchthonic_cultistf_a01.dbr | records/creatures/enemies/humanchthonic_cultistf_b01.dbr | records/creatures/enemies/humanchthonic_cultistf_b02.dbr | records/creatures/enemies/humanchthonic_cultistf_b03.dbr | records/creatures/enemies/humanchthonic_cultistf_c01.dbr | records/creatures/enemies/humanchthonic_cultistf_c02.dbr | records/creatures/enemies/humanchthonic_cultist_b01.dbr | records/creatures/enemies/humanchthonic_cultist_b02.dbr | records/creatures/enemies/humanchthonic_cultist_b03.dbr | records/creatures/enemies/humanchthonic_cultist_c01.dbr | records/creatures/enemies/humanchthonic_cultist_c02.dbr,,,False,PRESENT,DB-CITED
123,13,3,4,Proxy,records/proxies/tier13waves/proxy_w03_p04a.dbr,sm1,False,records/proxies/poolsbasic/outlawmelee_t2.dbr,sm_mod,100.0,trash,6.0,6.0,0.0,0.0,0.0,10,0,Cronley's Gang ~ Murderer | Cronley's Gang ~ Murderer | Cronley's Gang ~ Heretic | Cronley's Gang ~ Heretic | Cronley's Gang ~ Lackey | Cronley's Gang ~ Lackey | Cronley's Gang ~ Skirmisher | Cronley's Gang ~ Thug | Cronley's Gang ~ Brute | Cronley's Gang ~ Sadist,records/creatures/enemies/humanoutlaw_murdererf_c01.dbr | records/creatures/enemies/humanoutlaw_murderer_c01.dbr | records/creatures/enemies/humanoutlaw_hereticf_c01.dbr | records/creatures/enemies/humanoutlaw_heretic_c01.dbr | records/creatures/enemies/humanoutlaw_meleef_a01.dbr | records/creatures/enemies/humanoutlaw_melee_a01.dbr | records/creatures/enemies/humanoutlaw_skirmisher_b01.dbr | records/creatures/enemies/humanoutlaw_melee_b01.dbr | records/creatures/enemies/humanoutlaw_melee_b02.dbr | records/creatures/enemies/humanoutlaw_melee_b03.dbr,,,False,PRESENT,DB-CITED
