pool_record,pool_archive,pool_family,pool_kind,ignore_game_balance,field_state,raw_value,provenance,spawn_min,spawn_max,champion_chance,champion_min,champion_max,proxy_pool_equation
records/proxies/poolsbasicgdx2/humankorvaak_t3.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/korvaakascendant_t3.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/korvaakservant_t2.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,6.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/korvaakservant_t3.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,6.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/mummy_t2.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,6.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/mummy_t3.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,6.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/sandlizard_eldritch_t3.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/sandlizard_t2.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/sandlizard_t3.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/sandlizard_volcanic_t2.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/sandlizard_volcanic_t3.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/scorpion_t2.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,6.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/scorpion_t3.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,6.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/statue_t2.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,3.0,4.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/statue_t3.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,3.0,4.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/viper_t2.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx2/viper_t3.dbr,sm2,poolsbasicgdx2,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/avian_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/beaver_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,6.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/celestialarmor_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,6.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/celestialgryphon_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,3.0,4.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/celestialhound_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/celestiallizard_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/celestialmonstrosity_t3.dbr,sm3,poolsbasicgdx3,trash,True,PRESENT,True,DB-CITED,3.0,3.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/celestialstatue_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/chthonianherald_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/dranghoul_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,6.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/dranghoulchthonic_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,6.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/giant_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/groblechthonic_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,6.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/humankurn_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,6.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/hypporaven_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/rhino_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,6.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/rhinochthonic_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/rokfrost_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/rokstorm_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/rokvoid_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/skeletonfrost_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,6.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/skeletonfrostrevenant_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/thornedhorrorfrost_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/wight_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsbasicgdx3/yetidire_t3.dbr,sm3,poolsbasicgdx3,trash,False,PRESENT,False,DB-CITED,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_amalgamation.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_commander.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_fleshhulk_quarry.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_harrath.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_harrath_nozombies.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,5.0,5.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_loxmere.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_mutant_burrwitch01.dbr,sm_mod,poolsboss,BOSS,True,PRESENT,True,DB-CITED,2.0,2.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_mutant_devilscrossing.dbr,sm_mod,poolsboss,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_outcasttarget.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_reanimator_gethrand.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,7.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_reanimator_zanbrandt.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,7.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_reanimatorice.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,7.0,7.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_theoutcast01.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_theoutcast02.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_theoutcast03.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_warden.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/aetherial_zombie_somethingfornothing01.dbr,sm_mod,poolsboss,BOSS,True,PRESENT,True,DB-CITED,3.0,3.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/bonerat_ratden01.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,6.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_bloodlord.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_bolvar.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,5.0,5.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_devourerashenwastes.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_gauntletguardian01.dbr,sm_mod,poolsboss,BOSS,True,PRESENT,True,DB-CITED,2.0,2.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_karroz.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_kymonsecret.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_lagothak.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_leech_necropolis.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_leech_void.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_obsidianthrone.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_outcasttarget.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_salazar.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,2.0,2.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_sharzhul.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_trappedandalone.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_unraveler.dbr,sm_mod,poolsboss,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/chthonian_zaria.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/dermapteran_madqueen.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/dermapteran_queen.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/dermapteran_vizier01.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/dermapteran_vizier02.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/dermapteran_vizier03.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/dranghoul_bloodfeast.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/dranghoul_gutworm.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/ghost_alkamos.dbr,sm_mod,poolsboss,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/ghost_baronwradlith.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/ghost_maninneed.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/ghost_necroritual.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/ghost_oligarch01.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/ghost_oligarch02.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/ghost_oligarch03.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/ghoul_factioncrypt.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/ghoul_gollus.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/ghoul_kymoncrypt.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/ghoul_nercropolis.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/golem_floodedpassage.dbr,sm_mod,poolsboss,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/groble_burrwitchoutskirts.dbr,sm_mod,poolsboss,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/manticore_matriarch.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/necro_captain.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/necro_malkadar.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/nemesis_aetherial.dbr,sm3,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/nemesis_all.dbr,sm3,poolsboss,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/nemesis_all_noaetherial.dbr,sm3,poolsboss,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/nemesis_all_nokymon.dbr,sm3,poolsboss,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/nemesis_all_nonecro.dbr,sm3,poolsboss,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/nemesis_all_nooutlaw.dbr,sm3,poolsboss,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/nemesis_all_noundead.dbr,sm3,poolsboss,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/nemesis_chthonian.dbr,sm3,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/nemesis_necro.dbr,sm3,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/nemesis_outlaw.dbr,sm3,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/nemesis_undead.dbr,sm3,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/nemesis_zealot.dbr,sm3,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/outlaw_balthazar.dbr,sm_mod,poolsboss,BOSS,True,PRESENT,True,DB-CITED,4.0,5.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/outlaw_darius.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/outlaw_haliontherat.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,5.0,6.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/outlaw_lieutenant01.dbr,sm_mod,poolsboss,BOSS,True,PRESENT,True,DB-CITED,2.0,2.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/outlaw_moneybags.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,4.0,5.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/outlaw_pitmaster.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/prawn_ikrix.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/rifthound_bonehunter.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/skeletalgolem_ilgorr.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/skeletalgolem_uroboruukguardian.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/skeleton_deathrevenant.dbr,sm_mod,poolsboss,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/skeleton_kilrian.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/skeleton_outcasttarget.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/skeleton_rolderathis.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/skeleton_zarthuzellan.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/slith_elena.dbr,sm_mod,poolsboss,BOSS,True,PRESENT,True,DB-CITED,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/slith_primordian.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,3.0,3.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/slith_viloth.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/spider_mountaindeeps.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/thornedhorror_shadedbasin.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/troll_smugglerpass.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,4.0,4.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/troll_swampking.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,1.0,1.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
records/proxies/poolsboss/wasp_queen01.dbr,sm_mod,poolsboss,BOSS,False,ABSENT,,TPL-DEFAULT,2.0,2.0,0.0,0.0,0.0,records/proxies/proxypoolequation_01.dbr
