arena_map,arena_archive,placement,table_index,record,x,y,z
survivalworld_h.map,sm2,549,138,records/scriptentities/tier13spawnpoint01.dbr,72.4108,15.16,89.743
survivalworld_h.map,sm2,550,139,records/scriptentities/tier12spawnpoint01.dbr,71.0226,15.16,90.7858
survivalworld_h.map,sm2,551,140,records/scriptentities/tier11spawnpoint01.dbr,71.2066,15.16,90.5996
survivalworld_i.map,sm2,175,73,records/scriptentities/trappoint_07.dbr,34.0172,25.786,29.7129
survivalworld_i.map,sm2,176,74,records/controllers/controlobjects/patrolpoint_01.dbr,27.8385,25.9266,38.5724
survivalworld_i.map,sm2,184,74,records/controllers/controlobjects/patrolpoint_01.dbr,45.4815,27.101,29.1615
survivalworld_i.map,sm2,186,74,records/controllers/controlobjects/patrolpoint_01.dbr,46.7432,26.93,31.8429
survivalworld_i.map,sm2,188,82,records/scriptentities/defensepoint_npc_02.dbr,48.3626,27.3379,34.7541
survivalworld_i.map,sm2,190,83,records/scriptentities/defensepoint_02.dbr,57.2749,25.8245,29.846
survivalworld_i.map,sm2,191,84,records/scriptentities/defensepoint_npc_01.dbr,57.2749,25.8245,29.846
survivalworld_i.map,sm2,192,74,records/controllers/controlobjects/patrolpoint_01.dbr,44.2176,26.9166,38.3763
survivalworld_i.map,sm2,200,88,records/scriptentities/trappoint_06.dbr,24.75,25.7195,58.8556
survivalworld_i.map,sm2,201,74,records/controllers/controlobjects/patrolpoint_01.dbr,28.0954,25.9042,56.1255
survivalworld_i.map,sm2,207,93,records/scriptentities/trappoint_08.dbr,52.7817,25.618,58.6384
survivalworld_i.map,sm2,208,94,records/scriptentities/spawnpoint05.dbr,51.9045,26.93,44.0299
survivalworld_i.map,sm2,209,74,records/controllers/controlobjects/patrolpoint_01.dbr,53.6714,26.9044,46.2045
survivalworld_i.map,sm2,212,74,records/controllers/controlobjects/patrolpoint_01.dbr,56.8828,25.4353,58.6366
survivalworld_i.map,sm2,251,102,records/scriptentities/spawnbeacon_01.dbr,73.1296,18.0,8.8205
survivalworld_i.map,sm2,252,103,records/scriptentities/spawnpoint04.dbr,61.9415,29.8327,4.2212
survivalworld_i.map,sm2,278,113,records/scriptentities/trappoint_02.dbr,69.6196,25.8589,35.0651
survivalworld_i.map,sm2,279,74,records/controllers/controlobjects/patrolpoint_01.dbr,64.1839,25.4927,31.64
survivalworld_i.map,sm2,284,114,records/scriptentities/spawnpoint03.dbr,85.9503,23.9578,26.9325
survivalworld_i.map,sm2,290,117,records/scriptentities/trappoint_03.dbr,65.0793,27.3262,52.6267
survivalworld_i.map,sm2,292,74,records/controllers/controlobjects/patrolpoint_01.dbr,80.6046,25.49,40.2187
survivalworld_i.map,sm2,294,118,records/scriptentities/defensepoint_npc_03.dbr,64.8696,25.618,52.2188
survivalworld_i.map,sm2,296,119,records/scriptentities/defensepoint_03.dbr,67.9531,25.863,52.5478
survivalworld_i.map,sm2,303,125,records/scriptentities/spawnbeacon_03.dbr,93.1915,25.4999,52.507
survivalworld_i.map,sm2,305,126,records/scriptentities/spawnbeacon_02.dbr,100.6129,25.3844,45.2011
survivalworld_i.map,sm2,306,127,records/scriptentities/spawnpoint06.dbr,83.4366,25.9244,58.0866
survivalworld_i.map,sm2,307,128,records/scriptentities/spawnpoint06_fx.dbr,82.8287,25.8771,58.383
survivalworld_i.map,sm2,362,136,records/scriptentities/tier01spawnpoint01.dbr,26.4227,26.7404,67.1396
survivalworld_i.map,sm2,363,137,records/scriptentities/tier15spawnpoint01.dbr,30.2905,27.2772,74.2019
survivalworld_i.map,sm2,364,138,records/scriptentities/tier13spawnpoint01.dbr,30.312,27.277,74.2361
survivalworld_i.map,sm2,365,139,records/scriptentities/tier14spawnpoint01.dbr,30.3052,27.2732,73.6076
survivalworld_i.map,sm2,366,140,records/scriptentities/tier05spawnpoint01.dbr,30.2119,27.2757,73.7627
survivalworld_i.map,sm2,367,141,records/scriptentities/tier03spawnpoint01.dbr,30.3468,27.2743,73.755
survivalworld_i.map,sm2,368,142,records/scriptentities/tier04spawnpoint01.dbr,30.3578,27.2743,73.7665
survivalworld_i.map,sm2,369,143,records/scriptentities/tier06spawnpoint01.dbr,30.3606,27.273,73.643
survivalworld_i.map,sm2,370,144,records/scriptentities/tier02spawnpoint01.dbr,30.3412,27.2767,74.002
survivalworld_i.map,sm2,371,145,records/scriptentities/tier17spawnpoint01.dbr,30.3425,27.2762,73.9458
survivalworld_i.map,sm2,372,146,records/scriptentities/spawnbeacon_05.dbr,30.8682,27.2715,74.5502
survivalworld_i.map,sm2,373,147,records/scriptentities/tier07spawnpoint01.dbr,31.246,27.7111,73.1535
survivalworld_i.map,sm2,374,148,records/scriptentities/tier12spawnpoint01.dbr,30.4483,27.2756,74.1834
survivalworld_i.map,sm2,375,149,records/scriptentities/tier08spawnpoint01.dbr,30.4892,27.27,73.4214
survivalworld_i.map,sm2,376,150,records/scriptentities/tier09spawnpoint01.dbr,30.5187,27.2749,74.0732
survivalworld_i.map,sm2,377,151,records/scriptentities/tier10spawnpoint01.dbr,30.6349,27.2729,73.9082
survivalworld_i.map,sm2,378,152,records/scriptentities/tier11spawnpoint01.dbr,30.6835,27.2709,73.7523
survivalworld_i.map,sm2,379,153,records/scriptentities/tier16spawnpoint01.dbr,30.7653,27.27,73.6082
survivalworld_i.map,sm2,386,155,records/scriptentities/trappoint_05.dbr,55.7856,25.5979,71.2426
survivalworld_i.map,sm2,388,156,records/scriptentities/defensepoint_04.dbr,50.8385,26.1335,61.0
survivalworld_i.map,sm2,389,157,records/scriptentities/defensepoint_npc_04.dbr,50.8385,26.1335,61.0
survivalworld_i.map,sm2,465,165,records/scriptentities/spawnbeacon_04.dbr,68.0295,25.49,67.6208
survivalworld_i.map,sm2,466,166,records/scriptentities/spawnpoint02.dbr,67.6899,25.4898,76.6911
survivalworld_a.map,sm_mod,55,28,records/scriptentities/rewardchest04.dbr,27.2121,11.9799,10.3017
survivalworld_a.map,sm_mod,56,29,records/scriptentities/rewardchest03.dbr,30.0,12.161,13.5
survivalworld_a.map,sm_mod,57,30,records/scriptentities/bonuschest02.dbr,26.4043,12.0708,15.6062
survivalworld_a.map,sm_mod,68,33,records/scriptentities/rewardchest02.dbr,24.5,12.0,22.5
survivalworld_a.map,sm_mod,69,34,records/scriptentities/rewardchest01.dbr,24.5,12.0582,19.0
survivalworld_a.map,sm_mod,71,36,records/scriptentities/bonuschest01.dbr,28.6366,12.1579,20.8395
survivalworld_a.map,sm_mod,98,40,records/scriptentities/rewardchest05.dbr,33.5,12.0838,13.5
survivalworld_a.map,sm_mod,154,55,records/scriptentities/trappoint_01.dbr,56.6722,8.1289,59.1808
survivalworld_a.map,sm_mod,155,56,records/controllers/controlobjects/patrolpoint_01.dbr,62.8223,7.4798,60.2164
survivalworld_a.map,sm_mod,227,66,records/scriptentities/trappoint_02.dbr,75.2435,8.2747,42.7219
survivalworld_a.map,sm_mod,230,68,records/scriptentities/spawnbeacon_02.dbr,92.4624,7.9205,39.4998
survivalworld_a.map,sm_mod,232,69,records/scriptentities/spawnpoint02.dbr,95.9063,6.5824,36.8713
survivalworld_a.map,sm_mod,233,56,records/controllers/controlobjects/patrolpoint_01.dbr,90.779,7.6711,32.6544
survivalworld_a.map,sm_mod,236,56,records/controllers/controlobjects/patrolpoint_01.dbr,97.1716,7.35,43.5711
survivalworld_a.map,sm_mod,240,56,records/controllers/controlobjects/patrolpoint_01.dbr,71.7932,7.7446,57.6527
survivalworld_a.map,sm_mod,242,74,records/scriptentities/spawnpoint05.dbr,71.7932,7.7446,57.6527
survivalworld_a.map,sm_mod,243,56,records/controllers/controlobjects/patrolpoint_01.dbr,73.0151,7.5889,58.5364
survivalworld_a.map,sm_mod,245,56,records/controllers/controlobjects/patrolpoint_01.dbr,73.8587,7.4666,59.2739
survivalworld_a.map,sm_mod,249,77,records/scriptentities/trappoint_06.dbr,75.3501,7.9336,64.8969
survivalworld_a.map,sm_mod,262,80,records/scriptentities/defensepoint_npc_03.dbr,96.3123,9.4921,53.9742
survivalworld_a.map,sm_mod,265,81,records/scriptentities/defensepoint_03.dbr,95.9669,12.0731,53.4741
survivalworld_a.map,sm_mod,291,56,records/controllers/controlobjects/patrolpoint_01.dbr,111.791,7.3794,59.5825
survivalworld_a.map,sm_mod,343,85,records/scriptentities/tier08spawnpoint01.dbr,41.6393,3.9632,83.7035
survivalworld_a.map,sm_mod,344,86,records/scriptentities/spawnbeacon_01.dbr,46.4252,5.5935,73.7448
survivalworld_a.map,sm_mod,345,87,records/scriptentities/tier06spawnpoint01.dbr,46.4629,5.5991,73.833
survivalworld_a.map,sm_mod,346,88,records/scriptentities/tier14spawnpoint01.dbr,45.9074,5.5233,74.5643
survivalworld_a.map,sm_mod,347,89,records/scriptentities/tier03spawnpoint01.dbr,46.2859,5.5582,74.6277
survivalworld_a.map,sm_mod,353,90,records/scriptentities/tier11spawnpoint01.dbr,53.125,6.0255,83.8527
survivalworld_a.map,sm_mod,354,91,records/scriptentities/tier09spawnpoint01.dbr,47.1835,5.7049,73.4642
survivalworld_a.map,sm_mod,355,92,records/scriptentities/tier02spawnpoint01.dbr,46.6606,5.6289,73.4848
survivalworld_a.map,sm_mod,356,93,records/scriptentities/tier04spawnpoint01.dbr,46.6261,5.6147,74.0333
survivalworld_a.map,sm_mod,357,94,records/scriptentities/tier07spawnpoint01.dbr,46.7683,5.6382,73.8711
survivalworld_a.map,sm_mod,358,95,records/scriptentities/tier05spawnpoint01.dbr,47.1936,5.6985,73.9759
survivalworld_a.map,sm_mod,359,96,records/scriptentities/tier15spawnpoint01.dbr,46.8815,5.6308,74.6691
survivalworld_a.map,sm_mod,360,97,records/scriptentities/tier12spawnpoint01.dbr,46.7082,5.6225,74.1466
survivalworld_a.map,sm_mod,361,98,records/scriptentities/tier01spawnpoint01.dbr,46.6388,5.6048,74.4342
survivalworld_a.map,sm_mod,362,99,records/scriptentities/tier13spawnpoint01.dbr,46.6737,5.6191,74.1035
survivalworld_a.map,sm_mod,363,100,records/scriptentities/tier10spawnpoint01.dbr,46.8163,5.6323,74.3136
survivalworld_a.map,sm_mod,409,101,records/scriptentities/trappoint_07.dbr,72.7265,9.3799,81.8626
survivalworld_a.map,sm_mod,410,102,records/scriptentities/defensepoint_npc_02.dbr,66.6398,8.5047,71.3207
survivalworld_a.map,sm_mod,412,103,records/scriptentities/defensepoint_02.dbr,76.2663,10.2397,75.6524
survivalworld_a.map,sm_mod,415,56,records/controllers/controlobjects/patrolpoint_01.dbr,70.3464,8.2268,80.4874
survivalworld_a.map,sm_mod,420,56,records/controllers/controlobjects/patrolpoint_01.dbr,76.7736,7.4981,86.775
survivalworld_a.map,sm_mod,424,56,records/controllers/controlobjects/patrolpoint_01.dbr,83.3786,10.5458,75.9365
survivalworld_a.map,sm_mod,426,56,records/controllers/controlobjects/patrolpoint_01.dbr,91.4804,7.4936,73.0544
survivalworld_a.map,sm_mod,433,106,records/scriptentities/spawnbeacon_05.dbr,85.4728,7.4514,91.1961
survivalworld_a.map,sm_mod,434,107,records/scriptentities/spawnpoint03.dbr,89.3845,7.472,96.7289
survivalworld_a.map,sm_mod,453,108,records/scriptentities/spawnbeacon_03.dbr,100.6751,7.3675,74.4746
survivalworld_a.map,sm_mod,454,109,records/scriptentities/spawnpoint04.dbr,112.1647,7.3807,71.5078
survivalworld_a.map,sm_mod,455,110,records/scriptentities/spawnpoint06_fx.dbr,112.4749,7.3854,71.1656
survivalworld_a.map,sm_mod,456,111,records/scriptentities/spawnpoint06.dbr,102.1889,7.37,82.5804
survivalworld_a.map,sm_mod,457,112,records/scriptentities/spawnbeacon_04.dbr,102.0706,7.37,82.3275
survivalworld_b.map,sm_mod,60,24,records/scriptentities/rewardchest04.dbr,34.0,9.0,23.0
survivalworld_b.map,sm_mod,61,25,records/scriptentities/rewardchest05.dbr,34.0,9.0735,23.0
survivalworld_b.map,sm_mod,66,27,records/scriptentities/rewardchest03.dbr,29.0,9.0,27.5
survivalworld_b.map,sm_mod,68,29,records/scriptentities/bonuschest02.dbr,33.2632,9.0,26.3037
survivalworld_b.map,sm_mod,69,30,records/scriptentities/rewardchest02.dbr,35.699,9.0616,27.1436
survivalworld_b.map,sm_mod,70,31,records/scriptentities/rewardchest01.dbr,28.5,9.05,29.0
survivalworld_b.map,sm_mod,72,33,records/scriptentities/bonuschest01.dbr,34.0264,9.0,29.9078
survivalworld_b.map,sm_mod,159,47,records/scriptentities/tier02spawnpoint01.dbr,29.5372,8.0,57.3055
survivalworld_b.map,sm_mod,160,48,records/scriptentities/tier03spawnpoint01.dbr,35.5859,7.0887,63.9713
survivalworld_b.map,sm_mod,161,49,records/scriptentities/tier06spawnpoint01.dbr,36.5284,7.03,63.4991
survivalworld_b.map,sm_mod,170,51,records/controllers/controlobjects/patrolpoint_01.dbr,57.0483,7.95,51.0693
survivalworld_b.map,sm_mod,173,53,records/scriptentities/trappoint_08.dbr,45.7205,7.95,60.4655
survivalworld_b.map,sm_mod,174,51,records/controllers/controlobjects/patrolpoint_01.dbr,55.9446,7.9506,56.8668
survivalworld_b.map,sm_mod,196,57,records/scriptentities/spawnbeacon_02.dbr,78.8786,0.0,23.1201
survivalworld_b.map,sm_mod,211,58,records/scriptentities/spawnpoint02.dbr,76.123,7.2308,24.4694
survivalworld_b.map,sm_mod,240,51,records/controllers/controlobjects/patrolpoint_01.dbr,76.1352,8.1066,38.1607
survivalworld_b.map,sm_mod,257,63,records/scriptentities/trappoint_05.dbr,70.9654,8.513,57.798
survivalworld_b.map,sm_mod,259,65,records/scriptentities/defensepoint_02.dbr,71.0,7.9141,52.0
survivalworld_b.map,sm_mod,261,66,records/scriptentities/defensepoint_npc_02.dbr,74.8164,7.95,49.782
survivalworld_b.map,sm_mod,263,51,records/controllers/controlobjects/patrolpoint_01.dbr,67.7088,9.3618,63.6214
survivalworld_b.map,sm_mod,270,51,records/controllers/controlobjects/patrolpoint_01.dbr,79.8452,7.9501,54.1145
survivalworld_b.map,sm_mod,275,67,records/scriptentities/trappoint_03.dbr,91.9882,9.21,50.3367
survivalworld_b.map,sm_mod,276,68,records/scriptentities/defensepoint_npc_04.dbr,82.1061,7.9501,56.1496
survivalworld_b.map,sm_mod,278,51,records/controllers/controlobjects/patrolpoint_01.dbr,88.207,7.952,57.4513
survivalworld_b.map,sm_mod,304,69,records/scriptentities/spawnpoint04.dbr,109.4959,7.0512,62.9103
survivalworld_b.map,sm_mod,305,70,records/scriptentities/spawnbeacon_03.dbr,105.0357,7.02,63.3728
survivalworld_b.map,sm_mod,347,72,records/scriptentities/tier01spawnpoint01.dbr,30.7927,7.299,67.5062
survivalworld_b.map,sm_mod,348,73,records/scriptentities/tier14spawnpoint01.dbr,34.7494,7.1606,64.5161
survivalworld_b.map,sm_mod,349,74,records/scriptentities/tier12spawnpoint01.dbr,35.9128,7.041,64.3803
survivalworld_b.map,sm_mod,350,75,records/scriptentities/tier09spawnpoint01.dbr,35.8718,7.0469,64.4078
survivalworld_b.map,sm_mod,351,76,records/scriptentities/tier07spawnpoint01.dbr,35.7474,7.0649,64.491
survivalworld_b.map,sm_mod,352,77,records/scriptentities/tier08spawnpoint01.dbr,35.835,7.0523,64.3633
survivalworld_b.map,sm_mod,353,78,records/scriptentities/tier15spawnpoint01.dbr,35.2996,7.0823,64.6504
survivalworld_b.map,sm_mod,354,79,records/scriptentities/tier11spawnpoint01.dbr,35.5881,7.073,64.7155
survivalworld_b.map,sm_mod,355,80,records/scriptentities/tier05spawnpoint01.dbr,35.8536,7.0496,64.6962
survivalworld_b.map,sm_mod,356,81,records/scriptentities/tier04spawnpoint01.dbr,35.9778,7.0317,64.6136
survivalworld_b.map,sm_mod,357,82,records/scriptentities/spawnbeacon_01.dbr,34.9777,7.0302,65.0731
survivalworld_b.map,sm_mod,358,83,records/scriptentities/tier10spawnpoint01.dbr,35.9799,7.03,65.2242
survivalworld_b.map,sm_mod,359,84,records/scriptentities/tier13spawnpoint01.dbr,36.1698,7.03,64.0698
survivalworld_b.map,sm_mod,369,85,records/scriptentities/trappoint_06.dbr,52.1158,9.1627,73.8953
survivalworld_b.map,sm_mod,372,86,records/scriptentities/defensepoint_01.dbr,57.5,7.9266,65.0
survivalworld_b.map,sm_mod,374,51,records/controllers/controlobjects/patrolpoint_01.dbr,56.4701,8.1993,77.3001
survivalworld_b.map,sm_mod,428,91,records/scriptentities/defensepoint_npc_01.dbr,69.9296,8.5131,73.6071
survivalworld_b.map,sm_mod,429,92,records/scriptentities/spawnpoint05.dbr,61.9536,8.1734,66.8466
survivalworld_b.map,sm_mod,430,51,records/controllers/controlobjects/patrolpoint_01.dbr,69.0411,9.2001,66.0613
survivalworld_b.map,sm_mod,431,51,records/controllers/controlobjects/patrolpoint_01.dbr,72.2161,9.2,66.147
survivalworld_b.map,sm_mod,433,93,records/scriptentities/trappoint_04.dbr,72.506,9.3023,69.5106
survivalworld_b.map,sm_mod,434,94,records/scriptentities/defensepoint_npc_03.dbr,62.1721,7.95,74.8807
survivalworld_b.map,sm_mod,438,95,records/scriptentities/defensepoint_03.dbr,71.0,7.9285,78.5
survivalworld_b.map,sm_mod,439,51,records/controllers/controlobjects/patrolpoint_01.dbr,71.0,8.0,78.5
survivalworld_b.map,sm_mod,446,96,records/scriptentities/defensepoint_04.dbr,84.5,7.9131,65.0
survivalworld_b.map,sm_mod,447,97,records/scriptentities/trappoint_02.dbr,84.5,8.0,65.0
survivalworld_b.map,sm_mod,448,51,records/controllers/controlobjects/patrolpoint_01.dbr,78.4285,7.9513,71.7224
survivalworld_b.map,sm_mod,513,100,records/scriptentities/spawnpoint06.dbr,98.4775,8.0,93.6991
survivalworld_b.map,sm_mod,514,101,records/scriptentities/spawnpoint06_fx.dbr,94.641,7.95,88.8754
survivalworld_b.map,sm_mod,515,102,records/scriptentities/spawnbeacon_04.dbr,94.7524,7.95,89.1048
survivalworld_b.map,sm_mod,530,104,records/scriptentities/spawnpoint03.dbr,63.9247,7.2258,103.0088
survivalworld_b.map,sm_mod,531,105,records/scriptentities/spawnbeacon_05.dbr,70.9086,7.0284,98.9163
survivalworld_c.map,sm_mod,73,43,records/scriptentities/rewardchest03.dbr,23.1874,24.942,19.8139
survivalworld_c.map,sm_mod,74,44,records/scriptentities/rewardchest04.dbr,23.1874,24.9868,19.8139
survivalworld_c.map,sm_mod,75,45,records/scriptentities/bonuschest01.dbr,28.3504,24.9759,20.0813
survivalworld_c.map,sm_mod,76,46,records/scriptentities/rewardchest02.dbr,26.4394,24.9722,22.7906
survivalworld_c.map,sm_mod,112,56,records/scriptentities/rewardchest05.dbr,32.1185,25.0,27.8407
survivalworld_c.map,sm_mod,136,64,records/scriptentities/rewardchest01.dbr,22.8908,30.7612,30.3841
survivalworld_c.map,sm_mod,173,75,records/scriptentities/bonuschest02.dbr,38.2727,18.21,33.0592
survivalworld_c.map,sm_mod,176,78,records/scriptentities/playerspawnpoint.dbr,40.0739,19.5144,45.4227
survivalworld_c.map,sm_mod,184,82,records/controllers/controlobjects/patrolpoint_01.dbr,59.8578,18.2114,46.3574
survivalworld_c.map,sm_mod,193,88,records/scriptentities/defensepoint_npc_01.dbr,51.2966,18.9439,41.9069
survivalworld_c.map,sm_mod,194,89,records/scriptentities/defensepoint_01.dbr,60.475,18.1642,41.4189
survivalworld_c.map,sm_mod,214,96,records/scriptentities/defensepoint_04.dbr,39.2167,16.9908,55.7345
survivalworld_c.map,sm_mod,221,97,records/scriptentities/trappoint_04.dbr,53.6407,18.2182,63.5977
survivalworld_c.map,sm_mod,225,82,records/controllers/controlobjects/patrolpoint_01.dbr,52.9445,18.2101,61.74
survivalworld_c.map,sm_mod,227,82,records/controllers/controlobjects/patrolpoint_01.dbr,59.5607,17.0,54.7114
survivalworld_c.map,sm_mod,258,104,records/scriptentities/spawnbeacon_01.dbr,88.1784,2.6495,0.6276
survivalworld_c.map,sm_mod,280,107,records/scriptentities/trappoint_05.dbr,91.7389,16.6506,44.7883
survivalworld_c.map,sm_mod,287,82,records/controllers/controlobjects/patrolpoint_01.dbr,72.1872,18.5724,41.6351
survivalworld_c.map,sm_mod,295,109,records/scriptentities/spawnpoint04.dbr,92.789,16.9583,32.1685
survivalworld_c.map,sm_mod,299,112,records/scriptentities/spawnpoint06_fx.dbr,89.3486,16.6511,35.3756
survivalworld_c.map,sm_mod,300,113,records/scriptentities/spawnbeacon_02.dbr,97.1211,16.65,40.8003
survivalworld_c.map,sm_mod,308,116,records/scriptentities/defensepoint_npc_02.dbr,80.2211,18.0945,64.0787
survivalworld_c.map,sm_mod,309,117,records/scriptentities/defensepoint_02.dbr,74.8443,18.1921,46.3146
survivalworld_c.map,sm_mod,310,82,records/controllers/controlobjects/patrolpoint_01.dbr,73.5593,18.2173,52.1809
survivalworld_c.map,sm_mod,312,119,records/scriptentities/trappoint_07.dbr,78.5785,17.8031,45.9843
survivalworld_c.map,sm_mod,313,120,records/scriptentities/defensepoint_npc_03.dbr,84.4795,16.8068,45.576
survivalworld_c.map,sm_mod,315,121,records/scriptentities/trappoint_03.dbr,73.3887,18.2377,57.4516
survivalworld_c.map,sm_mod,326,122,records/scriptentities/spawnpoint06.dbr,95.0395,16.65,61.3796
survivalworld_c.map,sm_mod,361,82,records/controllers/controlobjects/patrolpoint_01.dbr,43.8302,7.3517,102.577
survivalworld_c.map,sm_mod,390,128,records/scriptentities/trappoint_08.dbr,64.2319,18.21,76.5711
survivalworld_c.map,sm_mod,396,129,records/scriptentities/spawnbeacon_05.dbr,37.926,16.1429,73.8474
survivalworld_c.map,sm_mod,397,130,records/scriptentities/tier12spawnpoint01.dbr,36.9932,16.4983,63.5613
survivalworld_c.map,sm_mod,398,131,records/scriptentities/tier09spawnpoint01.dbr,35.789,16.4738,64.4179
survivalworld_c.map,sm_mod,399,132,records/scriptentities/tier10spawnpoint01.dbr,35.9347,16.4975,64.9047
survivalworld_c.map,sm_mod,400,133,records/scriptentities/tier06spawnpoint01.dbr,35.9832,16.4927,64.7488
survivalworld_c.map,sm_mod,401,134,records/scriptentities/tier02spawnpoint01.dbr,35.641,16.4992,64.9986
survivalworld_c.map,sm_mod,402,135,records/scriptentities/tier14spawnpoint01.dbr,35.6423,16.496,64.9424
survivalworld_c.map,sm_mod,403,136,records/scriptentities/tier05spawnpoint01.dbr,35.5117,16.4838,64.7592
survivalworld_c.map,sm_mod,404,137,records/scriptentities/tier03spawnpoint01.dbr,35.6466,16.4848,64.7515
survivalworld_c.map,sm_mod,405,138,records/scriptentities/tier13spawnpoint01.dbr,35.6575,16.4856,64.763
survivalworld_c.map,sm_mod,406,139,records/scriptentities/tier04spawnpoint01.dbr,35.605,16.4758,64.6042
survivalworld_c.map,sm_mod,407,140,records/scriptentities/tier08spawnpoint01.dbr,35.6603,16.4788,64.6395
survivalworld_c.map,sm_mod,408,141,records/scriptentities/tier07spawnpoint01.dbr,35.8184,16.4878,65.0698
survivalworld_c.map,sm_mod,409,142,records/scriptentities/tier15spawnpoint01.dbr,35.7481,16.4659,65.18
survivalworld_c.map,sm_mod,410,143,records/scriptentities/tier01spawnpoint01.dbr,35.6118,16.4543,65.2327
survivalworld_c.map,sm_mod,411,144,records/scriptentities/tier11spawnpoint01.dbr,35.5903,16.4607,65.1984
survivalworld_c.map,sm_mod,414,82,records/controllers/controlobjects/patrolpoint_01.dbr,35.1131,16.1353,77.9289
survivalworld_c.map,sm_mod,419,146,records/scriptentities/trappoint_02.dbr,51.3874,18.0926,72.316
survivalworld_c.map,sm_mod,426,147,records/scriptentities/trappoint_06.dbr,61.2188,16.7391,89.1996
survivalworld_c.map,sm_mod,427,82,records/controllers/controlobjects/patrolpoint_01.dbr,50.4214,16.9806,79.4521
survivalworld_c.map,sm_mod,429,149,records/scriptentities/spawnpoint02.dbr,53.4479,16.65,95.9515
survivalworld_c.map,sm_mod,482,151,records/scriptentities/defensepoint_03.dbr,90.7768,21.986,86.8705
survivalworld_c.map,sm_mod,483,82,records/controllers/controlobjects/patrolpoint_01.dbr,72.7061,18.2107,67.0072
survivalworld_c.map,sm_mod,485,82,records/controllers/controlobjects/patrolpoint_01.dbr,100.8696,17.0427,71.7109
survivalworld_c.map,sm_mod,499,82,records/controllers/controlobjects/patrolpoint_01.dbr,71.4998,15.6936,78.4311
survivalworld_c.map,sm_mod,507,155,records/scriptentities/spawnbeacon_03.dbr,102.0623,14.6659,87.144
survivalworld_c.map,sm_mod,508,156,records/scriptentities/spawnpoint03.dbr,91.5757,16.6509,85.1971
survivalworld_d.map,sm_mod,52,34,records/controllers/controlobjects/patrolpoint_01.dbr,10.2064,11.3168,59.3211
survivalworld_d.map,sm_mod,65,41,records/scriptentities/spawnbeacon_05.dbr,37.0301,13.5382,36.6279
survivalworld_d.map,sm_mod,66,42,records/scriptentities/tier09spawnpoint01.dbr,36.4672,13.4822,42.5535
survivalworld_d.map,sm_mod,67,43,records/scriptentities/tier10spawnpoint01.dbr,36.2879,13.4512,43.211
survivalworld_d.map,sm_mod,68,44,records/scriptentities/tier07spawnpoint01.dbr,36.624,13.452,43.381
survivalworld_d.map,sm_mod,69,45,records/scriptentities/tier05spawnpoint01.dbr,36.8495,13.4606,43.2771
survivalworld_d.map,sm_mod,70,46,records/scriptentities/tier04spawnpoint01.dbr,36.6894,13.5387,43.1691
survivalworld_d.map,sm_mod,71,47,records/scriptentities/tier03spawnpoint01.dbr,36.5579,13.4533,43.3071
survivalworld_d.map,sm_mod,72,48,records/scriptentities/tier02spawnpoint01.dbr,36.6723,13.4567,43.2815
survivalworld_d.map,sm_mod,73,49,records/scriptentities/tier15spawnpoint01.dbr,36.6202,13.466,43.0027
survivalworld_d.map,sm_mod,74,50,records/scriptentities/tier01spawnpoint01.dbr,36.508,13.4599,43.1029
survivalworld_d.map,sm_mod,81,52,records/scriptentities/tier12spawnpoint01.dbr,35.0842,13.3765,52.9804
survivalworld_d.map,sm_mod,82,53,records/scriptentities/tier11spawnpoint01.dbr,36.3498,13.5388,43.5251
survivalworld_d.map,sm_mod,83,54,records/scriptentities/tier06spawnpoint01.dbr,35.9832,13.5374,43.6362
survivalworld_d.map,sm_mod,84,55,records/scriptentities/tier13spawnpoint01.dbr,36.4185,13.5385,43.6722
survivalworld_d.map,sm_mod,85,56,records/scriptentities/tier14spawnpoint01.dbr,36.5189,13.5386,43.6806
survivalworld_d.map,sm_mod,86,57,records/scriptentities/tier08spawnpoint01.dbr,36.6444,13.5384,43.7921
survivalworld_d.map,sm_mod,87,58,records/scriptentities/trappoint_06.dbr,36.6968,13.5389,43.6482
survivalworld_d.map,sm_mod,90,34,records/controllers/controlobjects/patrolpoint_01.dbr,39.3245,13.7153,61.3592
survivalworld_d.map,sm_mod,148,71,records/scriptentities/trappoint_04.dbr,5.6766,12.6453,68.0182
survivalworld_d.map,sm_mod,150,73,records/scriptentities/trappoint_08.dbr,19.1901,15.6353,73.6764
survivalworld_d.map,sm_mod,152,75,records/scriptentities/playerspawnpoint.dbr,0.3487,12.7383,77.8712
survivalworld_d.map,sm_mod,153,34,records/controllers/controlobjects/patrolpoint_01.dbr,10.593,12.5574,77.5413
survivalworld_d.map,sm_mod,157,78,records/scriptentities/trappoint_05.dbr,1.4814,13.1764,91.17
survivalworld_d.map,sm_mod,158,79,records/scriptentities/defensepoint_npc_01.dbr,7.9672,12.4248,92.7033
survivalworld_d.map,sm_mod,159,34,records/controllers/controlobjects/patrolpoint_01.dbr,18.2204,15.6103,91.8341
survivalworld_d.map,sm_mod,161,80,records/scriptentities/spawnbeacon_04.dbr,16.4645,13.4236,105.7563
survivalworld_d.map,sm_mod,162,81,records/scriptentities/spawnpoint02.dbr,10.1907,12.4391,111.129
survivalworld_d.map,sm_mod,177,88,records/scriptentities/defensepoint_npc_02.dbr,27.5461,14.1118,66.8367
